Date,ACWI,AGG,BIL,DBC,EEM,EWJ,GLD,GYLD,IEF,IEV,IVV,IYR,RWX,SHY,TLT,GAL
1/9/2017,58.383945,104.595467,90.225533,15.59,34.982243,49.473495,112.669998,16.999458,102.508675,37.424534,221.624649,73.693016,35.409763,83.015656,117.287643,32.364384
1/10/2017,58.383945,104.566536,90.205788,15.52,35.186817,49.287395,113.150002,16.954439,102.460098,37.424534,221.52739,73.002357,35.390602,82.986168,117.210625,32.383747
1/11/2017,58.703773,104.691895,90.225533,15.69,35.605705,49.610626,113.5,17.044479,102.576706,37.624718,222.120605,72.690125,35.304379,83.025482,117.605347,32.451496
1/12/2017,58.674702,104.730476,90.225533,15.92,35.76157,49.532269,113.910004,17.017467,102.635017,37.691444,221.692734,73.021271,35.160675,83.054955,117.345383,32.461174
1/13/2017,58.829769,104.547241,90.225533,15.89,35.732349,49.845699,114.209999,17.026466,102.411522,37.834431,222.101166,72.94558,35.122349,83.015656,116.787033,32.470852
1/17/2017,58.645618,104.904045,90.225533,15.88,35.712868,49.287395,115.849998,17.223415,102.926537,37.805832,221.371796,73.437569,35.131931,83.074631,118.009674,32.422466
1/18/2017,58.548702,104.450813,90.205788,15.74,35.518028,49.277603,114.870003,17.142254,102.197739,37.662842,221.799683,73.560555,35.151096,82.995987,116.498207,32.412785
1/19/2017,58.383945,104.180832,90.205788,15.69,35.410873,49.140472,114.769997,16.853699,101.809029,37.56752,221.089798,72.794197,34.80619,82.966499,115.69915,32.248249
1/20/2017,58.62624,104.219421,90.225533,15.87,35.479061,49.453911,115.050003,17.04306,101.85762,37.7677,221.819138,73.257805,34.940327,83.015656,115.468094,32.35471
1/23/2017,58.635929,104.508682,90.205788,15.87,36.005112,49.483292,115.790001,17.0611,102.392097,37.891628,221.303741,73.816002,35.218159,83.094276,116.62336,32.441818
1/24/2017,58.955765,104.344765,90.205788,15.91,36.229168,49.610626,115.269997,17.106184,102.003372,37.967888,222.655457,73.986298,35.256481,83.045128,115.82431,32.606346
1/25/2017,59.537277,104.065109,90.225533,15.81,36.628574,50.129749,114.32,17.241447,101.498085,38.425446,224.464249,73.588943,35.275642,83.025482,114.370605,32.732166
1/26/2017,59.420975,104.132607,90.245277,15.88,36.47271,50.198311,113.260002,17.259481,101.634109,38.187138,224.396179,73.513252,35.112774,83.035316,114.755692,32.693451
1/27/2017,59.304672,104.219421,90.205788,15.75,36.501938,49.786934,113.489998,17.097166,101.76046,38.168068,224.055817,72.822594,35.064869,83.074631,115.169662,32.645065
1/30/2017,58.926689,104.171158,90.245277,15.66,36.307106,49.649799,113.970001,17.151278,101.731293,37.834431,222.723541,72.321152,35.02655,83.074631,114.823074,32.499893
1/31/2017,59.013916,104.421898,90.225533,15.75,36.375298,49.532269,115.550003,17.160294,102.081123,37.977421,222.626282,72.888817,35.361866,83.094276,115.622139,32.557961
2/1/2017,59.042988,104.27507,90.23143,15.92,36.394779,49.796726,115.199997,17.196356,101.885513,38.101341,222.742981,72.027847,35.428928,83.065765,114.907227,32.528923
2/2/2017,59.120525,104.333046,90.23143,15.92,36.550644,49.777134,115.839996,17.23243,101.924446,38.06321,222.820801,72.832047,35.342705,83.095261,114.858986,32.606346
2/3/2017,59.45974,104.362022,90.211708,15.91,36.7747,50.002419,116.129997,17.295553,102.002289,38.215729,224.435059,73.324028,35.534313,83.065765,114.810745,32.722496
2/6/2017,59.236828,104.66156,90.251183,15.81,36.687027,49.924061,117.699997,17.349659,102.488884,37.853493,224.036346,73.078041,35.467255,83.154274,115.505394,32.674095
2/7/2017,59.188366,104.76786,90.251183,15.74,36.501938,49.894669,117.459999,17.259481,102.673798,37.805832,224.026642,72.973953,35.543896,83.134598,116.354416,32.654747
2/8/2017,59.343441,105.067368,90.251183,15.8,36.725998,50.041592,118.190002,17.151278,103.09227,37.901154,224.298904,73.503792,35.735512,83.213295,117.936684,32.732166
2/9/2017,59.585735,104.816154,90.251183,15.88,36.891602,49.97303,117.290001,17.241447,102.479149,38.053673,225.611771,73.73085,35.888798,83.14444,116.576324,32.828949
2/10/2017,59.828033,104.796837,90.23143,16.049999,37.232563,50.325645,117.599998,17.313587,102.411057,38.053673,226.496719,74.298523,35.92712,83.134598,116.508781,32.916058
2/13/2017,60.1091,104.642258,90.23143,15.87,37.349461,50.521542,116.800003,17.277519,102.255325,38.225262,227.751175,74.544525,35.821735,83.114952,116.142143,33.051556
2/14/2017,60.235092,104.410355,90.251183,15.89,37.388428,50.15913,116.93,17.277519,101.885513,38.25386,228.665298,74.128235,35.831318,83.055916,115.302811,33.051556
2/15/2017,60.525852,104.246086,90.23143,15.91,37.690418,50.110157,117.449997,17.385731,101.690857,38.358719,229.832275,74.061989,35.898376,83.026428,114.772156,33.158012
2/16/2017,60.535542,104.468315,90.23143,15.81,37.554039,50.168926,118.080002,17.413801,102.099617,38.539833,229.715561,74.412056,35.92712,83.065765,115.399277,33.128979
2/17/2017,60.496773,104.700241,90.251183,15.78,37.398167,50.139542,117.68,17.395689,102.372124,38.415909,229.978119,74.535049,35.888798,83.124779,116.084274,33.128979
2/21/2017,60.758453,104.690559,90.23143,15.76,37.80732,50.560722,117.75,17.341356,102.323456,38.463573,231.368744,75.471703,35.802574,83.134598,115.881668,33.341908
2/22/2017,60.77784,104.758186,90.23143,15.68,37.924221,50.619488,117.910004,17.314188,102.488884,38.463573,231.232605,75.282486,35.888798,83.154274,116.074631,33.283836
2/23/2017,60.806915,104.932106,90.23143,15.73,37.933956,50.570515,118.940002,17.350412,102.761375,38.568432,231.417374,75.604172,36.05167,83.193611,116.421951,33.322552
2/24/2017,60.651848,105.318604,90.23143,15.7,37.485844,50.462772,119.699997,17.332302,103.238266,38.225262,231.699387,75.982613,35.975025,83.232948,117.714783,33.245121
2/27/2017,60.700306,105.125351,90.23143,15.66,37.368946,50.306057,119.120003,17.277964,102.868439,38.291988,232.059204,76.37999,35.831318,83.164108,117.020111,33.341908
2/28/2017,60.496773,105.096359,90.270943,15.72,37.008507,50.178722,119.230003,17.169302,102.819778,38.225262,231.475723,76.077225,35.831318,83.124779,117.454285,33.225765
3/1/2017,61.24305,104.6026,90.23539,15.79,37.58326,50.766411,119.059998,17.259853,102.103493,38.67329,234.577881,75.840698,35.860058,83.059837,115.486183,33.477406
3/2/2017,60.855377,104.408951,90.23539,15.54,36.92083,50.286465,117.580002,17.18741,101.811134,38.530296,233.226135,75.528481,35.409763,82.971252,115.070518,33.341908
3/3/2017,61.000748,104.486404,90.255127,15.62,37.203331,50.315849,117.510002,17.196465,101.908562,38.854404,233.362305,75.348717,35.553478,82.990944,115.370178,33.322552
3/6/2017,60.826294,104.438011,90.274872,15.6,37.22282,50.198311,116.720001,16.988188,101.889091,38.654221,232.681549,74.99865,35.495995,83.010612,114.819183,33.274155
3/7/2017,60.68092,104.30246,90.23539,15.53,37.261787,50.080776,115.779999,16.942913,101.742905,38.434978,232.00087,74.676971,35.32354,82.981094,114.471199,33.148335
3/8/2017,60.477394,104.050743,90.23539,15.18,36.911087,49.924061,115.059998,16.779915,101.401825,38.272926,231.534073,73.532173,35.016964,82.912216,113.852531,32.993481
3/9/2017,60.516155,103.731216,90.23539,15.05,36.618835,49.924061,114.470001,16.644079,101.119209,38.577965,231.757736,72.595528,35.036129,82.902359,112.943863,32.935417
3/10/2017,60.84568,103.886139,90.255127,14.91,37.027985,50.286465,114.720001,16.616911,101.333595,38.921135,232.564865,72.415756,35.045708,82.951546,113.340218,33.022514
3/13/2017,61.078285,103.711868,90.23539,14.89,37.544296,50.54113,114.739998,16.644079,101.080215,39.073654,232.701004,72.529289,35.112774,82.912216,112.62487,33.080589
3/14/2017,60.729378,103.750595,90.23539,14.83,37.329979,50.188519,114.120003,16.598804,101.187408,38.787678,231.874405,72.463058,34.825352,82.902359,113.166222,32.974125
3/15/2017,61.456272,104.350861,90.255127,14.96,38.304142,50.697845,116.25,16.689358,102.074265,39.311966,233.770737,73.797073,35.381031,83.059837,114.548523,33.361259
3/16/2017,61.582268,104.234695,90.274872,14.94,38.537945,50.599895,116.730003,16.840302,101.791641,39.721859,233.469269,73.674095,35.802574,83.000771,113.968544,33.467724
3/17/2017,61.553188,104.457359,90.274872,14.99,38.469749,50.766411,116.989998,16.90395,102.064522,39.798119,232.992752,73.986298,35.896965,83.040123,114.683861,33.477406
3/20/2017,61.562881,104.612289,90.255127,14.98,38.917866,50.776203,117.510002,16.985792,102.308144,39.721859,232.691284,73.957924,35.925858,83.089348,115.176842,33.477406
3/21/2017,60.97168,104.825272,90.274872,14.9,38.489231,50.384411,118.540001,16.822115,102.649246,39.578876,229.75444,73.72139,35.656178,83.128693,116.133835,33.274155
3/22/2017,61.087975,104.970497,90.274872,14.89,38.674324,50.452972,118.830002,16.831205,102.844147,39.578876,230.260147,73.759247,35.752487,83.148384,116.597824,33.283836
3/23/2017,61.117058,104.999535,90.255127,14.86,38.684063,50.492157,118.669998,16.822115,102.736946,39.626534,230.007309,74.307999,35.896965,83.148384,116.433517,33.341908
3/24/2017,61.13644,104.91243,90.274872,14.91,38.781483,50.805588,118.860001,16.822115,102.795441,39.769524,229.911575,74.255455,36.002911,83.148384,116.849167,33.322552
3/27/2017,61.184898,105.164139,90.274872,14.89,38.674324,50.834976,119.529999,16.967602,103.048798,39.979237,229.579483,73.749214,35.98365,83.17791,117.380829,33.322552
3/28/2017,61.456272,104.922112,90.274872,14.98,38.781483,51.265945,119.040001,16.78574,102.697968,39.988773,231.269226,74.073982,35.95475,83.138542,116.597824,33.438683
3/29/2017,61.485344,105.154457,90.274872,15.12,38.849678,51.19738,119.330002,16.931231,102.990326,39.950642,231.611069,74.398727,36.051067,83.187744,117.293816,33.535473
3/30/2017,61.456272,104.960815,90.274872,15.18,38.6451,50.91333,118.470001,16.976694,102.697968,39.798119,232.197113,74.618423,35.858433,83.168076,116.346512,33.545151
3/31/2017,61.31089,105.038277,90.255127,15.21,38.37233,50.44318,118.720001,17.022161,102.902618,39.893448,231.747803,74.971825,36.022175,83.17791,116.68483,33.541264
4/3/2017,61.301201,105.428291,90.263039,15.15,38.586647,50.697845,119.349998,17.049438,103.40918,39.740929,231.357117,75.038696,35.98365,83.254723,117.861786,33.482998
4/4/2017,61.320583,105.331284,90.263039,15.3,38.606133,50.521542,119.620003,16.940323,103.262787,39.798119,231.464554,74.971825,36.060696,83.225182,117.22245,33.502422
4/5/2017,61.155823,105.447693,90.263039,15.33,38.489231,50.168926,119.620003,16.913046,103.457993,39.531216,230.780838,74.990936,36.002911,83.225182,117.580864,33.405312
4/6/2017,61.213974,105.437996,90.263039,15.37,38.421043,49.914265,119.18,16.840302,103.389664,39.664665,231.386429,75.506737,36.330387,83.244865,117.406509,33.463577
4/7/2017,61.155823,105.205154,90.263039,15.41,38.352852,50.022007,119.459999,16.758463,103.077339,39.607475,231.171539,75.592697,36.330387,83.136559,116.931847,33.482998
4/10/2017,61.13644,105.340996,90.263039,15.53,38.196983,49.904469,119.459999,16.758463,103.262787,39.569344,231.337601,76.11805,36.185905,83.175949,117.474319,33.444153
4/11/2017,61.213974,105.641724,90.282784,15.56,38.10931,50.15913,121.190002,16.894855,103.741035,39.807652,231.044556,76.538322,36.513382,83.254723,118.588326,33.502422
4/12/2017,61.068596,105.874557,90.263039,15.56,38.294399,49.992622,122.019997,16.813019,104.063126,39.759991,230.106918,76.366402,36.725281,83.313812,119.237366,33.502422
4/13/2017,60.661537,106.010399,90.282784,15.61,38.128792,49.571445,122.599998,16.776651,104.375443,39.483547,228.583237,76.21357,36.648224,83.353203,119.605461,33.424736
4/17/2017,61.13644,105.952194,90.282784,15.52,38.528198,50.100365,122.239998,16.78121,104.209518,39.731396,230.565994,77.168739,37.062386,83.343346,119.237366,33.589821
4/18/2017,60.835991,106.379059,90.302536,15.46,38.041115,49.943649,122.82,16.753849,104.804893,39.521679,229.872513,77.350227,37.08165,83.412292,120.796967,33.434444
4/19/2017,60.68092,106.214134,90.302536,15.19,37.80732,49.914265,121.730003,16.753849,104.531616,39.388226,229.472046,77.226051,36.773434,83.37291,120.138237,33.36647
4/20/2017,61.165516,106.049194,90.302536,15.13,38.274918,50.217903,121.959999,16.854168,104.297371,39.693264,231.220383,77.273811,36.917915,83.363052,119.673271,33.589821
4/21/2017,61.078285,106.078308,90.302536,14.98,38.274918,50.404003,122.309998,16.835926,104.346169,39.702801,230.634338,76.968155,36.734909,83.402458,119.673271,33.521843
4/24/2017,62.008713,105.92308,90.282784,14.93,38.820446,50.756615,121.480003,16.808567,104.131439,41.1422,233.085938,76.299522,36.917915,83.313812,119.082352,33.929699
4/25/2017,62.425465,105.573822,90.282784,15,39.161407,50.942715,120.25,16.972733,103.594627,41.504436,234.463135,76.519211,37.072018,83.235031,117.648682,34.153049
4/26/2017,62.299465,105.709633,90.302536,14.92,39.015282,51.001484,120.839996,16.918013,103.86792,41.342384,234.365433,76.012978,36.937172,83.264572,118.297722,34.055939
4/27/2017,62.318851,105.806656,90.282784,14.84,38.966572,51.040668,120.389999,16.908897,103.936226,41.370983,234.502182,76.098938,36.985332,83.294106,118.258987,34.065655
4/28/2017,62.299465,105.990974,90.322289,14.8,39.025021,50.795795,120.769997,16.918013,104.043594,41.323315,233.984512,75.39212,36.773434,83.333504,118.520515,33.997673
5/1/2017,62.464226,105.717781,90.31636,14.83,39.249081,50.991692,119.669998,16.963615,103.818787,41.485371,234.62915,75.850601,36.773434,83.276352,117.535233,33.987965
5/2/2017,62.648376,105.863617,90.296616,14.67,39.531593,51.148407,119.650002,16.981857,104.033829,41.771347,234.717072,75.659569,37.187595,83.305923,118.137077,34.114208
5/3/2017,62.464226,105.75666,90.296616,14.61,39.268562,51.275738,117.980003,17.009214,103.818787,41.666485,234.482681,74.752144,37.014225,83.24678,118.214737,34.075359
5/4/2017,62.599911,105.669151,90.31636,14.26,38.830189,51.403069,116.790001,16.845051,103.58419,42.286098,234.638916,74.427376,36.937172,83.236916,117.632317,34.055939
5/5/2017,63.016663,105.688606,90.296616,14.46,39.151661,51.687122,117.010002,17.073055,103.603745,42.772255,235.644958,75.143768,37.149075,83.266487,117.739082,34.230732
5/8/2017,62.890671,105.484413,90.31636,14.4,39.141922,51.706711,116.75,16.799448,103.349586,42.32423,235.557053,74.713928,37.149075,83.227081,117.098404,34.17247
5/9/2017,62.871292,105.494141,90.31636,14.33,39.638744,51.540195,116.050003,16.918013,103.232292,42.314697,235.381241,74.312759,37.110542,83.18766,117.088699,34.143341
5/10/2017,63.016663,105.523315,90.336121,14.56,39.901768,51.305126,116.040001,16.936253,103.193184,42.429085,235.762161,74.713928,37.149075,83.207359,116.95282,34.201607
5/11/2017,62.929436,105.51358,90.336121,14.62,39.989445,51.167999,116.5,16.89065,103.271378,42.305164,235.332413,74.312759,37.168335,83.217224,116.95282,34.240444
5/12/2017,63.006973,105.902519,90.31636,14.62,40.155056,51.29533,116.830002,16.918013,103.799255,42.638802,234.971024,74.112167,37.235752,83.315781,117.836159,34.211315
5/15/2017,63.355888,105.863617,90.336121,14.7,40.564198,51.442253,117.139999,16.981857,103.730804,42.886646,236.162628,74.379631,37.428383,83.305923,117.515831,34.337559
5/16/2017,63.472176,105.999741,90.336121,14.72,40.603172,51.48143,117.650002,16.995565,103.867661,43.325146,235.967255,73.959351,37.438019,83.305923,117.952652,34.444374
5/17/2017,62.512688,106.544228,90.355881,14.82,39.91151,51.403069,119.790001,16.876715,104.698502,42.724594,231.816193,74.350967,37.303173,83.394615,119.67083,34.162758
5/18/2017,62.590225,106.485878,90.355881,14.78,39.249081,51.540195,118.809998,16.748722,104.669205,42.781788,232.646408,74.551559,37.177963,83.355186,119.806747,34.162758
5/19/2017,63.239582,106.485878,90.336121,15.07,40.086864,51.961372,119.400002,16.876715,104.639862,43.344204,234.277527,74.990936,37.39949,83.374901,120.088242,34.386105
5/22/2017,63.49157,106.417824,90.355881,15.17,40.125824,51.931988,119.900002,16.812721,104.522568,43.449066,235.390991,75.210632,37.438019,83.345337,119.758209,34.473503
5/23/2017,63.520645,106.213646,90.355881,15.12,40.164795,52.000553,119.139999,16.949852,104.248886,43.382332,235.898911,75.382561,37.36097,83.315781,118.952499,34.463795
5/24/2017,63.646629,106.398384,90.336121,15.09,40.32066,51.922195,119.610001,17.022995,104.463921,43.449066,236.48494,75.888794,37.50544,83.365051,119.622276,34.590034
5/25/2017,63.840477,106.446991,90.355881,14.76,40.515495,52.059326,119.480003,16.904146,104.522568,43.410934,237.60817,76.051186,37.515068,83.365051,119.66111,34.609463
5/26/2017,63.801708,106.408119,90.375656,14.87,40.661621,52.088707,120.540001,16.986422,104.590996,43.201218,237.569107,75.583145,37.572857,83.355186,119.864975,34.638592
5/30/2017,63.772633,106.612297,90.336121,14.75,40.447304,52.196453,120.139999,16.867579,104.854897,43.134491,237.422607,75.287048,37.572857,83.384758,120.457115,34.599751
5/31/2017,63.675713,106.719238,90.336121,14.59,40.135571,52.196453,120.620003,16.812721,104.903786,43.267944,237.246765,75.306137,37.688438,83.394615,120.758057,34.619171
6/1/2017,64.199074,106.670525,90.369728,14.49,40.476532,52.666599,120.720001,16.977282,104.848969,43.544388,239.19046,75.611801,38.035179,83.37883,120.770691,34.803677
6/2/2017,64.557671,107.021271,90.349976,14.42,40.681103,53.773411,121.610001,16.949852,105.30909,43.83036,239.952332,76.356842,38.314487,83.438004,122.200676,35.007599
6/5/2017,64.489838,106.855644,90.369728,14.34,40.632393,53.567715,121.730003,16.885859,105.132881,43.572987,239.796036,76.11805,38.208546,83.368973,121.441895,34.978474
6/6/2017,64.325081,107.07,90.349976,14.44,40.651875,53.606899,123.099998,16.977282,105.465721,43.410934,239.151413,75.735977,38.150757,83.398544,122.103401,34.90078
6/7/2017,64.363838,106.943321,90.389503,14.24,40.603172,53.587311,122.449997,16.931566,105.269928,43.401402,239.542099,76.051186,38.304863,83.368973,121.519737,34.90078
6/8/2017,64.412292,106.836151,90.369728,14.24,40.84671,53.45998,121.650002,16.885859,105.103508,43.239349,239.610458,75.92701,38.150757,83.349258,121.1987,34.891071
6/9/2017,64.189384,106.748474,90.389503,14.32,40.534977,52.980034,120.540001,16.986422,105.0056,43.115429,239.239319,76.414146,37.871437,83.319656,121.013901,34.764832
6/12/2017,64.073082,106.748474,90.369728,14.19,40.32066,53.146545,120.360001,17.022995,104.986008,42.896179,239.210007,76.920395,37.881073,83.309776,120.974976,34.716278
6/13/2017,64.431686,106.777702,90.389503,14.25,40.515495,53.440388,120.480003,17.09613,105.025177,43.144024,240.38208,77.082771,38.256706,83.309776,120.994423,34.852226
6/14/2017,64.34446,107.118729,90.369728,14,40.505753,53.411003,119.82,17.260695,105.57341,43.067764,240.118362,77.331116,38.353016,83.349258,122.862183,34.920204
6/15/2017,63.995548,107.050514,90.369728,14.06,40.086864,52.89188,119.32,16.894999,105.387405,42.638802,239.669067,77.598564,38.160389,83.319656,122.667618,34.725986
6/16/2017,64.228149,107.118729,90.409279,14.12,40.155056,53.107368,119.339996,16.837454,105.446136,43.115429,239.473709,77.550812,38.29361,83.3591,122.910805,34.861938
6/19/2017,64.606133,106.972565,90.389503,14.03,40.554459,53.27388,118.43,16.818888,105.152458,43.277481,241.632278,77.68454,38.244991,83.309776,122.735695,35.007599
6/20/2017,64.098526,107.138199,90.389503,13.89,40.106228,53.291626,118.18,16.744635,105.416771,42.825054,240.059769,77.426643,37.622643,83.319656,123.834946,34.842522
6/21/2017,64.127914,107.157692,90.409279,13.74,40.194309,53.212761,118.519997,16.670378,105.406982,42.834763,239.962082,77.120979,37.525402,83.329521,124.087875,34.716278
6/22/2017,64.118126,107.206398,90.429062,13.76,40.39983,53.321198,118.919998,16.726074,105.504883,42.795929,239.883942,77.273811,37.369812,83.339378,124.360245,34.842522
6/23/2017,64.225914,107.225906,90.409279,13.82,40.615139,53.281765,119.43,16.837454,105.534264,42.941559,240.128128,77.579475,37.535126,83.388702,124.301888,34.929916
6/26/2017,64.382706,107.323334,90.389503,13.85,41.006615,53.1339,118.360001,16.995247,105.622353,43.087189,240.274628,78.076157,37.457336,83.388702,124.768822,34.939629
6/27/2017,64.108322,107.001785,90.389503,14.01,40.527058,53.005745,118.809998,16.865301,105.103508,43.193985,238.466293,77.614563,37.262852,83.339378,123.436111,34.852226
6/28/2017,64.608093,107.040771,90.429062,14.1,40.840237,53.242332,118.900002,17.134476,105.0056,43.51437,240.487564,77.720573,37.30175,83.37883,123.02755,34.978474
6/29/2017,64.020126,106.836151,90.409279,14.16,40.321537,52.710011,118.32,16.809608,104.614021,43.028938,238.456497,76.87252,37.126709,83.329521,121.996391,34.793964
6/30/2017,64.17691,106.699745,90.429062,14.45,40.507488,52.887451,118.019997,16.985966,104.369263,43.028938,238.829346,76.87252,37.04892,83.329521,121.714294,34.836067
7/3/2017,64.255318,106.509369,90.43895,14.6,40.742367,52.631145,116.089996,17.078781,103.985909,43.048351,239.280685,77.691658,36.7183,83.267326,121.322433,34.855648
7/5/2017,64.265114,106.567947,90.419151,14.38,40.664074,52.641003,116.519997,16.809608,104.064339,43.048351,239.790909,76.814697,36.659954,83.296936,121.351662,34.738155
7/6/2017,63.784931,106.362923,90.43895,14.39,40.174732,52.256542,116.470001,16.735359,103.868248,42.893013,237.632294,75.475189,36.475193,83.316689,120.347626,34.591297
7/7/2017,64.029922,106.323868,90.43895,14.25,40.253029,52.226971,115.279999,16.865301,103.701584,42.980392,239.123718,75.841385,36.436302,83.306831,119.626282,34.532547
7/10/2017,64.186714,106.372673,90.43895,14.31,40.634716,52.088963,115.470001,16.753918,103.838852,43.077477,239.34938,75.282463,36.504372,83.346291,119.80175,34.728367
7/11/2017,64.284706,106.470314,90.43895,14.45,40.967464,52.443848,115.620003,16.846737,103.976097,43.135735,239.231644,75.195724,36.280716,83.375893,120.006462,34.777317
7/12/2017,64.853081,106.792511,90.419151,14.38,41.760193,52.808586,116.029999,17.05094,104.280037,43.504665,241.027191,76.140137,36.533539,83.415398,120.83503,34.963345
7/13/2017,65.000076,106.675354,90.419151,14.37,41.965717,52.739582,115.82,16.958118,104.17218,43.689125,241.40004,76.169037,36.698856,83.375893,120.074677,35.012299
7/14/2017,65.382256,106.782745,90.458725,14.53,42.494202,52.867737,116.769997,17.00453,104.319252,43.960972,242.449921,76.939972,37.194782,83.415398,120.220909,35.306034
7/17/2017,65.303864,106.831551,90.43895,14.48,42.298466,52.798729,117.290001,16.921461,104.446709,43.893009,242.498962,77.248367,37.107265,83.425255,120.552338,35.266869
7/18/2017,65.421455,107.075645,90.43895,14.54,42.425694,53.074749,118.110001,16.968128,104.829094,43.854172,242.705002,77.055626,37.457336,83.445,121.605103,35.325615
7/19/2017,65.784035,107.104935,90.43895,14.67,42.778019,53.291626,118.080002,17.005461,104.829094,43.941551,243.941299,77.672379,37.719887,83.445,121.653854,35.433311
7/20/2017,65.852631,107.134232,90.43895,14.65,42.729084,53.488781,118.239998,17.164131,104.858505,44.184269,244.059052,77.363991,37.885197,83.445,122.004776,35.492058
7/21/2017,65.764435,107.319733,90.43895,14.45,42.699726,53.58736,119.260002,17.080132,105.0448,43.922138,243.872635,77.527824,37.875469,83.484489,122.521416,35.462685
7/24/2017,65.715439,107.222084,90.43895,14.48,42.82695,53.478924,119.309998,17.182796,104.976158,43.786213,243.813751,77.325462,37.885197,83.454887,122.043755,35.501846
7/25/2017,65.852631,106.841331,90.43895,14.64,42.719303,53.291626,118.919998,17.210796,104.387894,43.883301,244.382843,77.421822,37.826851,83.405518,120.454857,35.433311
7/26/2017,66.048622,107.046349,90.458725,14.78,43.071621,53.469067,119.879997,17.210796,104.721252,44.223106,244.451523,77.836205,37.992161,83.464737,120.649811,35.599758
7/27/2017,65.921227,106.890144,90.478508,14.87,42.836739,53.646503,119.790001,17.220133,104.554558,44.019222,244.225845,77.903656,38.06023,83.445,120.055199,35.521427
7/28/2017,65.852631,107.104935,90.458725,14.95,42.817165,53.80423,120.690002,17.108131,104.731049,44.067764,243.882431,77.73983,38.206093,83.494362,120.766777,35.541008
7/31/2017,65.931023,107.056114,90.458725,15.04,42.8661,53.98167,120.75,17.164131,104.76046,44.184269,243.784317,77.730194,38.264435,83.484489,120.91301,35.482269
8/1/2017,66.146614,107.349655,90.482475,14.87,42.993328,54.297127,120.650002,17.070801,105.020683,44.397861,244.304352,78.077126,38.390846,83.515099,121.761948,35.619339
8/2/2017,66.185814,107.271355,90.502281,14.9,43.032475,54.267551,120.400002,17.024124,104.922485,44.446407,244.431885,77.585648,38.29361,83.475594,121.83033,35.60955
8/3/2017,66.048622,107.486633,90.502281,14.79,42.856316,54.40556,120.589996,17.014793,105.285812,44.514366,244.000183,77.315819,38.342232,83.505234,123.090538,35.570385
8/4/2017,66.17601,107.310501,90.502281,14.82,43.012905,54.35627,119.650002,17.080132,105.001045,44.601746,244.373016,77.576004,38.264435,83.475594,122.04525,35.570385
8/7/2017,66.23481,107.300713,90.502281,14.85,43.306507,54.336555,119.510002,17.182796,105.059967,44.650288,244.824356,77.633835,38.128296,83.505234,122.182014,35.658504
8/8/2017,66.048622,107.202881,90.502281,14.86,43.316288,54.277409,119.860001,17.042791,104.971596,44.359024,244.284729,77.209816,37.982437,83.505234,121.742401,35.60955
8/9/2017,65.97023,107.300713,90.502281,14.96,42.924824,53.942242,121.309998,17.098795,105.099251,44.300777,244.235657,77.074905,37.982437,83.495354,122.4067,35.501846
8/10/2017,65.009872,107.408348,90.502281,14.73,41.906998,53.380344,122.209999,17.042791,105.49202,43.640587,240.850586,76.487061,37.612923,83.524979,123.451988,35.100422
8/11/2017,65.019676,107.496407,90.522072,14.78,42.00486,53.301479,122.790001,16.958799,105.609856,43.553207,241.095871,76.120857,37.612923,83.633644,123.51062,35.00251
8/14/2017,65.597839,107.447464,90.502281,14.65,42.435482,53.695793,121.919998,16.986792,105.354546,43.873592,243.499756,77.286903,37.865749,83.564507,122.875618,35.286446
8/15/2017,65.509644,107.290947,90.522072,14.58,42.484417,53.626793,120.980003,16.996126,105.040314,43.82505,243.480148,77.065269,37.680988,83.524979,122.357857,35.325615
8/16/2017,65.813438,107.486633,90.502281,14.54,42.924824,53.80423,121.870003,16.955671,105.236702,44.05806,243.921677,77.40255,38.001881,83.574364,122.807236,35.462685
8/17/2017,64.951073,107.643158,90.522072,14.58,42.376759,53.439491,122.489998,16.833344,105.609856,43.504665,240.193192,76.87252,37.758781,83.594131,123.725525,35.178745
8/18/2017,65.009872,107.574669,90.502281,14.84,42.738869,53.676079,122.300003,16.889803,105.629486,43.533787,239.653549,76.303955,37.90464,83.584267,123.696228,35.159164
8/21/2017,65.068672,107.652931,90.522072,14.66,42.895462,53.557789,122.760002,16.93685,105.698227,43.572624,239.987137,76.988167,37.89492,83.604004,123.999077,35.159164
8/22/2017,65.597839,107.555107,90.54187,14.7,43.375015,53.666218,122.209999,17.049759,105.49202,43.82505,242.351807,76.920708,37.96299,83.594131,123.520393,35.345192
8/23/2017,65.490051,107.799713,90.54187,14.83,43.580536,53.685936,122.669998,17.040354,105.855347,43.815342,241.517792,77.55674,37.933815,83.673157,124.360519,35.423523
8/24/2017,65.450859,107.662727,90.54187,14.82,43.717548,53.40992,122.290001,17.068579,105.688416,43.757088,241.066437,77.479637,37.79768,83.594131,123.901382,35.384357
8/25/2017,65.705643,107.741005,90.522072,14.79,43.972004,53.58736,122.739998,17.134445,105.86515,44.067764,241.547211,77.845833,37.749054,83.623779,124.380058,35.423523
8/28/2017,65.646835,107.780136,90.54187,14.8,43.815418,53.646503,124.690002,16.965076,105.963371,44.077477,241.596268,77.450745,37.865749,83.594131,124.30191,35.492058
8/29/2017,65.597839,107.936676,90.54187,14.8,43.737122,53.538071,124.419998,17.040354,106.208862,43.902721,241.900436,77.335091,37.787952,83.633644,124.702438,35.413727
