Date,ACWI,AGG,BIL,DBC,EEM,EMB,EWJ,GAL,GLD,GYLD,HDV,HYG,IEF,IEV,IJH,IJR,IVV,IXUS,IYLD,IYR,RWX,SHY,TLT,MAHIP
2/18/2015,56.05106,101.83139,90.018654,18.09,37.893284,94.843712,46.740643,33.111256,116.339996,19.620472,68.826797,75.901459,100.198593,40.37965,142.809982,55.490475,197.04599,50.818508,22.010645,70.362022,37.970894,82.114388,116.400299,1652.10501
2/19/2015,56.041813,101.748535,90.018654,18.030001,37.734505,94.563065,47.08744,33.074123,115.940002,19.597324,68.376831,75.726997,99.945602,40.307529,142.57283,55.437977,196.887711,50.772884,21.985245,69.020294,37.825283,82.06591,115.63044,1647.5522
2/20/2015,56.420967,101.766968,89.99897,17.959999,37.986687,94.826714,47.511303,33.185543,115.279999,19.558746,68.509186,75.934685,99.889389,40.84845,143.606857,55.52866,198.088882,51.201771,22.052969,69.656303,38.030861,82.056236,115.969528,1653.39835
2/23/2015,56.273003,101.951057,90.018654,17.84,37.603737,94.699127,47.241573,33.157692,115.43,19.512451,68.359192,75.992867,100.348511,40.668144,143.635315,55.624123,198.023682,50.964512,22.078362,70.2052,37.96233,82.095009,117.298439,1655.44551
2/24/2015,56.531948,102.402153,89.99897,17.85,38.145477,95.141396,47.472775,33.306255,115.260002,19.551029,68.64151,76.067612,101.013824,40.920567,143.806061,55.757755,198.619598,51.311272,22.171482,68.88089,38.15934,82.162865,118.838043,1661.84508
2/25/2015,56.559689,102.475815,90.018654,18.120001,38.070751,95.575134,47.357174,33.29697,115.699997,19.581896,68.791489,76.316803,101.107536,40.947617,143.635315,55.748222,198.470627,51.366032,22.230743,69.029015,38.253559,82.162865,119.351295,1666.03559
2/26/2015,56.467209,102.107552,89.99897,17.969999,38.08009,95.473083,47.781036,33.259827,116.07,19.551029,68.615044,76.300186,100.507805,40.758289,143.36969,55.920052,198.247162,51.283901,22.129156,68.445267,38.125076,82.08532,117.719994,1658.381
2/27/2015,56.328495,102.365326,90.018654,18.17,38.052071,95.634651,47.588375,33.241261,116.160004,19.558746,68.500351,76.316803,100.863899,40.830418,142.724594,55.643215,197.595398,51.192646,22.179947,68.933167,38.013729,82.114388,118.709747,1662.98474
3/2/2015,56.550442,101.844963,89.99897,17.91,37.996029,95.315567,47.703972,33.29697,115.68,19.520174,68.517998,76.302811,100.113045,40.893524,143.834503,56.063236,198.852402,51.329525,22.086832,69.203255,38.339218,82.04747,116.498619,1652.55337
3/3/2015,56.254517,101.715858,90.018654,18.02,37.706478,95.486191,47.472775,33.278397,115.470001,19.620472,68.332703,76.085884,99.897217,40.541927,143.113541,55.733894,197.958527,51.028389,22.04442,69.020294,38.142208,82.028091,116.076225,1647.90183
3/4/2015,55.995571,101.771179,90.018654,17.860001,37.295509,95.110832,47.241573,33.166977,115.110001,19.497028,67.909225,75.944054,99.97229,40.388664,142.515884,55.390247,197.129837,50.782005,21.99353,68.445267,37.850983,82.04747,116.112938,1644.90702
3/5/2015,56.05106,101.817314,90.018654,17.790001,37.239468,95.102287,47.511303,33.101974,115,19.489304,67.803345,76.085884,100.02858,40.523895,142.639236,55.461838,197.334625,50.845886,21.976563,68.671791,37.833855,82.076599,115.966034,1644.83915
3/6/2015,55.29274,101.153374,89.99897,17.57,36.669716,94.46241,47.434242,32.702713,111.860001,19.219265,66.585808,75.602013,99.005608,39.793655,140.960129,54.698166,194.587814,50.079361,21.688183,66.580803,37.131474,81.989304,113.404099,1622.66731
3/9/2015,55.366718,101.411606,90.018654,17.52,36.529613,94.39415,47.280109,32.814129,111.970001,19.080383,66.718147,75.443489,99.465485,39.946915,141.491364,55.060905,195.397888,50.124992,21.713625,67.173225,36.651806,82.028091,114.450943,1624.32264
3/10/2015,54.358711,101.651344,90.018654,17.290001,35.717018,94.027283,46.58651,32.517006,111.419998,18.833488,65.932907,75.151482,99.887825,38.973263,139.698441,54.411789,192.204132,49.075584,21.594883,66.842171,36.026531,82.04747,115.956833,1616.47518
3/11/2015,54.386452,101.854164,90.018654,17.379999,35.987877,94.189392,47.010372,32.57272,110.75,18.764048,65.580002,75.360062,100.066154,39.000301,140.722977,54.760216,191.794418,49.157711,21.594883,66.938019,36.129311,82.04747,116.801613,1617.45015
3/12/2015,55.024548,101.937172,89.99897,17.299999,36.212044,94.300285,48.050766,32.814129,110.720001,18.879778,66.197586,75.510246,100.159996,39.315845,142.278748,55.710033,194.187424,49.686977,21.722111,68.044479,36.523327,82.066856,116.718979,1625.23983
3/13/2015,54.673134,101.743546,90.018654,16.950001,35.773052,93.609253,48.089302,32.628426,110.879997,18.679184,65.782928,75.251579,100.009842,39.036366,141.415482,55.514343,192.995575,49.331097,21.611841,67.791832,36.429108,82.076599,116.360878,1617.40341
3/16/2015,55.329731,101.964851,90.018654,16.93,36.202702,93.336205,48.281963,32.962704,110.809998,18.618849,66.594627,75.176506,100.357071,39.604332,143.056625,55.705265,195.667908,49.896858,21.679703,68.532402,36.771729,82.086288,117.481133,1622.57698
3/17/2015,55.274242,101.946404,90.018654,16.809999,36.623016,93.464203,48.397568,32.841995,110.209999,18.59556,66.294655,74.801102,100.563545,39.442059,143.360214,55.824585,195.006821,49.905983,21.696657,68.471405,36.531895,82.066856,118.454483,1622.94332
3/18/2015,56.17128,102.693268,90.018654,17.27,37.519672,94.692741,49.168236,33.371254,112.370003,18.8906,67.300446,75.468559,101.717957,40.37965,144.792679,56.335297,197.306702,50.918884,21.968082,69.821838,37.234268,82.260834,120.740944,1644.83198
3/19/2015,55.690392,102.333679,90.018654,16.98,36.884544,94.266167,48.590229,33.148407,112.290001,18.750845,66.797539,74.867851,101.239304,39.82972,144.403702,56.4403,196.459427,50.280121,21.857813,69.717285,37.140049,82.15416,120.125694,1634.98773
3/20/2015,56.52269,102.647209,90.018654,17.209999,37.435616,95.289986,49.360901,33.464104,113.57,18.8906,67.344566,75.451828,101.652237,40.830418,145.798248,57.036915,198.191284,51.293018,22.027458,71.407509,37.872169,82.212341,120.759308,1648.36353
3/23/2015,56.578182,102.665611,89.99897,17.41,37.547695,95.545929,49.592091,33.594097,114.290001,19.084715,67.538673,75.510246,101.783646,41.037766,145.87413,57.122829,197.865402,51.56678,22.13772,71.302971,37.923756,82.241455,120.612381,1655.85835
3/24/2015,56.411728,102.942238,90.018654,17.27,37.697144,95.597115,49.47649,33.538395,114.57,19.216703,66.912239,75.627037,102.093391,40.965645,145.18158,57.15147,196.626984,51.548527,22.13772,70.727943,38.190281,82.270546,121.778549,1656.02617
3/25/2015,55.819862,102.748604,89.99897,17.32,37.099365,95.835999,49.360901,33.241261,114.730003,19.131296,66.677826,75.426819,101.652237,40.749283,142.832275,55.968391,193.840607,51.165268,22.052908,69.559677,37.975342,82.251129,120.750122,1640.57588
3/26/2015,55.542431,102.379799,89.99897,17.530001,36.753777,95.315567,48.859962,33.027702,115.480003,18.999304,66.419525,75.418465,101.07975,40.352604,142.480148,55.791176,193.363449,50.809383,21.942638,69.164406,37.614243,82.212341,118.867706,1633.8466
3/27/2015,55.597912,102.527313,89.99897,17.18,36.856518,95.477669,49.052624,33.148407,115.059998,18.944948,66.553131,75.47686,101.473938,40.424728,143.146271,56.073765,193.756409,50.836761,21.968082,69.401566,37.829182,82.260834,120.346092,1634.94319
3/30/2015,56.078808,102.573418,89.979256,17.27,37.56638,95.699516,49.245293,33.361969,113.75,18.952715,67.354759,75.685432,101.464531,40.568977,145.106689,56.753914,196.114014,51.09227,21.976563,70.183319,37.657234,82.251129,119.749237,1635.79027
3/31/2015,55.505436,102.748604,90.018654,17.07,37.482315,95.65683,48.281963,33.094616,113.660004,18.836252,66.793617,75.593666,101.727348,39.910854,144.630875,56.533588,194.439377,50.553879,21.942638,69.673851,37.244553,82.319046,120.006363,1632.62846
4/1/2015,55.671898,103.081879,89.979256,17.379999,37.949329,96.125946,48.474636,33.187729,115.599998,18.976009,66.855965,75.749214,102.211464,40.262451,144.145554,56.456955,193.831223,50.87326,21.976563,69.66507,37.51968,82.354942,121.582603,1634.89191
4/2/2015,56.004826,102.943298,89.99897,17.290001,38.519085,96.605339,48.898491,33.318089,115.279999,19.038132,67.114281,75.807907,101.920036,40.587006,144.649902,56.629387,194.373871,51.411648,22.032099,70.130615,37.820587,82.345238,120.294334,1636.45358
4/6/2015,56.467209,103.00795,89.99897,17.51,39.014114,96.956314,49.47649,33.50433,116.690002,19.240004,67.746674,76.000587,102.051659,40.965645,145.963181,56.806606,195.795914,51.986542,22.12606,70.833336,38.095707,82.413124,119.622612,1643.99012
4/7/2015,56.374729,103.026443,90.018654,17.6,38.817966,96.776558,49.707691,33.429832,116.110001,19.26329,67.621964,76.402885,102.136276,40.902534,144.649902,56.40427,195.215912,51.904411,22.185865,69.682655,38.155884,82.354942,120.625603,1646.84446
4/8/2015,56.735397,103.03566,90.018654,17.26,39.630562,97.23027,49.78476,33.420521,115.470001,19.286583,67.461639,76.386116,102.042259,40.947617,145.420731,56.773083,195.917572,52.278549,22.22858,69.8759,38.525589,82.354942,120.662437,1649.74573
4/9/2015,56.957352,102.776993,89.99897,17.26,40.02285,97.255943,49.78476,33.411213,114.669998,19.340939,67.844635,76.310684,101.628624,40.947617,145.411209,56.533588,196.77829,52.470177,22.12606,68.646149,38.637356,82.325821,119.098083,1644.52774
4/10/2015,57.207035,102.776993,89.99897,17.440001,40.05088,97.264503,49.86182,33.495026,115.970001,19.38752,68.770958,76.486679,101.600426,41.082851,145.68721,56.792236,197.807404,52.570557,22.19441,68.602211,38.620155,82.306419,119.272957,1647.85302
4/13/2015,56.901859,102.887856,89.979256,17.360001,39.817375,97.127533,49.515034,33.373955,115.139999,19.26329,68.316711,76.344223,101.807259,40.85746,145.201859,56.782654,196.899902,52.269424,22.134607,68.408981,38.1129,82.354942,119.438576,1643.10478
4/14/2015,57.114555,102.998711,89.99897,17.440001,39.994835,97.238785,49.86182,33.467083,114.440002,19.403049,68.69973,76.377731,102.108047,41.218079,145.335083,56.782654,197.246094,52.616184,22.185865,68.549522,38.456806,82.393753,120.285164,1649.10426
4/15/2015,57.428989,103.137283,89.979256,17.790001,40.27504,97.392906,50.093021,33.569508,115.43,19.589388,68.993645,76.679413,102.164467,41.425426,146.02977,57.184998,198.2565,52.944695,22.288382,68.145477,38.559975,82.393753,120.183945,1653.13997
4/16/2015,57.512215,103.081879,89.99897,17.98,40.592609,97.178902,50.208622,33.569508,115.029999,19.70808,69.109451,76.520187,102.239662,41.497547,145.611038,57.03651,198.162933,53.172825,22.305464,68.426537,38.68034,82.432526,119.585815,1654.69616
4/17/2015,56.800129,103.165009,89.979256,17.940001,39.882755,97.050484,49.823288,33.467083,115.599998,19.543781,68.664093,76.285538,102.446487,40.938599,143.907639,56.13604,195.870819,52.378925,22.220039,68.066399,38.233273,82.393753,120.956863,1651.69926
4/20/2015,57.105312,103.091103,89.979256,17.860001,39.845387,96.819351,49.977425,33.50433,114.720001,19.606371,69.082718,76.453156,102.258476,40.983673,145.116196,56.768288,197.667068,52.515804,22.202953,68.154243,38.207478,82.384041,119.889503,1650.75577
4/21/2015,57.271774,102.980247,89.99897,17.73,40.078896,96.904961,50.748085,33.569508,115.379997,19.559433,68.931305,76.503426,102.042259,41.299213,145.14476,56.615009,197.461258,52.889942,22.202953,68.206947,38.121502,82.393753,119.346565,1650.38045
4/22/2015,57.521465,102.675369,89.979256,17.790001,40.508549,97.255943,51.133419,33.541584,113.830002,19.567251,69.011467,76.428017,101.450027,41.299213,145.58252,56.720394,198.415543,53.045074,22.168779,68.408981,38.224667,82.325821,117.52462,1647.2191
4/23/2015,57.734165,102.832428,89.979256,18.01,40.80743,97.478516,51.094887,33.662632,114.660004,19.692436,69.421188,76.402885,101.760254,41.524601,146.277237,57.070049,198.911377,53.318825,22.237127,68.531952,38.302044,82.364632,118.030716,1650.68161
4/24/2015,57.937618,103.00795,89.979256,18,40.956879,97.683968,51.287556,33.64402,113.050003,19.598541,69.269753,76.528564,102.117455,41.704899,145.668167,56.955097,199.351135,53.574337,22.305464,68.646149,38.534187,82.393753,118.766884,1655.74638
4/27/2015,57.919121,103.044937,89.99897,18,41.115665,97.795235,51.171947,33.746449,115.330002,19.629841,68.904579,76.553719,101.957657,42.002415,144.488113,56.53838,198.565216,53.802464,22.3311,68.461693,38.602959,82.384041,118.766884,1657.09789
4/28/2015,58.030098,102.647682,89.99897,18.030001,41.181042,97.726746,51.32608,33.653316,116.330002,19.786318,69.314293,76.436386,101.487625,42.020435,145.049606,56.91198,199.107864,53.957596,22.296926,68.444115,38.714729,82.345238,117.128952,1656.02485
4/29/2015,57.697163,102.416725,89.99897,18.15,40.667332,97.110428,50.863682,33.429832,115.510002,19.794142,69.100548,76.29393,101.111588,41.668846,144.212143,56.28931,198.33136,53.464832,22.160238,67.100174,38.465412,82.354942,115.693504,1645.9516
4/30/2015,57.096062,102.416725,89.99897,18.290001,40.05088,96.836456,49.553562,33.271534,113.470001,19.715904,68.735344,76.252045,101.083389,41.542633,142.575333,55.23077,196.329224,52.798683,22.074806,66.318405,38.1129,82.345238,115.895927,1640.66774
5/1/2015,57.613937,102.126114,89.979256,18.27,40.29372,96.932671,50.17009,33.318089,113.080002,19.723728,69.011467,76.422432,100.530769,41.876198,143.660187,55.561264,198.452972,53.318825,22.057722,66.669762,38.207478,82.311264,114.335777,1635.44911
5/4/2015,57.743404,101.931755,89.99897,18.26,40.527233,96.795197,50.401287,33.327408,114.099998,19.739374,69.020363,76.405571,100.323639,41.804073,144.202637,55.70496,199.089157,53.382706,22.039751,66.845444,38.439617,82.311264,113.256973,1632.80048
5/5/2015,57.012836,101.839218,89.99897,18.41,40.088238,96.649178,49.437958,33.029423,114.419998,19.715904,68.307808,76.304573,100.154167,41.182011,142.480148,55.120621,196.787613,52.698311,21.928474,65.37854,37.915154,82.291832,113.100243,1625.21369
5/6/2015,56.855618,101.496765,89.99897,18.41,39.593208,96.623405,49.399426,32.871117,114.360001,19.52813,68.138588,76.077301,99.664604,41.461491,142.489685,55.23077,195.973709,52.561428,21.825771,65.202866,37.657234,82.262711,111.163887,1617.74799
5/7/2015,56.864868,101.746674,89.979256,18.120001,39.537167,96.477364,49.47649,33.001484,113.419998,19.442072,68.138588,76.068901,100.088264,41.290199,142.965515,55.470261,196.740829,52.515804,21.85144,66.063683,37.4165,82.233589,112.657639,1619.84769
5/8/2015,57.771156,102.079857,89.99897,18.219999,40.041534,97.010002,50.632484,33.373955,113.970001,19.606371,68.877853,76.666527,100.474258,42.317947,144.278763,55.819916,199.304337,53.537827,22.031189,67.07383,38.310646,82.350067,112.961906,1633.26631
5/11/2015,57.428989,101.431953,89.979256,18.139999,39.658588,96.563271,49.823288,33.150471,113.529999,19.481194,68.227654,76.186737,99.485718,42.128624,144.183609,55.858238,198.340683,53.099823,21.808647,66.098816,37.966743,82.272423,110.214165,1617.30645
5/12/2015,57.308765,101.422737,89.99897,18.33,39.527824,96.047791,49.823288,33.103912,114.5,19.535952,68.192017,76.178314,99.561058,41.966347,143.85054,55.70496,197.732574,53.072445,21.86857,66.292061,37.897964,82.282143,110.500008,1620.66548
5/13/2015,57.45673,101.413429,89.99897,18.35,39.602551,96.150902,50.131561,33.048046,116.550003,19.567251,68.120766,76.068901,99.429245,42.236797,144.126495,55.671425,197.807404,53.373585,21.860003,65.738678,38.319244,82.320946,109.614838,1621.98049
5/14/2015,58.067085,101.570786,89.979256,18.459999,39.994835,96.468773,50.401287,33.355339,117.18,19.606371,68.753159,76.439278,99.768158,42.930988,145.592041,56.303684,199.921829,53.939346,22.031189,66.933289,38.688938,82.398598,109.909912,1632.21826
5/15/2015,58.178059,101.996559,89.979256,18.450001,40.30307,96.949883,50.632484,33.550892,117.529999,19.575073,68.993645,76.607628,100.483688,42.867882,145.5159,56.231831,200.127625,54.130974,22.116781,67.486679,39.024242,82.398598,112.113609,1639.76585
5/18/2015,58.131821,101.607841,89.979256,18.4,39.892086,96.700737,51.056351,33.485706,117.519997,19.585951,68.931305,76.481339,99.805824,42.633484,146.667389,56.763496,200.717026,53.793343,21.971273,67.28463,38.69754,82.350067,110.232613,1630.99043
5/19/2015,58.030098,101.256126,89.979256,18.01,39.95747,96.22821,51.094887,33.392582,115.889999,19.515018,68.770958,76.363503,99.363319,42.489239,146.486572,56.739548,200.679611,53.629082,21.911358,67.196793,38.663151,82.301537,109.255203,1623.57923
5/20/2015,58.020844,101.413429,89.979256,17.969999,39.929451,96.314125,51.094887,33.485706,116.080002,19.357382,68.904579,76.270912,99.579895,42.615452,146.496078,56.77787,200.483109,53.73859,21.894241,67.056244,38.64595,82.330681,109.439621,1624.12598
5/21/2015,58.252037,101.728142,89.99897,18.190001,39.789349,96.82959,51.287556,33.588139,115.690002,19.388906,69.100548,76.380363,100.172997,42.858868,146.657898,56.744339,201.063217,53.939346,21.945595,66.748817,38.654545,82.359787,110.970268,1629.07396
5/22/2015,58.020844,101.617073,89.99897,17.99,39.920116,96.958466,51.171947,33.485706,115.599998,19.420437,68.74424,76.439278,99.947052,42.453182,146.524628,56.47612,200.642212,53.610836,21.945595,66.766388,38.439617,82.301537,111.016365,1624.94216
5/26/2015,57.234783,101.866974,89.99897,17.639999,39.284977,96.692131,50.516884,33.355339,113.910004,19.270681,68.236557,76.27932,100.568413,41.57869,144.906876,55.819916,198.462296,52.807816,21.834335,66.36232,37.906567,82.311264,112.915817,1619.62901
5/27/2015,57.650932,101.968796,89.99897,17.4,39.294315,96.520317,50.863682,33.50433,113.889999,19.294334,68.450317,76.44767,100.511948,42.101574,146.210617,56.456955,200.361511,53.108948,21.919922,66.863007,38.001129,82.320946,113.173973,1624.83208
5/28/2015,57.549206,101.931755,89.979256,17.49,38.780613,96.253998,50.748085,33.522961,114.019997,19.152462,68.459229,76.414001,100.606094,42.128624,145.906082,56.485691,200.099564,52.899063,21.894241,66.819092,37.769005,82.359787,112.897369,1621.90099
5/29/2015,57.096062,101.968796,89.979256,17.709999,38.406998,96.537506,50.285694,33.355339,114.099998,19.120935,68.218735,76.523438,100.662552,41.650814,144.954437,56.035461,198.883316,52.515804,21.894241,66.098816,37.382111,82.379219,113.146317,1621.23627
6/1/2015,57.059071,101.687241,89.979256,17.67,38.257557,96.001991,50.516884,33.290157,114,19.089411,68.120766,76.651817,100.218414,41.36232,145.192337,56.260567,199.229446,52.205544,21.817205,66.740051,37.450897,82.327705,111.930275,1612.66198
6/2/2015,57.151554,101.28849,89.99897,17.879999,38.406998,95.872665,50.401287,33.308788,114.459999,19.199757,67.987152,76.508072,99.520622,41.677856,145.31601,56.413841,199.070404,52.588814,21.748606,66.19545,37.407898,82.318031,110.368645,1609.47183
6/3/2015,57.355003,100.889732,89.99897,17.65,38.210854,95.536346,50.593956,33.150471,113.639999,19.089411,67.915901,76.093796,98.671974,42.038471,146.067856,56.993404,199.63179,52.725681,21.637112,65.396095,37.235958,82.288902,108.594452,1601.33567
6/4/2015,56.800129,101.102997,89.979256,17.49,37.631756,95.432877,50.247154,33.075985,112.839996,18.91601,67.42601,75.848595,99.152878,41.560654,144.783127,56.471321,198.022598,52.096043,21.577085,65.334618,36.892052,82.298584,110.008255,1596.60583
6/5/2015,56.457962,100.657883,89.979256,17.57,37.463634,94.924118,49.938889,32.871117,112.239998,18.813551,66.918312,75.620346,98.436234,40.974663,145.182816,56.825764,197.58287,51.676281,21.396994,64.544075,36.350403,82.220909,108.668365,1584.76319
6/8/2015,56.236015,100.80629,89.959602,17.58,37.463634,94.691277,49.669163,32.768681,112.57,18.711086,66.855965,75.620346,98.577667,40.956631,144.259735,56.567112,196.366653,51.56678,21.396994,64.4123,36.20425,82.269455,108.548264,1583.69477
6/9/2015,56.097298,100.518829,89.959602,17.860001,37.230133,94.337738,49.168236,32.656944,112.82,18.632273,66.945045,75.4935,98.25705,40.749283,143.945679,56.418633,196.301178,51.3204,21.328384,63.946766,36.393394,82.230629,107.688904,1578.90932
6/10/2015,56.9296,100.26844,89.979256,17.93,37.753181,94.001427,49.977425,32.871117,113.779999,18.750492,67.523987,75.594963,97.879898,41.768013,145.525436,57.218517,198.677505,52.2603,21.371264,64.403534,37.055408,82.211205,106.746346,1582.80843
6/11/2015,57.096062,100.80629,89.99897,17.77,37.613075,94.251495,50.208622,33.113228,113.260002,18.852955,67.693222,75.747139,98.643677,41.858162,146.400909,57.261639,199.360443,52.205544,21.491331,64.912979,37.149971,82.230629,108.991783,1593.08424
6/12/2015,56.698406,100.685738,89.979256,17.59,37.58506,94.380852,49.938889,32.936302,113.230003,18.766256,67.149902,75.468124,98.596535,41.45248,145.725266,57.15625,197.788727,51.986542,21.431297,64.789993,36.969437,82.211205,109.010292,1588.00078
6/15/2015,56.402485,100.80629,89.99897,17.51,37.174084,93.915192,50.093021,32.75938,113.730003,18.561335,66.802513,75.113022,98.832268,41.001713,144.868774,57.012566,196.965393,51.621529,21.371264,64.456223,36.943642,82.250038,109.167358,1582.84648
6/16/2015,56.541191,100.973198,89.959602,17.559999,37.174084,93.897926,49.86182,32.889744,113.32,18.508368,67.221161,75.535751,99.209465,41.028759,145.858475,57.434071,198.060028,51.594158,21.465595,64.97448,36.95224,82.27919,110.017487,1587.8613
6/17/2015,56.578182,100.982483,89.99897,17.610001,37.398254,94.311859,49.437958,32.778004,113.849998,18.563789,67.354759,75.468124,99.266029,40.974663,145.734787,57.285583,198.359436,51.639782,21.499907,65.404884,36.840466,82.337425,109.176613,1588.82591
6/18/2015,57.1423,100.954643,89.959602,17.610001,37.753181,94.794769,49.47649,33.001484,115.32,18.611284,68.013878,75.747139,99.190598,41.497547,146.971909,57.946571,200.324081,52.04129,21.525625,66.309624,37.04681,82.356873,108.668365,1594.22142
6/19/2015,56.800129,101.269943,89.959602,17.450001,37.416939,95.036179,49.515034,32.982864,115.120003,18.722115,67.675407,75.789421,99.718651,41.33527,146.562698,57.95615,199.089157,51.886169,21.534208,65.879219,36.913975,82.376274,110.035957,1596.46727
6/22/2015,57.48447,100.769188,89.979256,17.51,37.930653,95.174179,50.285694,33.197041,113.639999,18.730028,67.898102,75.94162,98.879425,42.299915,147.343063,58.277058,200.557983,52.661804,21.56851,65.229195,37.287815,82.318031,107.790535,1594.58073
6/23/2015,57.613937,100.537361,89.959602,17.719999,38.341618,95.139664,50.863682,33.113228,112.889999,18.856689,67.862465,75.890884,98.577667,42.236797,147.466797,58.430332,200.642212,52.880814,21.508482,64.912979,37.426914,82.298584,107.143661,1591.59545
6/24/2015,57.207035,100.695007,89.959602,17.6,38.061405,95.225883,50.362751,33.113228,112.589996,18.714205,67.462082,75.68795,98.869987,41.90398,146.066681,58.035461,199.231873,52.433678,21.457022,64.52108,37.140026,82.337425,108.067734,1578.01622
6/25/2015,57.036747,100.583733,89.979256,17.620001,37.921436,95.096558,50.233505,32.982864,112.440002,18.627115,67.192314,75.459679,98.624817,41.90398,145.627579,57.958603,198.601593,52.410538,21.405563,63.936134,37.1661,82.318031,107.688904,1573.04054
6/26/2015,56.980614,100.342628,89.959602,17.700001,37.601509,94.794769,50.464996,32.954922,112.559998,18.508368,67.336197,75.239845,98.153336,41.90398,145.933075,57.87212,198.592163,52.36425,21.251202,64.246338,37.174793,82.269455,106.478371,1564.09431
6/29/2015,55.530369,100.936127,89.979256,17.620001,36.735809,94.54467,49.191799,32.489326,113.07,18.239222,66.302071,74.724106,99.294327,40.497684,142.83075,56.536659,194.405807,50.920231,21.16544,63.218254,36.279331,82.405426,109.232033,1557.19473
6/30/2015,55.623932,100.871201,89.979256,18,37.281578,94.786133,49.423294,32.535725,112.370003,18.207558,66.158173,75.079208,99.020874,40.194366,143.16481,56.627926,194.791519,51.012798,21.16544,63.253704,36.322796,82.405426,108.603699,1557.6094
7/1/2015,55.960758,100.616989,89.979256,17.780001,37.281578,95.134125,49.770523,32.648369,111.980003,18.175888,66.490898,75.091705,98.503304,40.414963,143.623047,56.901745,196.466064,51.234951,21.16544,64.157715,36.514069,82.335472,107.073799,1554.48993
7/2/2015,55.998184,100.756371,89.979256,17.75,37.432133,95.194717,49.770523,32.732864,111.760002,18.160057,66.670753,75.371948,98.852737,40.405773,143.384384,56.531857,196.230881,51.318264,21.23724,64.361549,36.435814,82.461769,107.490562,1559.46515
7/6/2015,55.333885,101.118736,89.979256,17.17,36.387646,94.796509,49.423294,32.526348,112.059998,17.827574,66.400955,75.125694,99.55162,39.41309,142.945282,56.440567,195.713455,50.216736,21.219933,64.618568,36.079376,82.481171,109.416801,1558.30222
7/7/2015,55.390018,101.258102,89.959602,17.07,35.851288,94.727264,49.539028,32.54512,110.760002,17.882984,67.192314,75.18512,99.816048,39.376324,143.613495,56.52224,196.917633,50.050117,21.341047,65.584625,36.148922,82.471458,110.444756,1566.47261
7/8/2015,54.26725,101.499695,89.959602,16.99,34.590374,94.545486,47.494202,32.0476,111.089996,17.669239,66.427956,74.811432,100.212708,38.797264,141.599335,55.777649,193.662628,48.772717,21.263186,65.238945,35.192596,82.558922,111.398613,1559.1756
7/9/2015,54.716358,101.128021,89.959602,17.190001,35.27729,94.761887,48.072922,32.31044,111.360001,17.914644,66.35601,74.981323,99.513878,39.477428,141.694809,55.90255,193.869614,49.541012,21.219933,64.919907,35.531662,82.500633,109.203812,1554.29365
7/10/2015,55.876556,100.70063,89.959602,17.27,36.171223,95.116806,48.805977,32.676544,111.489998,17.946316,66.985481,75.414421,98.824417,41.131897,143.16481,56.661549,196.381363,50.91098,21.263186,65.380775,36.244553,82.422897,107.472015,1561.03508
7/13/2015,56.306953,100.551964,89.959602,17.280001,36.425285,94.96965,49.50045,32.995697,110.989998,17.970066,67.426147,75.482368,98.559975,41.159477,144.453506,57.113121,198.582748,51.207184,21.245893,65.495987,36.661858,82.384071,107.138626,1561.08479
7/14/2015,56.653137,100.7192,89.979256,17.219999,36.491154,94.65802,49.847687,32.920605,110.739998,17.985891,67.650948,75.405937,98.871643,41.508751,145.035782,57.367725,199.438828,51.420082,21.297796,65.64666,36.94006,82.422897,107.490562,1563.32485
7/15/2015,56.503433,100.988663,89.959602,17.02,36.086533,94.65802,49.770523,32.901825,110.160004,17.859232,67.489067,75.405937,99.249413,41.315727,144.214844,56.968994,199.391785,51.160904,21.323742,65.744148,36.835735,82.452019,108.620361,1565.93035
7/16/2015,56.915119,101.072281,89.959602,16.940001,36.519382,94.909065,49.963436,33.136501,109.760002,17.836184,68.064598,75.524841,99.211624,41.692585,144.74939,57.348503,200.897003,51.57745,21.410254,66.187286,37.200878,82.41317,109.379745,1569.56247
7/17/2015,56.877693,101.081581,89.979256,16.85,36.472328,94.943672,50.079178,33.164673,108.650002,17.828232,67.803818,75.321007,99.221069,41.545517,143.584854,57.007431,201.113342,51.503395,21.349699,65.930267,37.218262,82.393761,109.944664,1568.19734
7/20/2015,56.887047,100.905029,89.959602,16.58,36.237091,94.813835,50.079178,33.220993,105.699997,17.589785,67.767838,74.972794,99.022743,41.674194,143.575302,56.72401,201.198013,51.457115,21.315104,66.054359,37.148716,82.3452,109.481621,1565.01566
7/21/2015,56.7467,101.072281,89.979256,16.65,36.246502,94.874435,49.924847,33.061413,105.370003,17.573889,67.255264,74.836937,99.296638,41.517937,142.553909,56.570282,200.407822,51.401577,21.306444,65.841644,37.000919,82.354889,110.07428,1563.85022
7/22/2015,56.437943,101.118736,89.959602,16.41,35.728966,94.934982,49.693359,32.929996,104.800003,17.414921,66.949516,74.352867,99.419418,41.214622,142.888016,56.709595,199.993881,50.985035,21.23724,66.018898,36.905293,82.3452,110.759613,1559.01798
7/23/2015,56.157246,101.406769,89.959602,16.27,35.380798,94.683968,49.654778,32.883053,104.330002,17.335436,66.688744,74.310394,99.8255,41.095135,141.962082,56.013031,198.940216,50.762871,21.202633,65.522575,36.496677,82.354889,112.139473,1557.39488
