Date,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BR,CDNS,CRM,CSCO,CTSH,CTXS,DXC,FFIV,FIS,FISV,FLIR,FLT,FTNT,GLW,GPN,HPE,HPQ,IBM,INTC,INTU,IPGP,IT,JKHY,JNPR,KEYS,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,SNPS,STX,SWKS,SYMC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX
2015-08-31,0.05443425076452598,0.026146788990825707,0.05458715596330276,0.03073394495412843,,0.03073394495412843,,0.02140672782874619,0.05443425076452598,,,,0.01666666666666668,0.05443425076452598,,,,0.007186544342507659,,,,,,,,,0.040366972477064236,0.04495412844036696,,,,0.040366972477064236,,0.01666666666666668,0.0070336391437308765,,,0.01666666666666668,,0.03073394495412843,0.03073394495412843,,0.0070336391437308765,,,,,,,0.01666666666666668,0.05443425076452598,,0.007186544342507659,,0.01666666666666668,0.01666666666666668,,0.04021406727828745,0.063914373088685,0.05443425076452598,,0.063914373088685,,,,0.04021406727828745,0.040366972477064236,
2015-09-30,0.07012035583464155,0.04884004884004883,,,,,,0.00017442874585732072,0.07012035583464155,0.043432757718472007,,0.010989010989010992,0.0322693179836037,0.0809349380777952,,,,,,0.054247339961625674,,0.00017442874585732072,,,0.027210884353741496,0.05389848246991103,0.021803593232164662,,,,,0.06506192220477934,,,0.026862026862026857,0.026862026862026857,,,,,0.05389848246991103,0.00017442874585732072,,,,,0.05930577359148787,,,,,,0.00017442874585732072,,0.005232862375719516,0.01604744461887319,,0.07012035583464155,0.0809349380777952,,0.010989010989010992,,,,,0.07012035583464155,,
2015-10-30,,,,,,,,0.06273575540996625,,,,0.017272185824895772,0.0011911852293031559,0.1058169545364304,,,0.056581298391899945,,,,,0.07504466944609886,,,0.04427238435576732,0.04427238435576732,0.05042684137383364,,,,0.013500099265435776,0.011117728806829463,,0.048044470915227316,0.025809013301568397,,,,,,,0.013500099265435776,,,,,,,,,,,,,0.0011911852293031559,0.0011911852293031559,0.03196347031963471,0.09350804050029779,0.07504466944609886,,0.0011911852293031559,,0.0011911852293031559,,0.09350804050029779,0.04427238435576732,,0.08735358348223149
2015-11-30,,,,0.006401617250673854,,,,0.08473719676549865,,,,0.016846361185983826,,0.06907008086253368,0.019710242587601078,0.019710242587601078,,0.009265498652291105,0.04295822102425876,0.03537735849056603,,0.09518194070080861,0.006401617250673854,,,,0.022068733153638814,,,,0.04295822102425876,0.03015498652291105,,,,,,0.022068733153638814,,,,,,,0.0876010781671159,0.009265498652291105,0.04818059299191375,0.027291105121293797,,,,,0.032513477088948785,,,0.032513477088948785,0.016846361185983826,0.058625336927223715,,,,,,,0.09518194070080861,0.06907008086253368,,
2015-12-31,0.06394661260348032,0.011572900827842542,,0.011572900827842542,,0.037759756715661424,,0.07965872613617164,,,,,,,0.011572900827842542,0.0010981584727149853,,,0.037759756715661424,0.0010981584727149853,,0.0901334684912992,0.011572900827842542,0.01681027200540632,,,0.027285014360533877,,0.025088697415103903,,0.048234499070788986,,,,,,,0.027285014360533877,,,,,0.04080081094779524,,0.05651292448048657,,0.05347187024835276,0.022047643182970096,,,,,0.014613955059976348,,,0.05347187024835276,,0.06394661260348032,,,0.025088697415103903,0.004139212704848791,,,0.048234499070788986,0.06394661260348032,0.05127555330292279,
2016-01-29,,,,,,0.07489465814870193,0.03275791762946853,,,,,,,,,0.02433056952562186,0.015903221421775172,0.04118526573331521,,0.02433056952562186,,,,,,,,,0.000951474785918178,,0.10017670246024192,,0.0683702596166916,,,,,0.08332200625254858,,0.026233519097458212,,0.08332200625254858,,,,,0.10017670246024192,0.05803996194100856,0.05151556340899824,,0.009378822889764857,,,,0.08522495582438497,0.08332200625254858,,,,0.009378822889764857,0.000951474785918178,,,0.026233519097458212,,,,
2016-02-29,,0.05754814900242187,0.06400645830930687,,,,0.014646522892399963,,,0.049705916272632905,,0.07899896205743283,,,,,,,0.03609733594741093,,,,,,,0.00034598085572599393,,,0.013954561180947976,,,,0.02179679391073695,,0.00034598085572599393,0.05754814900242187,,,,0.07115672932764387,0.07115672932764387,0.0932995040941068,,0.03540537423595893,,,0.03609733594741093,,0.03540537423595893,,,,,,0.013954561180947976,,,,,0.02110483219928496,0.013954561180947976,0.02110483219928496,0.05754814900242187,0.03540537423595893,,,0.06400645830930687,0.03540537423595893
2016-03-31,,,0.03543417366946779,,,0.016666666666666673,,,,0.018067226890756297,,0.0861344537815126,,0.07745098039215688,,,0.06008403361344538,,,,,,,,,,0.0007002801120448124,,0.044117647058823525,,,,0.025350140056022413,,,0.06008403361344538,0.02675070028011204,,,,,0.0861344537815126,,0.0007002801120448124,0.061484593837535004,0.044117647058823525,,,0.044117647058823525,,0.02675070028011204,,,,0.016666666666666673,,0.044117647058823525,,,0.02675070028011204,,,0.042717086834733894,0.02675070028011204,0.1035014005602241,,0.025350140056022413,
2016-04-29,0.03967704728950404,0.08258362168396768,,,,,,,,,,,,,0.02537485582468281,,,,0.06113033448673586,,,,,0.04682814302191464,0.04613610149942329,,,0.04613610149942329,,,,,0.04682814302191464,,0.010380622837370238,0.06113033448673586,0.02537485582468281,0.02537485582468281,,0.010380622837370238,0.03183391003460207,,,0.02537485582468281,,,,,,,,,,,,,0.03183391003460207,0.0897347174163783,0.0897347174163783,,,,,,0.0897347174163783,,0.08258362168396768,0.03183391003460207
2016-05-31,0.05730659025787966,,,,0.15358166189111747,,0.009169054441260762,0.05730659025787966,,,,,,,,0.009169054441260762,,,,,,,,,0.051002865329512856,,,,,,,,,,0.009169054441260762,,0.014899713467048685,0.03323782234957021,,0.026934097421203413,,,,0.014899713467048685,0.08137535816618911,,,0.009169054441260762,,,0.009169054441260762,,,,,,0.051002865329512856,0.1174785100286533,,,,,,0.10544412607449855,,0.05730659025787966,0.10544412607449855,0.026934097421203413
2016-06-30,0.04418762746430999,0.05030591434398368,0.025832766825288917,0.06254248810333107,,0.031951053704962616,0.01971447994561523,,,,,,0.031951053704962616,0.0013596193065941531,,0.01971447994561523,0.01087695445275323,0.01971447994561523,,0.01087695445275323,,,,,,0.031951053704962616,,,0.04146838885112169,,0.02923181509177431,0.0074779061862678435,,,0.01971447994561523,,,,,0.01971447994561523,,0.06254248810333107,,0.025832766825288917,0.05642420122365738,,0.04418762746430999,0.01971447994561523,,,,,,,0.038069340584636305,,,0.07477906186267845,,0.01971447994561523,0.04146838885112169,,0.05030591434398368,0.06866077498300475,,,,0.01971447994561523
2016-07-29,,0.08333333333333333,0.008714043993231805,,0.05668358714043993,,0.030033840947546533,0.024703891708967845,,,0.0072758037225042335,0.06734348561759729,,0.023265651438240276,,0.05668358714043993,0.003384094754653124,,0.030033840947546533,0.003384094754653124,,,,,,0.030033840947546533,0.012605752961082912,,0.023265651438240276,,,,,,0.003384094754653124,0.030033840947546533,,0.014043993231810485,,,,0.06734348561759729,,,0.035363790186125205,0.07656514382402707,,,,0.06057529610829103,,,,,0.019373942470389163,,,0.04069373942470389,,0.0072758037225042335,0.030033840947546533,,0.030033840947546533,0.09932318104906938,0.01260575296108292,0.012605752961082912,,
2016-08-31,,0.057025472473294994,,,0.020788824979457686,0.0466721446179129,,0.015612161051766639,0.015447822514379626,0.04133114215283485,,,,,,0.0466721446179129,0.031142152834839777,,,0.031142152834839777,,,0.04149548069022187,0.005258833196384552,0.0466721446179129,,0.02062448644207067,,0.030977814297452756,,,,,0.03631881676253081,,0.057025472473294994,0.015447822514379626,0.005258833196384552,,0.03631881676253081,,,,,,,,,0.03631881676253081,,,,0.030977814297452756,,0.0466721446179129,,,,,,0.07255546425636812,0.015447822514379626,,0.11396877567789648,0.0361544782251438,,,0.0466721446179129
2016-09-30,,,,,0.07015573525007487,,,0.007861635220125795,0.003069781371668175,0.012653489068583417,,,,0.0017220724767894448,0.0017220724767894448,0.02223719676549866,0.04619646600778677,,0.02223719676549866,,,0.06401617250673851,0.05578017370470201,0.04619646600778677,0.012653489068583417,,,,,,,0.0352650494159928,,0.08453129679544773,0.012653489068583417,0.07015573525007487,0.036612758310871525,,,0.06057202755315963,0.06880802635519616,,,,,,,,,0.020889487870619936,0.036612758310871525,,,,,,,,0.0017220724767894448,,0.08453129679544773,0.036612758310871525,,0.08453129679544773,,,,
2016-10-31,,,,0.03611948872612379,,0.03611948872612379,,,0.01773660778400115,0.04071520896165446,,,,0.003949447077409165,0.013140887548470488,,0.02692804825506247,0.009837713629182822,0.009837713629182822,0.08207669108143041,,,0.08207669108143041,0.059098089903777094,,,0.02822059457130547,0.02822059457130547,0.02822059457130547,,0.019029154100244142,0.02822059457130547,0.03281631480683613,,,,0.04990664943271578,,,,,,0.01773660778400115,,0.003949447077409165,,0.08207669108143041,,0.02692804825506247,,0.02692804825506247,,0.02822059457130547,,,,0.05119919574895879,,,,,0.04990664943271578,,,,0.02692804825506247,0.03611948872612379,0.01773660778400115
2016-11-30,0.0262962962962963,,0.032962962962962965,,,,0.032962962962962965,,0.021111111111111112,0.021111111111111112,,,,0.06259259259259259,0.06259259259259259,,0.06259259259259259,0.032962962962962965,,,,,0.06259259259259259,,,0.032962962962962965,0.021111111111111112,,0.021111111111111112,,0.03814814814814815,,0.04407407407407408,,,,,,,,,0.014444444444444447,0.021111111111111112,,,0.0677777777777778,0.06259259259259259,0.0262962962962963,,,,,0.00925925925925926,,,0.003333333333333335,,0.0737037037037037,0.032962962962962965,,,,0.014444444444444447,,,0.003333333333333335,0.04481481481481483,0.050740740740740746
2016-12-30,,0.040411742279832255,0.015630956919557758,,,,0.005718642775447956,,0.030499428135722453,,,,0.043842927945101036,,,0.030499428135722453,,0.005718642775447956,,,,,,,,0.055280213495996953,0.004193671368661842,,0.004193671368661842,,0.004193671368661842,,0.043842927945101036,,,,,,,,,0.033930613800991244,0.020587113991612654,,,0.06366755623332061,,0.005718642775447956,,,,,0.045367899351887155,0.09492947007243614,0.040411742279832255,0.020587113991612654,0.004193671368661842,0.033930613800991244,0.08006099885627145,,,,0.033930613800991244,0.06519252764010676,0.09340449866565002,,,0.08006099885627145
2017-01-31,,0.07478368355995055,,,,0.052430984754841384,,0.014524103831891216,,0.03461063040791099,0.018953440461475082,,0.014524103831891216,,,,,,0.005562422744128558,0.018953440461475072,,0.012257931602801824,,,0.04800164812525751,0.04800164812525751,,,,,0.03461063040791099,,,,,0.12834775442933663,,0.052430984754841384,0.014524103831891216,,,0.03903996703749485,,,,,,,0.014524103831891216,,,,0.1015657189946436,,0.027915121549237733,,,,,,0.052430984754841384,0.03461063040791099,,0.07478368355995055,,0.0011330861145446983,,0.0814791924186238
2017-02-28,,,,0.006676204101096816,0.03767286599904626,,,0.05627086313781594,0.025274201239866484,0.012875536480686704,0.005722460658082969,,,,,,,,0.005722460658082969,,,0.030519790176442532,,,0.03767286599904626,,,,,,,,,,0.03671912255603243,0.09966618979494515,,0.03671912255603243,0.025274201239866484,,0.049117787315212186,,0.012875536480686704,,0.06866952789699572,0.030519790176442532,,0.005722460658082969,0.06866952789699572,,0.025274201239866484,,0.07486886027658561,,,,0.018121125417262754,0.03671912255603243,,0.06771578445398188,,0.025274201239866484,,,0.049117787315212186,0.012875536480686704,0.03767286599904626,
2017-03-31,,0.08902953586497891,,,0.01772151898734178,,0.02320675105485233,0.07805907172995781,,0.050632911392405076,0.015189873417721511,,,,0.02320675105485233,,,,,,,0.028691983122362874,,,0.06160337552742617,0.050632911392405076,,0.02320675105485233,,,0.012236286919831233,0.004219409282700412,0.015189873417721511,0.01772151898734178,,,,0.03164556962025316,0.050632911392405076,,,,,,,0.026160337552742604,,0.02320675105485233,0.11645569620253166,,0.06160337552742617,,,,,,0.012236286919831233,,,0.059071729957805894,,,,,0.04261603375527424,0.004219409282700412,0.06160337552742617,
2017-04-28,,,,0.050347526429530984,,0.044565153904561644,0.012382454295893935,0.05414403364289469,,0.050347526429530984,,,,0.004789439869166521,,,,,,,,0.04655101921616728,,,,0.0693300624963495,0.03317563226447054,0.004789439869166521,0.03317563226447054,,,0.023771975935985054,0.02178611062437941,0.0009929326558028168,0.03317563226447054,,,,0.016178961509257638,0.025582617837743116,,,,,,0.016178961509257635,0.057940540856258396,0.04275451200280358,0.08831259856316803,,,,,0.03136499036271246,,,0.03516149757607616,0.04076864669119795,0.023771975935985054,0.052158168331289056,0.0009929326558028168,0.012382454295893935,,,0.029379125051106826,,0.012382454295893935,0.03136499036271246
2017-05-31,0.017834148853978885,,,0.053309296935359254,0.011460211176925054,0.00946433170229204,,0.06586402266288952,,0.09515838269379344,0.03875869173319598,,,,,0.03038887458150914,,0.032384754056142155,,0.0010945145506052038,,0.03656966263198557,,,,0.053309296935359254,0.05131341746072623,0.003090394025238215,,,0.024014936904455317,0.06586402266288952,,,,,,0.005279423126448626,,0.03038887458150914,,,,,,,,0.08678856554210661,,,,,,,0.03038887458150914,0.003090394025238215,0.07841874839041976,0.04712850888488283,0.053309296935359254,,,,,,0.013649240278135463,,,0.061679114087046086
2017-06-30,0.009624876604146074,,,0.05848963474827244,,,0.006663376110562707,,0.022951628825271488,0.08563672260612042,0.017522211253701903,,,0.03134254689042446,,0.022951628825271488,,0.006663376110562707,,0.03134254689042446,,,,,0.020483711747285274,,0.03381046396841069,,,,0.04763079960513325,,,,,,,0.025913129318854866,,0.022951628825271488,0.04466929911154987,,0.004195459032576487,,,0.03677196446199406,,0.1019249753208292,,,,,,0.05306021717670285,,0.004195459032576487,0.1019249753208292,0.04466929911154987,0.09649555774925961,,,0.042201382033563654,,,0.025913129318854866,,,
2017-07-31,0.014116924965474932,,0.029307963787018592,,,0.021328832284793608,0.00398956575111249,0.0719656283566058,0.019180604572656145,0.04158355071351849,0.021328832284793608,,,0.006137793463249951,,,,,,0.05677458953506215,,0.021328832284793608,,,,,0.021328832284793608,0.00398956575111249,,,,,,,,,,0.011201473070431164,,0.019180604572656145,0.039435323001381015,,0.006137793463249951,,,0.061838269142243364,0.04158355071351849,,,,,,,0.02639251189197483,0.06981740064446833,,0.122602424428418,0.039435323001381015,0.05677458953506215,0.039435323001381015,,,,,0.07702930796378703,,0.05677458953506215,
2017-08-31,,,,0.01407294407515097,7.143626434088148e-05,0.028217324414642822,0.009501023157335453,,0.0236454034968273,,0.01407294407515097,0.023502530968145537,,7.143626434088148e-05,0.047219370729313724,,,,0.033074990389821875,0.08479484577261023,,,,0.01407294407515097,,0.023502530968145537,,0.037646911307637386,0.033074990389821875,,,,,0.009501023157335453,,0.014215816603832735,0.01407294407515097,0.028217324414642822,,0.033074990389821875,0.04250457728281643,,,,,0.037646911307637386,0.009358150628653684,0.08479484577261023,0.07065046543311837,,,,,0.009358150628653684,,,0.12833470251272938,0.004643357182156396,,0.004643357182156396,,,,,0.07536525887961566,,0.04707649820063196,
2017-09-29,0.014085465432770812,,0.00040827436037015784,,0.00040827436037015784,0.08247142079477408,0.009526401741970596,,,0.07791235710397387,0.00040827436037015784,0.045998911268372335,,0.023203592814371246,,,,,,0.10526673924877518,,,,,,,0.045998911268372335,,0.00040827436037015784,,,,,,,0.013268916712030494,0.008709853021230281,,0.013268916712030494,,,,,,0.05511703864997277,,,,0.08703048448557431,0.023203592814371246,,,0.041439847577572124,0.03232172019597168,0.06797768100163312,,0.10070767555797497,0.036880783886771906,,,0.008709853021230281,,,,0.10526673924877518,,,
2017-10-31,0.009650848291123698,,0.0014138185394639991,,0.0014138185394639991,0.05495451192525203,,,0.039771330218834486,0.10025817555938034,0.01917875583968524,,,0.009650848291123698,,,,,,0.06319154167691172,,0.015060240963855389,0.010941726088025547,,,,0.02200639291861324,0.009650848291123698,,0.017887878042783398,0.030243422670272944,0.010941726088025547,,,,0.030243422670272944,,0.06319154167691172,,,0.039771330218834486,,,,0.05083599704942218,,,0.03848045242193264,,,,0.06036390459798371,0.00553233341529385,0.017887878042783398,,,,0.04259896729776248,0.07966560118023111,,0.0014138185394639991,,,0.05212687484632402,0.08378411605606095,,,0.017887878042783398
2017-11-30,0.001331380641725463,,0.010251630941286104,0.01650911995739583,,,0.04326987085607776,,0.001331380641725463,0.11463187325256291,0.02363200639062707,,,0.001331380641725463,,0.04326987085607776,,,0.001331380641725463,,,,,,,,,,0.03434962055651711,0.01650911995739583,,,,,0.07715350818799092,0.052190121155638404,,0.029889495406736796,,0.001331380641725463,0.001331380641725463,,0.007588869657835183,,,0.029889495406736796,,,0.0923312475036613,,,0.07715350818799092,,0.007588869657835183,,,,0.06557049660497936,0.08341099720410065,,0.001331380641725463,,,,0.09679137265344162,,0.029889495406736796,0.03880974570629744
2017-12-29,,,0.0047359436092295785,,,,0.0395396222258935,,0.013712208822071704,0.10964260146483837,0.0026433173632909365,,,0.0026433173632909365,,0.03216036125337299,,,0.02109146979459222,,,,,,,,,,0.03216036125337299,0.00842557409548983,0.046918883198414016,,,,0.03056335701305137,,,,0.0395396222258935,0.02318409604053085,0.013712208822071704,0.02318409604053085,0.015804835068010347,,,0.046918883198414016,,0.017401839308331963,0.08012555757475633,0.04322925271215376,,0.03056335701305137,,0.0026433173632909365,0.03056335701305137,0.0026433173632909365,,0.05060851368467427,0.08381518806101657,,,,,,0.046918883198414016,,0.046918883198414016,0.057987774657194784
2018-01-31,0.04460521818388972,,,0.005013102426797303,,0.012646690213056852,0.04460521818388972,0.03554745357183546,0.017887660931981318,,,,,0.04460521818388972,,0.03697163039763018,,,,,,,,,0.012646690213056852,,,0.04460521818388972,,,,,0.012646690213056852,,0.02791386578557593,,,0.025521248718240866,0.03697163039763018,0.020280277999316382,0.017887660931981318,,0.012646690213056852,,,0.04078842429075995,0.005013102426797303,,0.07895636322205765,,0.05081462914435456,0.02791386578557593,,0.006437279252592007,0.02791386578557593,,,0.056055599863279036,0.10949071436709581,,,0.05081462914435456,,0.02791386578557593,,0.031730659678705704,0.03315483650450041,
2018-02-28,,,,,0.0060114503816793684,0.006774809160305366,,,,,0.02595419847328246,0.05791984732824429,,0.05791984732824429,,0.0770992366412214,,,,,,,,,0.0060114503816793684,0.025190839694656457,,0.10267175572519084,,,,,0.08272900763358777,0.02595419847328246,0.0003816793893129952,0.013167938931297729,0.03797709923664121,0.006774809160305366,,,0.04513358778625955,,0.0060114503816793684,,,,,0.06431297709923665,0.11545801526717558,,0.03797709923664121,0.0003816793893129952,0.038740458015267196,,,0.05791984732824429,,,,,,0.03797709923664121,,0.06354961832061067,,,,
2018-03-30,,0.051614543605390265,,,0.029303330790744982,0.02504449529621155,,0.07716755657259088,,0.08892702771421307,0.029303330790744982,,0.020785659801678114,,,0.05059750826341215,,0.04309687261632339,,,,,,,,0.034579201627256535,,0.07189168573607932,,,0.059115179252479014,,,,0.012267988812611241,0.0005085176709890578,,0.037821001779811854,,0.021802695143656233,,,,0.00800915331807781,,,,0.046338672768878715,0.06763285024154589,0.05059750826341215,0.0005085176709890625,0.012267988812611241,0.037821001779811854,,,,,,,0.034579201627256535,0.00800915331807781,0.00800915331807781,0.0005085176709890625,,,,,0.07189168573607932
2018-04-30,,,,,,0.05982085732565579,,,0.027671145233525273,0.0598208573256558,0.06517914267434421,,0.05446257197696737,,,,,,,,,,0.027671145233525273,,,,,,0.015195137555982095,0.015195137555982095,0.10268714011516315,0.015195137555982095,,,0.04374600127959053,,,,,0.0008797184900831661,,,0.0008797184900831661,,,0.015195137555982095,0.05446257197696737,,0.10268714011516315,,,0.04374600127959053,0.06517914267434421,0.011596289187460009,,,0.006238003838771588,0.049104286628278954,,0.015195137555982095,0.038387715930902115,0.027671145233525273,,,0.04374600127959053,,0.038387715930902115,
2018-05-31,,0.02691398436079289,,,,,,,0.027914166212038547,,0.1192944171667576,0.009638116021094737,,,,,,0.02691398436079289,0.027914166212038547,,,,,,,0.04519003455173671,,,0.040098199672667756,0.058374249863611574,0.07055828332424077,0.04519003455173671,,,0.03400618294235316,,,,,,0.002545917439534471,,,,0.027914166212038547,,0.04619021640298236,0.058374249863611574,0.08274231678486998,,,,,,0.0035460992907801283,,0.040098199672667756,0.05228223313329697,0.05228223313329697,0.002545917439534471,0.027914166212038547,,,,0.003546099290780132,,0.009638116021094737,0.058374249863611574
2018-06-29,,,0.0002210270389744177,,,,0.03926913725779123,0.059014219406174045,0.02490237972445295,,0.09894643778088855,,,,0.01952405510940841,,,0.0051572975760701195,0.024460325646504116,,,,,,0.015029838650261536,0.03433286672069553,0.04914167833198265,,0.0145877845723127,0.0643925440212186,,0.03433286672069553,0.009651514035217001,,0.03971119133574007,,,,0.010093568113165832,0.015029838650261536,0.02490237972445295,,0.015029838650261536,,,0.010093568113165832,,,0.0693288145583143,0.019966109187357244,,,,,0.015029838650261536,,0.07426508509541002,,0.019966109187357244,0.015029838650261536,0.03971119133574007,,,,0.044647461872835775,,0.03477492079864437,0.0594562734841229
2018-07-31,,,0.023876207814031634,,,,0.013653549922979987,0.06525696681137097,,,0.10831816272230778,0.009802548662652275,,0.0567147458339168,0.005111328945525818,0.03710964850861225,0.023035989357232896,0.05202352611679034,,0.03710964850861225,,0.005111328945525818,,,0.014493768379778726,,0.00896233020585354,,0.013653549922979987,,,,0.014493768379778726,0.014493768379778726,0.06140596555104326,,,,0.03325864724828454,,,0.008962330205853535,,,,0.023876207814031634,,0.0473323063996639,0.04264108668253744,,,0.06140596555104326,,,0.014493768379778726,,0.08486206413667552,,0.005111328945525822,,,,,,0.0567147458339168,,,0.0567147458339168
2018-08-31,,,0.033080303635637215,0.020455453455853,,,0.009748302037554953,0.015101877746703978,0.05984818218138232,,,,,0.07055533359968037,,,,,0.006312425089892112,,,,,,,,,,,,,,0.022373152217339175,0.006312425089892112,0.05984818218138232,,,0.020455453455853,0.033080303635637215,0.049141030763084285,0.04378745505393526,,0.033080303635637215,,,0.08661606072712744,0.05984818218138232,,,,,,,0.05984818218138232,0.004394726328405932,,0.1026767878545745,0.07055533359968037,,,,0.004394726328405932,,,0.09732321214542548,0.031162604874151043,,
2018-09-28,,,0.03552229366501528,0.007273110572362189,,0.010382628860546,0.010382628860546,0.010804258458943823,0.049646885211341835,,0.06730262464425002,,,,,,,,0.03199114577843365,,,,,,,,,,,,,,0.03552229366501528,,0.049646885211341835,,,,0.007273110572362189,0.04258458943817857,0.049646885211341835,,0.04258458943817857,,,0.07789606830399494,0.049646885211341835,0.03199114577843365,0.02139770211868874,,,0.049646885211341835,,0.04258458943817857,0.007273110572362189,,0.08848951196373984,0.014335406345525464,,0.03552229366501528,,0.007273110572362189,,0.017444924633709277,0.07789606830399494,0.02803836829345419,,
2018-10-31,,,,,,,0.024237516869095813,,0.0553306342780027,0.03508771929824561,0.0553306342780027,0.011929824561403509,,,0.01554655870445344,,0.03147098515519568,,0.04809716599190283,0.0025371120107962226,,,,,0.022780026990553308,0.0025371120107962226,,0.027854251012145746,,,,0.04955465587044535,,,,,,,0.006153846153846154,0.04809716599190283,0.0553306342780027,,0.04809716599190283,,0.03147098515519568,0.06618083670715248,0.0553306342780027,0.03001349527665317,0.026396761133603237,,,,0.01700404858299595,,,,0.07703103913630228,,,0.04086369770580297,0.024237516869095813,0.011929824561403509,,0.01338731443994602,0.06618083670715248,,,
2018-11-30,0.09209750344014153,,,,,,,,,0.08570866915667387,,,,,0.08551208964025947,,,,,,,0.019657951641438964,,,0.06575584824061333,,0.006487124041674858,,0.01985453115785335,,0.006683703558089246,,,0.03282877924120307,,0.11205032435620207,0.03282877924120307,,0.03302535875761746,,,0.013072537841556908,,,,,,0.09209750344014153,0.09209750344014153,,,,0.026243365441321012,0.11185374483978767,,0.013072537841556908,,0.04599960684096716,,,0.013072537841556908,,,,,,,
2018-12-31,0.060071352810722206,0.030373155915533717,,,0.06267476617491083,0.04715070870697136,,0.05361103075884679,,,,,0.014849098447594243,,0.06653167486259763,,,,,0.04329380001928456,,0.03423006460322052,,0.001928454343843401,,0.03423006460322052,0.021309420499469673,0.03683347796740914,0.001928454343843401,,0.014849098447594243,,,,,0.07559541027866168,0.03423006460322052,0.03423006460322052,,,,,,,0.06267476617491083,,,,,0.04975412207115998,0.04975412207115998,,0.027769742551345088,,,,,0.04715070870697136,,,0.027769742551345088,,,,,0.030373155915533717,,0.03683347796740914
2019-01-31,0.05570938088381881,,,,0.07232251633624986,,,0.06324066895558755,,,,,,,0.05570938088381881,,,,,0.02558422859674383,,0.09336582124266253,0.04219736404917488,,,,0.0029903643814375904,,,,0.01805294052497508,,,,,0.08738509247978736,0.04064680474028132,0.07830324509912505,,,,,,0.05725994019271236,0.0029903643814375904,,,0.07077195702735631,,,,,0.10842839738620005,,0.01805294052497508,,,,,,,,0.07232251633624986,,,0.03466607597740613,,
2019-02-28,,0.04306220095693781,,,,0.004784688995215305,,,,0.014354066985645926,,,,,0.05263157894736842,,,,,0.062200956937799035,,0.10047846889952151,0.04306220095693781,,,,,,,,0.0813397129186603,,,,,0.10047846889952156,0.11004784688995214,0.0813397129186603,,,,,,0.062200956937799055,,,0.02392344497607655,,,,,,0.10047846889952151,,0.05263157894736842,,,,,,,,,0.03349282296650719,,0.03349282296650717,,
2019-03-29,,,0.015140591204037487,0.03352559480894016,,,0.02126892573900505,,0.015501081470800298,0.058038932948810386,,,,0.0583994232155732,,,0.009012256669069933,,,0.08255227108868063,,0.1131939437635184,0.04001441961067053,,0.06416726748377793,,0.05191059841384282,0.009012256669069933,,0.06416726748377793,0.03965392934390772,,,,,,,0.1009372746935833,,,,,0.045782263878875275,,,0.0032444124008651864,0.045782263878875275,,,,,,0.05191059841384282,,,,0.009012256669069933,,,0.015501081470800298,,0.02775775054073541,,0.02126892573900505,0.0032444124008651864,,,
