Date,ALB,AMCR,APD,AVY,BLL,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,XLB
8/30/2016,78.394,,145.1395,73.0323,38.5075,61.2391,23.9015,,,,119.8185,63.0374,10.3762,34.7546,130.279,44.1525,,60.83,184.4095,28.9635,36.4023,44.8878,73.1744,102.5063,45.0831,279.1209,113.3883,44.2518,46.2
8/31/2016,76.7058,,144.1852,72.9758,38.6245,61.0307,23.7462,,,,118.9197,62.6957,10.1109,34.4173,130.4013,43.7019,,60.031,178.7453,28.6021,36.0628,44.8047,72.4465,101.1686,45.2554,276.2004,111.086,43.6683,45.7385
9/1/2016,77.9816,,144.8152,72.891,38.9464,60.3866,23.3809,,,,118.968,62.5848,10.1698,34.2413,130.2037,43.9002,,59.719,179.2336,27.746,37.185,45.5344,72.7321,101.2642,45.6107,277.7191,109.6324,44.2244,45.9268
9/2/2016,78.6146,,145.5472,74.0218,39.3415,61.1823,23.6914,,,,119.8861,63.3329,10.2975,34.8353,130.7871,44.2697,,60.6626,180.3078,28.0504,38.213,45.285,73.4047,102.277,46.6669,278.8484,111.6811,44.2609,46.3884
9/6/2016,79.6505,,145.8344,73.9934,39.4976,60.9644,23.4266,,,,119.5479,63.0835,10.5334,34.2487,130.5801,44.477,,60.4724,176.714,27.513,39.6087,45.793,74.2155,102.8312,45.5627,277.5828,110.1983,44.5161,46.2848
9/7/2016,79.5642,,145.8344,74.2018,39.3366,60.9833,23.317,,,,118.6201,61.6798,10.4155,34.3953,131.107,44.5942,,60.4952,176.6651,27.4362,39.6936,46.1532,74.9158,101.9808,45.6107,278.9068,110.1885,44.7441,46.2188
9/8/2016,77.6171,,144.4353,73.5292,39.0684,60.2919,23.7097,,,,118.2722,60.821,10.4351,34.7473,130.4483,44.2246,,59.7571,175.7276,27.1289,39.2221,45.3034,74.5012,100.6144,45.1882,275.8499,108.6666,43.9327,46.021
9/9/2016,73.6844,,140.3957,71.3599,37.9466,58.3121,22.8329,,,,114.6964,59.7405,10.0912,32.8922,126.7973,42.9989,,57.9764,170.9033,25.9381,37.0624,43.253,72.7045,96.372,43.6326,267.1271,105.2327,42.3829,44.6835
9/12/2016,74.2791,,139.5155,72.2693,38.049,59.0794,23.2987,,,,116.0301,60.1838,10.8871,33.8087,127.0326,43.4496,,58.4026,175.6788,26.1685,38.0621,44.0658,74.0958,98.1875,44.0071,271.9558,109.369,43.1122,45.1074
9/13/2016,73.2768,,136.8564,71.6252,37.6344,57.7533,21.9287,,,,113.6043,59.7405,9.9733,32.9362,127.0514,43.017,,56.6676,174.3213,25.4387,36.822,42.5049,73.5153,96.6587,43.5846,266.504,107.2033,42.4467,44.2691
9/14/2016,72.9204,,136.0318,71.5399,37.6003,58.189,21.947,,,,113.585,59.4801,9.6294,34.0947,126.6374,42.8367,,57.421,173.2275,24.8049,36.4256,41.8861,73.0231,96.2,43.5846,268.3148,106.4326,41.9088,44.1655
9/15/2016,74.3939,,135.8094,72.7903,38.1904,58.7479,22.0018,,,,114.1165,60.2149,9.6097,34.7766,127.296,43.4856,,58.2276,173.667,24.9201,36.9918,42.1354,74.3233,96.7351,44.42,269.4148,107.0667,42.4193,44.4481
9/16/2016,73.8931,,135.0867,72.383,38.2685,58.0658,21.9379,,,,113.73,59.2848,9.7669,35.0406,127.8324,44.3328,,58.6841,169.8778,24.5264,36.1048,42.2463,74.3511,95.7509,44.0263,266.7279,105.6912,43.5042,44.2712
9/19/2016,74.7695,,136.0133,73.3682,38.2246,58.8047,21.6273,,,,114.0111,60.2707,9.8357,35.0332,129.6579,44.1525,,59.6886,170.874,24.2767,36.2652,42.4864,74.6669,96.5822,44.3912,266.2898,104.9205,43.4586,44.3375
9/20/2016,73.9509,,136.2634,73.5292,38.3368,58.5016,21.2803,,,,113.7106,59.8056,9.7768,34.7106,130.0814,43.2783,,59.0037,170.6689,24.0943,36.001,42.6434,74.0818,96.7542,44.4392,267.8864,104.4815,43.0666,44.2049
9/21/2016,77.2252,,137.8107,74.0313,38.5757,59.4488,21.0337,,,,114.8544,60.7915,10.3565,35.6198,132.7726,43.7019,,59.4603,174.7217,24.3151,38.7187,44.2043,75.837,97.9008,44.324,271.0114,107.2716,44.0238,44.8771
9/22/2016,78.1978,,137.2641,74.6849,38.8684,59.8182,21.2163,,,,115.4844,61.1729,10.7888,35.8544,134.1182,43.1792,,59.4907,177.6613,24.536,38.4734,44.2136,74.8898,98.5506,44.42,272.2186,110.1007,44.0877,45.0191
9/23/2016,77.7645,,136.6248,74.126,38.6977,59.4014,20.6684,,,,115.3875,60.7729,10.4449,35.6271,133.1824,43.6298,,58.8896,177.046,23.835,37.3315,45.0818,76.4221,98.6748,44.7273,275.5092,109.3105,44.1241,44.7919
9/26/2016,78.6793,,137.4494,73.3777,38.5514,59.5909,20.6775,,,,115.2809,60.5311,10.327,35.2165,132.5113,42.6835,,58.2047,178.9601,23.182,37.0484,45.1834,76.1342,97.595,44.8137,272.8904,110.6665,43.4768,44.5836
9/27/2016,79.6905,,137.9034,73.6808,38.805,60.3961,20.9058,,,,116.2405,60.9217,10.0322,35.4512,133.5321,42.8097,,59.1864,179.2824,23.0379,36.3124,45.3219,75.0012,97.8913,44.4296,274.9056,111.3299,43.3948,44.7162
9/28/2016,81.7321,,138.7743,74.1829,39.2293,62.5937,21.8739,,,,117.5781,62.103,10.7201,35.7115,134.2221,43.3594,,60.8757,180.7668,23.4893,37.0013,46.2779,75.837,98.9614,44.6697,274.4577,112.7347,43.5224,45.2274
9/29/2016,80.0757,,139.4507,72.9893,39.4586,62.1579,22.1023,,,,117.0256,61.7402,10.5039,35.4907,134.2032,42.6474,,61.2333,178.2277,23.2876,36.8503,45.4683,74.0354,97.5186,43.9015,269.96,112.0811,43.1304,44.8771
9/30/2016,82.3292,,139.2932,73.6903,39.9707,63.0483,22.2393,,,,117.9853,62.9494,10.6709,35.5643,135.139,43.2423,,61.3779,174.917,23.4893,37.0768,46.0173,75.4656,98.7608,43.9975,269.337,110.9494,44.1971,45.2085
10/3/2016,81.6936,,130.241,73.9271,39.4342,62.1295,22.1114,,,,117.394,62.4936,10.5039,35.3951,134.1843,43.08,,61.5148,172.7588,23.9022,35.9538,45.431,75.3077,98.8372,43.623,268.5387,107.9935,43.9509,45.1517
10/4/2016,79.5653,,127.2299,71.7578,38.7416,61.779,22.2849,,,,116.4731,61.8332,10.2091,34.7403,132.7287,42.4402,,60.7539,171.5869,23.6621,32.3207,44.3143,75.0662,97.5091,43.1141,263.8268,108.1301,43.6409,44.5363
10/5/2016,80.355,,126.9148,72.042,38.7269,62.3853,22.7051,,,,116.3277,62.4657,10.4842,35.1523,130.9611,42.0977,,61.8877,171.6455,24.0751,32.6415,44.7145,73.636,97.06,43.4502,264.8879,106.6765,42.4284,44.8393
10/6/2016,80.5476,,127.758,73.1314,38.8001,63.0673,22.5224,,,,116.8415,62.9587,10.1207,35.351,130.6492,42.6294,,63.9879,174.2725,23.8638,32.1319,44.6307,75.2427,97.6428,43.4214,266.8155,108.5593,43.2581,45.2085
10/7/2016,79.3246,,125.9399,72.3735,38.2002,62.5652,21.8739,,,,115.3681,61.8239,9.9536,35.0935,129.9025,42.1968,,61.9714,166.1375,23.6045,32.0564,44.1003,74.8712,89.5593,42.586,261.6266,103.8669,42.392,44.3659
10/10/2016,80.3935,,126.2383,72.1935,38.6392,62.9252,21.7917,,,,115.4166,61.5542,10.0126,35.1965,130.1577,42.1608,,62.5954,167.241,23.8446,32.1414,44.4167,75.642,89.6739,43.0181,263.5737,104.6084,42.8296,44.631
10/11/2016,78.6986,,123.6743,71.5778,38.2294,62.0348,21.4264,,,,113.5652,60.745,9.6982,34.7624,128.0593,41.2054,,61.1039,165.2293,23.8734,31.9432,44.1096,74.8619,88.1929,42.8164,260.3318,104.1011,41.6262,44.025
10/12/2016,78.1497,,123.8235,72.0704,38.3806,61.4096,20.9332,,,,113.5458,59.8707,9.875,34.5858,124.1555,41.8093,,60.8757,165.9129,22.8459,32.5755,43.97,76.4128,87.8489,42.7492,261.9089,104.784,41.9362,43.9398
10/13/2016,77.4659,,123.3107,71.7294,38.3368,60.2824,21.0428,,,,113.4198,58.7546,9.4722,34.1076,123.0779,41.2956,,60.7996,167.9442,22.3177,32.8491,43.3093,75.5491,88.0209,42.5476,262.3275,106.1107,41.0701,43.7126
10/14/2016,77.8704,,123.6743,72.4209,38.6587,60.0266,20.3487,,,,113.1774,59.2755,9.4918,34.2547,122.2272,42.1157,,60.5332,169.3212,22.2313,32.3018,43.6071,76.71,88.4796,42.8452,261.2956,107.0863,42.5834,43.8546
10/17/2016,78.2556,,123.3294,72.4777,38.7855,60.2255,20.641,,,,112.7703,59.0522,9.3543,34.1444,122.0287,42.5393,,60.518,173.042,21.924,33.0567,43.5513,77.388,88.5369,42.9413,262.4541,109.8373,43.3857,43.8925
10/18/2016,78.6408,,124.7652,72.4114,39.4683,65.7101,21.4264,,,,113.0224,60.7822,9.5508,34.7403,122.8794,42.3861,,61.0126,174.0381,22.4617,34.1325,43.877,77.7966,88.6802,42.4515,263.6808,108.891,43.5771,44.2901
10/19/2016,79.5364,,124.8491,72.6103,40.0048,66.8183,22.0566,,,,113.2356,61.4798,9.8456,35.2553,122.3406,43.5127,,62.1312,173.1885,22.8939,34.8969,44.6959,79.4404,88.4413,42.4707,264.3135,107.7301,44.352,44.612
10/20/2016,79.9505,,125.2966,71.9283,39.0732,67.1593,22.8146,,,,112.8576,62.2146,10.0322,35.3804,122.1327,42.5213,,62.0627,174.126,23.7101,34.9252,45.003,75.3448,88.5369,41.8562,268.5289,107.4472,42.7658,44.5742
10/21/2016,79.1609,,125.3432,71.5209,38.8635,66.9225,23.6732,,,,112.2275,62.196,9.8652,34.9095,122.6431,42.359,,62.2986,175.5225,23.3452,34.3024,44.547,75.7256,88.2693,41.6161,269.8043,108.8032,42.3373,44.5552
10/24/2016,80.278,,125.6882,71.8999,39.1708,67.9645,23.1526,,,,113.129,62.2611,10.0028,35.2038,123.3709,42.0977,,62.1084,176.1183,23.5373,33.8211,44.3702,76.7472,89.0911,41.4145,270.5247,109.7202,43.0393,44.6594
10/25/2016,79.0646,,124.4761,71.7767,38.8977,67.9834,23.3261,,,,112.3923,61.7588,10.3663,34.8286,123.352,41.9985,,60.8452,173.8623,23.6237,34.5288,43.7374,75.1127,87.161,40.7615,241.0559,108.1203,42.8113,44.2523
10/26/2016,78.0919,,123.982,67.2202,38.7904,67.4151,23.3352,,,,111.8107,62.382,10.3958,34.7035,124.8266,41.602,,61.142,173.8526,23.835,34.1419,44.0538,75.2705,88.4031,41.7794,242.633,109.4568,42.8022,44.186
10/27/2016,79.0164,,124.3736,66.6518,38.2197,68.2676,22.4037,,,,111.4327,62.568,10.5039,34.5711,126.0743,40.6827,,61.0659,172.749,22.9803,32.8302,43.4954,75.1962,89.1962,42.7012,241.0462,109.1056,42.237,44.1292
10/28/2016,79.8446,,124.7558,64.9941,37.6051,68.8483,22.3945,,,,111.5684,66.9581,10.7397,34.6888,127.1707,40.5655,,61.0887,177.0753,22.8459,33.387,44.305,75.6977,88.7375,43.623,238.2521,109.8178,42.082,44.2428
10/31/2016,80.4609,,124.3922,66.1119,37.5905,69.4195,21.9287,,,,110.6669,66.8837,10.9854,34.4975,123.6167,40.5836,,60.5332,181.0403,22.5962,34.9535,45.459,76.6171,88.986,43.8151,238.3787,110.4324,42.1094,44.2617
11/1/2016,79.835,,123.3107,65.5435,37.493,68.9435,22.7325,,,,108.6992,67.0325,10.9559,34.7256,126.5091,39.8536,,59.5136,188.3647,23.3548,35.8122,44.5098,74.6019,88.6133,43.767,234.2607,112.7737,41.3071,44.0061
11/2/2016,79.209,,124.5134,65.354,37.5173,68.3723,22.5589,,,,108.5538,65.7304,10.4351,33.909,123.4938,39.8175,,58.8896,185.9916,23.7486,35.0856,44.8075,74.0447,88.2693,43.4694,236.0617,109.808,41.7812,43.7694
11/3/2016,80.7017,,124.0846,66.7371,38.1612,68.3914,20.641,,,,107.7687,66.4,10.5432,37.4698,122.2083,39.2948,,59.5897,184.0677,23.1916,35.6235,45.3938,73.0602,87.6674,43.6422,235.1271,111.3299,41.5897,43.7789
11/4/2016,80.3935,,124.3456,66.955,37.3027,68.6103,21.1067,,,,107.2743,66.2791,10.8576,38.5954,121.6128,39.6372,,59.6962,187.8276,23.5277,35.6707,46.4826,73.4317,88.6802,43.1621,236.1201,113.8956,42.2552,43.9304
11/7/2016,83.09,,127.8046,67.836,38.3465,69.7337,21.2711,,,,109.4068,67.3022,11.0934,39.4268,123.9381,40.0789,,60.2365,193.6285,24.1135,34.4345,47.7668,73.6825,90.1517,44.1415,241.4064,115.5053,41.2706,44.6026
11/8/2016,79.6905,,127.6647,67.5044,38.8245,69.4195,22.2301,,,,110.1144,67.5627,11.8795,39.2576,119.1552,40.3312,,60.0767,197.281,25.141,34.0287,47.804,74.4254,90.9065,44.3528,245.5147,116.8027,41.6535,44.7446
11/9/2016,77.4467,,127.9351,67.296,38.3319,71.9709,24.1846,,,,111.2388,68.6974,12.8425,39.9124,117.2364,41.1423,,61.5909,220.1136,25.7076,34.9535,53.6202,76.4035,91.4343,44.9001,250.9178,128.3338,43.4768,45.6914
11/10/2016,78.506,,130.5084,66.5761,37.015,72.6278,25.0523,,,,112.5862,70.446,13.5597,39.802,111.981,41.7034,,63.4248,228.0533,27.1097,32.7264,55.0346,76.2642,92.9503,45.073,257.9953,132.714,44.1059,46.2215
11/11/2016,77.4563,,129.1658,65.8845,37.054,73.2846,25.6525,,,,112.1209,69.953,13.6973,38.5439,111.9148,41.5668,,62.5497,224.3618,26.3222,29.8105,54.6717,76.71,91.8949,44.9097,254.8314,130.8995,43.7139,45.5872
11/14/2016,74.2302,,128.6437,67.0213,37.1515,74.7222,26.0403,,,,110.4827,69.0601,13.6777,38.8162,111.083,42.9779,,62.7019,226.0806,27.1673,30.7636,55.4627,79.8397,92.1635,44.7753,256.4085,131.5043,45.054,45.6914
11/15/2016,77.1578,,128.7929,67.4192,37.2588,74.903,25.671,,,,110.6378,69.6182,13.7464,39.7284,111.5934,43.4695,,63.4781,223.8149,26.8408,31.9998,56.142,79.7933,92.3362,45.217,258.6963,131.3677,45.2637,45.8807
11/16/2016,78.5349,,129.3523,67.6181,37.3076,74.9316,25.3385,,,,111.2582,68.9857,13.5597,39.3606,114.2117,43.6424,,63.3107,215.6799,26.1301,31.8583,55.6954,79.6075,92.461,45.3034,255.8633,127.1046,45.6192,45.7955
11/17/2016,79.9024,,128.6623,68.1486,37.3076,74.8935,25.0153,,,,111.3067,69.2648,13.5597,39.5813,112.9073,43.9884,,63.1661,215.8948,26.2454,30.858,55.3231,80.5919,92.7009,45.8507,256.5763,126.7046,45.7469,45.8144
11/18/2016,79.4112,,128.625,66.8602,37.2588,74.3604,26.7421,,,,110.7735,68.995,13.491,39.7432,113.2192,44.1067,,63.2498,214.5275,27.1385,30.8485,54.7555,81.2699,91.3383,45.313,254.2128,125.0657,46.1972,45.7482
11/21/2016,80.7499,,130.2846,66.5476,37.1174,74.5603,27.5824,,,,111.3939,70.3995,14.2574,40.0669,113.4744,43.9793,,64.8021,217.6038,27.8971,31.2071,55.5185,80.1369,92.2979,44.8521,259.9262,125.1437,46.3718,46.2878
11/22/2016,81.1832,,130.2566,67.9023,37.4003,74.389,26.2158,,,,112.7897,70.6971,14.8568,40.1331,113.7485,44.2251,,65.2663,216.0998,26.2838,31.3298,57.9846,78.6324,92.7105,45.1306,262.5045,125.0655,46.6199,46.5719
11/23/2016,80.7787,,131.2263,67.4665,37.8783,74.9126,26.2065,,,,113.2065,71.218,15.9278,40.6775,113.7391,44.3525,,65.9283,218.971,26.3606,29.7256,58.1707,78.6788,93.6412,45.5435,266.0498,126.6875,46.7394,46.7801
11/25/2016,80.8943,,131.9628,67.9307,37.5807,73.5798,26.3635,,,,113.0611,69.8879,15.7214,40.5451,113.7863,44.4709,,66.598,220.0355,26.3414,30.1219,58.4871,79.3382,94.1594,45.5723,268.55,129.0422,46.9691,46.9222
11/28/2016,80.8558,,132.1866,68.7454,37.7222,72.9229,26.0311,,,,112.7703,68.9299,15.5053,40.5672,113.758,44.3252,,65.7604,211.256,26.2646,31.5657,57.6682,79.3103,93.4109,44.8713,267.6222,121.7337,46.7945,46.7328
11/29/2016,82.7722,,133.7622,69.1053,37.6442,73.456,25.3293,,,,112.8382,68.5393,14.7094,40.317,114.6087,44.4618,,64.3312,213.7951,26.2502,31.6601,57.3518,79.5332,94.0346,45.121,269.8685,123.2384,46.7669,46.7801
11/30/2016,84.5346,,134.6852,68.2622,36.6719,75.5123,26.7237,,,,113.1484,69.8693,15.0828,41.2881,114.4196,44.3525,,69.4027,214.7246,27.5501,30.6126,57.8729,78.716,92.0484,43.9399,262.3971,122.7694,47.0518,47.2819
12/1/2016,82.4833,,134.3216,67.4286,35.7192,75.0173,26.5205,,,,114.8544,69.2089,14.7683,41.45,112.0188,45.272,,70.0635,216.1434,28.2194,30.4522,57.6496,79.1153,91.3863,43.6219,259.6722,122.6229,46.7945,47.3009
12/2/2016,81.7225,,134.7691,67.9402,36.2566,75.3029,26.2065,,,,113.3035,69.4136,15.1515,41.5898,113.4933,45.9365,,68.4959,218.4428,27.9575,31.6884,58.6546,80.8613,90.753,44.441,258.8714,124.1471,46.8772,47.3198
12/5/2016,83.09,,137.361,69.2664,35.9537,76.5119,26.3912,,,,114.9222,69.8786,15.5937,41.8694,114.3818,46.8014,,68.081,218.7266,28.297,31.594,60.5809,80.9356,92.106,44.73,260.1801,124.577,47.3459,47.689
12/6/2016,83.1285,,136.6525,69.7427,36.2517,76.7785,26.382,,,,113.3035,70.1391,15.6134,41.6707,115.1191,47.1291,,67.4509,220.478,28.5007,31.2071,61.0276,80.7405,92.3266,44.8938,260.2387,125.4857,47.5756,47.7459
12/7/2016,85.5168,,138.4892,69.838,36.926,77.7114,27.4439,,,,115.1645,71.5249,15.1614,42.8331,117.8319,48.5219,,68.7034,224.9007,29.3253,31.7742,62.1164,81.0656,94.2073,45.79,263.4812,126.9415,48.513,48.4275
12/8/2016,88.4059,,138.974,70.1904,37.1654,79.2156,28.0441,,,,115.94,72.3341,15.3284,43.407,118.8717,48.8497,,69.5717,225.752,29.2768,32.0105,61.8,81.1027,95.3876,47.0619,265.0243,126.1403,48.4579,48.7494
12/9/2016,87.337,,139.4308,69.1806,37.5416,78.8062,28.5797,,,,116.8027,71.8039,15.4758,43.2672,118.4369,49.0044,,67.9427,226.1825,30.4797,30.9898,60.8322,81.1492,95.282,46.426,264.5946,125.5638,48.2006,48.7589
12/12/2016,87.9437,,139.5147,69.2664,37.2826,79.1109,26.7791,,,,117.7429,71.5342,15.0926,43.2378,116.4519,48.795,,68.8417,218.8733,29.335,30.8102,59.6503,80.3133,94.6583,46.1272,264.4383,122.1832,46.9324,48.5411
12/13/2016,88.0448,,139.0299,69.114,37.7565,79.3013,26.2342,,,,118.4699,72.1574,14.7782,42.7228,115.0813,48.5128,,68.8648,217.4154,28.6366,32.0105,59.0268,80.4155,93.1231,46.5512,263.2956,122.5545,46.9783,48.4654
12/14/2016,86.9046,,138.1535,68.3804,36.6328,77.8161,25.9572,,,,117.3358,70.8185,14.3949,42.1416,111.9432,48.176,,67.6891,217.0338,28.5007,29.9407,58.6639,80.0161,92.2787,46.0502,260.268,121.8607,47.2999,47.8879
12/15/2016,86.7887,,139.0019,68.3328,37.2777,78.9205,26.4559,,,,118.2954,71.9701,14.3556,42.8846,113.5878,48.795,,68.2577,216.6424,28.85,29.213,58.5057,80.3598,92.2115,45.3756,261.4693,121.0888,48.1178,48.2003
12/16/2016,86.2186,,137.4543,68.5328,37.4536,77.7305,27.2223,,,,116.9384,71.1837,13.5892,42.2887,111.5462,48.9316,,68.1425,215.6444,28.6754,29.9218,56.4398,80.2948,92.0388,45.4913,265.415,120.6199,48.4487,48.0527
12/19/2016,85.9963,,137.7246,67.9041,37.3901,77.9494,26.1234,,,,117.2301,71.3522,13.3141,42.0386,111.4138,48.8679,,67.7275,217.8851,26.9389,30.0352,56.3282,80.5641,92.3266,45.4045,262.6022,121.3331,48.0719,47.9574
12/20/2016,86.3249,,137.5195,68.1327,37.2826,78.1113,26.7698,,,,117.0842,71.4084,13.9135,41.9503,111.3382,49.1501,,67.7198,221.1727,27.3173,29.9218,57.8078,80.5362,91.7701,45.0384,259.975,123.0625,48.2281,47.9955
12/21/2016,86.2669,,137.3797,68.1804,37.2826,77.3973,26.6867,,,,116.0633,71.5207,13.8054,42.068,111.7636,49.1137,,67.4432,220.5954,27.9187,29.8178,57.8264,80.9263,91.9908,45.2504,264.8778,123.297,48.0811,48.0146
12/22/2016,85.4359,,136.2049,67.9898,37.351,76.4262,27.8041,,,,115.3049,71.09,13.5597,41.9209,112.8128,48.968,,67.2588,219.3234,28.4716,29.7139,57.3518,80.4305,91.156,44.5566,263.9012,122.4372,47.3551,47.8144
12/23/2016,85.8224,,136.5685,68.047,37.2386,76.807,28.3581,,,,115.4702,71.6799,13.5696,41.7075,112.3685,49.1865,,67.3894,220.2628,28.3067,30.6779,57.2215,80.8982,90.8586,44.6529,265.9424,122.7108,47.6859,47.9097
12/27/2016,86.006,,137.4076,68.2947,37.3608,76.7023,29.5031,,,,115.9078,71.605,13.5204,42.171,113.1098,49.4141,,66.9284,224.2549,29.141,30.8007,57.5751,81.0666,91.9716,44.7397,266.0205,124.6161,48.0351,48.1671
12/28/2016,83.658,,135.3006,67.4373,37.136,75.36,29.2076,,,,114.7313,70.7624,13.3338,41.8068,112.9007,48.5948,,66.3751,221.2999,28.1903,30.9803,57.0424,79.6915,90.8394,44.0459,263.989,123.9419,47.3551,47.681
12/29/2016,84.1315,,135.4031,67.2754,36.9797,75.4742,29.457,,,,114.4493,70.7062,13.2453,41.8806,112.9957,48.5857,,66.0908,219.9986,28.4522,33.3336,57.0517,79.5699,91.4535,43.8532,264.7997,124.3327,47.4286,47.681
12/30/2016,83.1749,,134.8873,66.8943,36.6768,74.9602,29.0691,,,,113.9729,70.4159,12.9604,41.733,111.9789,48.3035,,65.9141,216.7599,28.4522,32.1995,55.7315,79.3453,90.9257,43.6894,262.4655,122.2809,46.6567,47.3665
1/3/2017,85.0784,,134.4934,66.8181,37.009,75.6932,29.4293,,,,114.7702,71.0807,13.5401,42.0798,111.3516,48.6039,,66.7593,218.5211,28.6463,32.7287,55.8158,79.5137,91.3959,44.8071,268.1301,121.7826,47.0702,47.6429
1/4/2017,87.639,,135.6657,68.7234,37.5709,76.9403,30.5097,,,,115.4994,72.2604,14.5718,42.9505,111.5607,49.2047,,68.227,221.4859,29.888,33.0406,57.3514,80.7953,93.3342,45.4913,269.9466,124.8604,47.7778,48.3386
1/5/2017,87.3394,,134.3245,68.047,37.5513,76.8737,30.5189,,,,115.3244,72.5412,14.3655,43.1128,110.3348,48.8042,,68.1425,221.6424,29.9462,34.5622,57.0236,79.8224,91.7509,45.6551,269.7318,124.5184,47.9984,48.1957
1/6/2017,87.7453,,135.3937,68.9711,37.7174,77.1402,30.9067,,,,115.6258,72.56,14.6406,43.0317,110.2587,48.9043,,67.7506,215.1062,29.8782,33.4754,56.4525,81.5717,91.7221,45.4624,272.4762,120.9618,48.2373,48.2433
1/9/2017,87.4264,,137.2226,69.1235,37.1214,76.6928,31.1838,,,,115.548,71.7267,14.4244,42.7587,109.8216,48.8133,,66.767,214.6366,29.7909,33.4187,55.8438,82.1049,92.4514,45.3564,272.2515,119.9066,47.9708,48.2338
1/10/2017,86.8466,,136.2378,69.2854,36.9455,77.4258,30.2234,,,,114.5952,72.4008,15.2793,42.5742,109.7456,48.9589,,66.7593,215.8107,29.8006,33.154,57.3233,82.3014,92.4898,46.0598,272.3687,120.7762,47.8605,48.2624
1/11/2017,90.1512,,136.9413,69.2569,37.478,79.0061,31.5716,,,,115.0424,74.0299,15.5937,43.3342,110.5248,49.2866,,67.958,217.1708,30.4894,32.483,57.2952,82.8065,92.7201,46.5512,277.1348,120.6492,48.1822,48.6531
1/12/2017,90.586,,136.7818,68.7139,37.6442,79.2917,31.8671,,,,115.3535,73.3277,15.0042,43.7474,109.5365,48.8588,,68.8648,215.1845,30.47,32.5775,56.7521,81.2724,92.9503,46.5223,276.9199,119.7307,47.98,48.5578
1/13/2017,90.8276,,136.3223,68.7329,37.2142,78.5587,31.3777,,,,115.2855,72.9251,14.9255,43.7326,110.867,48.7495,,68.9493,215.9184,30.3148,32.6342,56.5274,81.5904,92.4226,46.2814,278.4435,121.5481,48.1087,48.4816
1/17/2017,91.1658,,136.3129,69.0187,37.3706,77.5686,30.3712,,,,115.3924,72.0357,14.7978,43.3489,111.0095,48.2397,,69.1337,215.1258,29.8491,33.2107,56.312,80.1405,92.0868,46.4934,277.7208,120.825,47.2908,48.2624
1/18/2017,89.4748,,137.2414,69.7046,37.61,78.5968,29.8448,,,,115.7716,72.2697,14.9747,43.2014,111.9789,48.2761,,69.1952,220.5074,29.6842,33.3242,58.4094,81.0666,92.7776,46.8307,280.2601,124.3816,47.4929,48.5674
1/19/2017,89.9097,,136.4348,69.0568,36.9406,78.2636,29.7802,,,,115.5577,71.1743,14.9943,43.7843,111.6748,47.9575,,68.9723,220.8988,29.3447,33.0123,56.3214,80.2247,93.5549,46.3681,276.4804,123.4045,47.1253,48.2624
1/20/2017,90.2092,,137.5134,68.9806,36.6328,78.7491,31.5808,,,,115.1202,71.8484,15.24,44.5,112.264,48.877,,69.8406,222.8459,30.3439,33.1162,57.1079,80.496,94.9942,46.5127,276.9981,126.8927,47.98,48.6912
1/23/2017,90.5377,,136.9975,69.4379,36.8282,79.8439,32.5504,,,,116.0439,71.8765,15.4463,44.8173,111.5417,49.4414,,70.0481,222.4643,30.6058,33.9101,56.2371,82.6288,96.184,46.7439,277.3692,126.5605,48.853,48.7866
1/24/2017,92.3253,,137.9917,70.3333,37.3559,81.548,34.0279,,,,118.2802,73.2341,16.7237,45.474,113.604,50.8889,,73.0987,229.4506,32.4489,34.0613,57.0424,86.1368,97.6809,47.457,274.2146,129.3158,49.6709,50.0446
1/25/2017,90.8276,,139.3047,70.9621,37.4976,82.4048,33.7416,,,,119.0969,74.3295,16.2127,46.02,113.87,52.7915,,74.0592,236.7891,32.2646,33.0312,55.9094,88.5877,96.99,47.3896,276.8027,132.1786,51.1137,50.3781
1/26/2017,92.2576,,139.5674,69.8665,37.307,82.6332,33.4369,,,,117.5996,75.1721,15.5642,45.8576,113.756,52.3545,,73.2985,236.4173,30.8871,32.3129,56.8457,87.9515,97.7288,47.4377,297.8789,132.1493,50.0109,50.5116
1/27/2017,92.1997,,133.1897,70.2762,37.5904,81.0148,33.7139,,,,117.9301,72.7472,16.085,45.5625,113.8986,52.1998,,73.2293,234.6169,30.4797,32.4925,57.1266,87.5399,97.892,47.4088,298.0742,131.2797,49.5423,50.3305
1/30/2017,91.3784,,132.2331,69.4569,37.3657,80.0819,32.6797,,,,118.1246,72.6723,15.9671,44.6402,113.0908,51.7901,,72.4609,230.2431,30.0432,33.0501,56.2746,85.8935,97.9016,46.8114,297.7128,127.733,49.4044,49.8158
1/31/2017,89.5135,,131.0795,69.5617,37.2582,80.3484,32.5874,,,,116.8023,72.56,16.3601,44.3893,111.3897,51.5261,,71.6695,224.6561,30.4312,34.2882,54.3925,86.2303,95.9633,46.7343,296.7167,125.388,49.0368,49.5204
2/1/2017,90.2575,,130.0665,75.8777,37.3901,81.8621,33.8247,,,,117.4343,73.309,16.5468,44.714,110.7529,51.4351,,73.0526,225.5367,30.7319,33.9007,53.3063,87.0909,96.491,47.1197,299.0313,125.3782,48.899,49.7682
