Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,CCL,CMG,CPRI,DG,DHI,DLTR,DRI,EBAY,EXPE,F,FL,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HRB,JWN,KMX,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,MGM,MHK,NCLH,NKE,NWL,ORLY,PHM,PVH,RCL,RL,ROST,SBUX,TGT,TIF,TJX,TPR,TSCO,UA,UAA,ULTA,VFC,WHR,WYNN,YUM,XLY
1/16/1998,,4.7917,,27.56,3.6382,,5.3063,16.759,,,,2.9875,5.3156,3.3247,,,13.5707,13.1578,,16.631,11.9724,,13.9656,,13.5148,,9.3874,5.8497,6.8127,3.75,13.218,4.8175,11.0493,7.9283,,4.6051,14.6894,9.7455,21.2102,14.3977,7.7001,23.44,,3.931,23.2178,7.1875,4.7072,10.8476,18.7358,21.4068,1.8229,1.8377,12.2271,7.1065,1.7685,,0.7949,,,,6.6975,32.1312,,3.4607,
1/20/1998,,4.9533,,27.44,3.6581,,5.3822,16.9907,,,,3.1053,5.3896,3.2757,,,13.4654,13.237,,16.7244,12.7472,,14.8536,,13.8429,,9.7228,5.8675,7.1345,3.6875,13.704,4.9427,11.4064,8.1912,,4.6858,15.0544,10.1206,21.9481,14.5309,7.5212,23.5,,3.9787,23.5657,7.22,4.6739,10.3013,19.0684,22.1073,1.7797,1.8971,12.8368,7.1998,1.7995,,0.7949,,,,6.7606,33.317,,3.5648,
1/21/1998,,5.0733,,27,3.7177,,5.4449,16.9536,,,,3.0762,5.3704,3.2757,,,13.6565,13.4019,,16.6014,12.4156,,14.5689,,13.8293,,9.4552,5.7731,7.2195,3.5625,13.5141,4.852,11.2675,8.3093,,4.7104,14.9691,10.14,21.4418,14.3432,7.4826,22.94,,3.973,23.0046,6.9375,4.647,10.4687,18.8216,22.4233,1.7549,1.8431,12.6731,7.1195,1.7655,,0.8307,,,,6.6872,33.1688,,3.5172,
1/22/1998,,5.1358,,26.19,3.907,,5.3063,17.0679,,,,3.0762,5.3704,3.2757,,,13.5014,13.1974,,16.385,12.2823,,14.1483,,13.5581,,9.498,5.7389,7.4381,3.469,13.6565,4.8756,11.1584,8.6903,,4.7281,14.9248,10.14,21.4095,14.4946,7.5477,22.75,,3.8413,23.0383,6.5625,4.661,10.5216,18.7358,22.3208,1.6989,1.8431,12.5424,6.9664,1.7531,,0.7949,,,,6.5405,32.3506,,3.4851,
1/23/1998,,4.9375,,26,3.8967,,5.3943,17.0864,,,,3.0486,5.5748,3.2602,,,13.2937,13.1578,,16.326,12.0096,,13.9401,,13.6447,,9.3196,5.602,7.5899,3.4065,13.3471,4.8756,11.3146,8.6674,,4.8018,14.8838,10.1206,21.5118,14.2464,7.2163,22.94,,3.8298,23.0046,6.515,4.5729,10.5744,18.2851,21.4666,1.6929,1.8836,12.6086,6.8731,1.7371,,0.7949,,,,6.4216,32.1668,,3.4363,
1/26/1998,,4.8125,,26.31,3.7774,,5.3508,17.2224,,,,3.0379,5.6859,3.1957,,,13.3629,13.1974,,16.3555,12.0685,,13.7277,,13.4009,,8.9628,5.4912,7.4002,3.5,13.0396,4.852,11.1733,8.6217,,4.8697,14.4131,10.1594,21.8458,14.2282,7.0517,23.13,,3.8298,23.0775,6.5775,4.4998,10.3541,17.8845,22.0475,1.6557,1.8496,12.5093,6.8264,1.6907,,0.7983,,,,6.3027,32.4632,,3.4209,
1/27/1998,,4.75,,26.75,3.8768,,5.452,17.2996,,,,3.0103,5.6119,3.2602,,,13.8116,13.072,,16.508,12.0499,,13.9911,,13.7427,,8.9878,5.5938,7.4579,3.875,13.1933,4.8284,11.2204,8.7398,,4.9248,14.1572,10.3954,22.1528,14.3221,7.0639,23.06,,3.8651,23.3581,6.47,4.4794,10.407,18.3101,21.6802,1.6646,1.8161,12.2602,7.0262,1.7216,,0.7881,,,,6.3203,32.9435,,3.4119,
1/28/1998,,4.7708,,27.38,3.8124,,5.4894,17.417,,,,3.0379,6.2044,3.3247,,,13.9493,13.5669,,16.5719,11.9724,,13.8084,,13.7996,,9.077,5.7211,7.467,4,13.0035,4.8175,11.2824,8.8351,,4.913,14.0924,10.3243,22.0504,14.4189,6.9744,23.56,,3.8947,23.2178,6.5,4.4923,10.7947,18.7572,21.5179,1.6369,1.8836,12.64,7.1886,1.6782,,0.7807,,,,6.357,33.7973,,3.5172,
1/29/1998,,4.9583,,27.69,3.8219,,5.3913,17.417,,,,3.067,6.1852,3.3247,,,14.1755,14.2664,,16.5375,12.0282,,14.0761,,13.7996,,9.0306,5.8497,7.552,3.969,13.3832,4.852,11.3915,9.1932,,4.9563,14.3483,10.2855,21.8835,14.5128,7.2936,24,,3.9186,22.9373,6.595,4.5332,10.689,18.8681,21.6802,1.6245,1.9743,12.5424,7.4463,1.6907,,0.7949,,,,6.404,34.2776,,3.5249,
1/30/1998,,4.9167,,27.44,4.0358,,5.4349,17.2409,,,,3.0287,6.3052,3.2912,,,14.2453,14.3521,,16.326,12.1056,,14.4977,,13.786,,8.9628,6.0043,7.7235,3.844,13.1705,4.8067,11.2055,9.357,,4.974,14.4335,10.1303,21.8135,14.2676,7.2793,24.13,,3.8232,23.0383,6.345,4.5869,10.6273,18.7358,21.9962,1.6121,1.9743,12.532,7.2353,1.6907,,0.7949,,,,6.3115,34.2776,,3.5082,
2/2/1998,,5.1983,,28,4.1352,,5.5435,17.417,,,,3.0762,6.3704,3.3247,,,14.4883,14.7217,,16.6654,12.3784,,14.6042,,14.0845,,9.1412,5.8839,7.6856,3.9375,13.3129,4.9191,11.4535,9.5742,,5.1708,14.9043,10.3599,22.589,14.4189,7.3566,24.19,,3.931,23.4591,6.4375,4.5933,10.3013,18.8467,23.6022,1.6646,2.0386,12.9239,7.5042,1.7436,,0.7807,,,,6.4773,34.5029,,3.5815,
2/3/1998,,5.1508,,28.38,4.3046,,5.5242,17.1451,,,,3.1345,6.4074,3.3402,,,14.385,14.9724,,16.7244,12.6108,,14.7064,,14.2987,,9.0984,6.055,7.7797,4,13.4895,5.057,11.5006,9.6477,,5.1344,15.0749,10.6444,22.6214,14.7005,7.381,24.5,,3.9844,23.9192,6.5,4.6342,11.015,18.5784,22.9017,1.6805,2.0726,12.9675,7.5863,1.7995,,0.7949,,,,6.4304,35.7244,,3.5493,
2/4/1998,,5.0625,,28.63,4.3889,,5.4796,17.1853,,,,3.2111,6.4444,3.4048,,,14.3319,14.6425,,16.7244,12.6883,,14.6042,,14.3556,,9.523,6.1836,7.7508,4,13.5027,5.1005,11.6692,10.0556,,5.0911,15.0305,10.625,22.6537,14.7005,7.2427,24.75,,4.0264,23.5993,6.6875,4.7147,10.6273,19.1149,23.1153,1.6929,2.0975,12.8908,7.562,1.7995,,0.7949,,,,6.2469,35.505,,3.6457,
2/5/1998,,4.9375,,29.38,4.5281,,5.4035,17.281,,,,3.297,6.5837,3.4357,,,13.9828,14.5567,,16.7244,12.9579,,14.6809,,14.3693,,9.3874,6.1494,8.0742,4.5625,14.4272,5.1586,12.0585,10.2919,,5.3429,15.1602,10.5506,22.6214,14.6823,7.5985,25,,3.8651,23.9192,6.7825,4.7749,10.7947,19.0005,22.9615,1.7827,2.0386,13.065,7.7021,1.7655,,0.7949,,,,6.128,35.837,,3.5969,
2/6/1998,,4.9067,,29.5,4.3142,,5.3588,17.4726,,,,3.2587,6.4444,3.3893,,,14.3682,14.2268,,16.9113,12.9208,,14.996,,14.4992,,9.3874,6.2178,8.3687,4.4065,14.4272,5.271,12.2271,10.1737,,5.3921,15.5866,10.5991,22.4544,14.7761,7.9034,25.63,,3.9186,23.9865,6.875,4.8286,10.7947,19.4511,22.9615,1.7515,2.0591,13.173,8.0998,1.781,,0.7949,,,,6.2939,36.762,,3.6855,
2/9/1998,,4.8542,,29.56,4.2696,,5.4288,17.627,,,,3.2878,6.4074,3.4202,,,14.6978,14.6821,,17.1573,12.6294,,14.8129,,14.3693,,9.6122,6.1836,7.9315,4.8125,14.4747,5.3399,12.2271,10.1509,,5.399,15.3956,10.4407,22.3521,14.8518,7.9664,26.06,,3.8298,24.441,6.9375,4.8555,10.9622,19.1793,23.1751,1.7207,1.9781,12.9013,8.1577,1.8434,,0.9476,,,,6.3115,36.762,,3.629,
2/10/1998,,5.3025,,29.38,4.2792,,5.4349,17.763,,,,3.3446,6.3837,3.3893,,,14.7341,15.0978,,17.3393,12.6294,,15.1281,,14.5835,,9.6122,6.2342,8.1212,4.9065,14.5696,5.3399,12.3833,10.2462,,5.4541,15.457,10.5603,22.4221,15.1364,7.877,26.63,,3.847,24.441,7.0625,4.9092,10.7947,19.562,23.1153,1.7361,1.9878,12.9013,8.3444,1.8708,,0.9511,,,,6.3849,37.1356,,3.6534,
2/11/1998,,5.2917,,29.63,4.6028,,5.5496,18.1368,,,,3.317,6.2222,3.4357,,,14.804,15.0516,,17.3688,12.6294,,15.1792,,14.5698,,9.5908,6.2342,8.1592,4.6875,14.6417,5.2946,12.4131,10.6731,,5.3006,15.5013,10.6541,22.6214,15.1939,7.7509,26.56,,3.8413,24.5476,7.1875,4.8824,11.0679,18.979,23.1751,1.7857,2.0386,12.6295,8.2622,1.8428,,0.8801,,,,6.5874,37.4676,,3.6213,
2/12/1998,,5.2608,,30,4.5678,,5.5689,17.7713,,,,3.3446,6.083,3.4048,,,15.0135,15.3815,,17.4623,12.7844,,15.0514,,14.841,,9.498,6.2342,8.6525,4.7815,14.5943,5.3055,12.3982,10.6731,,5.5771,15.7367,10.7446,22.7883,15.4966,7.7509,26.88,,3.8709,24.7608,7.095,4.8619,11.2882,18.3781,23.7559,1.7673,2.0418,12.7166,8.1931,1.8583,,0.8659,,,,6.8076,37.6514,,3.5326,
2/13/1998,,5.1875,,29.88,4.4684,,5.581,17.7125,,,,3.3446,6.2222,3.4202,,,14.9772,15.2166,,17.4327,12.7472,,15.1536,,14.9253,,9.655,6.226,8.5007,4.6875,14.6645,5.5322,12.2594,10.7913,,5.5584,15.7128,10.6897,22.4867,16.0446,7.7509,27.75,,3.9014,24.7945,7.22,4.7814,11.1825,17.863,23.4911,1.7733,2.0456,12.7166,8.1931,1.8643,,0.8943,,,,6.7606,37.3905,,3.5005,
2/17/1998,,5.1458,,30.25,4.4836,,5.6196,17.4802,,,,3.412,6.5378,3.4048,,,15.3459,15.3815,,17.5557,13.0757,,15.1281,,15.2101,,10.101,6.226,8.5964,4.594,15.0328,5.7136,12.2271,10.6731,,5.5092,15.9482,10.5797,22.3521,15.7994,7.5599,28.38,,4.2354,24.34,7.4075,4.7749,11.2353,17.9059,23.3886,1.7579,2.0726,13.0755,8.0755,1.9613,,1.022,,,,6.8707,37.5387,,3.4286,
2/18/1998,,5.0733,,30,4.4637,,5.645,17.8085,,,,3.5086,6.4356,3.4202,,,15.1866,15.6719,,17.6787,13.0168,,15.1281,,15.2398,,10.1902,6.252,8.5205,4.5,15.2701,5.6011,12.3362,10.5549,,5.5466,15.7981,10.6897,22.4221,15.8932,7.5985,28.19,,4.2593,24.5083,7,4.8018,11.4028,18.3316,23.064,1.7921,2.0861,13.2497,8.1334,1.9488,,1.0294,,,,6.834,37.6158,,3.3567,
2/19/1998,,5.2292,,30.31,4.3388,,5.7464,17.8487,,,,3.4887,6.3526,3.4357,,,15.1866,15.4673,,17.6787,13.367,,15.1281,,15.2967,,10.2116,6.1836,8.3489,4.5625,15.2226,5.476,12.1825,10.5778,,5.5092,15.8629,10.6153,22.519,15.7418,7.4704,28,,4.307,24.4745,6.595,4.8082,11.7905,18.5998,23.6022,1.8447,2.0084,12.9878,8.2043,1.9208,,1.0112,,,,6.8619,37.5032,,3.4761,
2/20/1998,,5.2708,,29.88,4.2744,,5.7972,17.8085,,,,3.4504,6.2222,3.4693,,,15.4324,15.8368,,17.8951,13.773,,15.3666,,15.2671,,10.4364,6.1836,8.2062,4.594,15.2587,5.3962,12.2122,10.5778,,5.5397,16.013,10.8352,22.5567,16.0264,7.6229,27.63,,4.3003,24.5816,6.7025,4.8351,11.2882,18.8216,24.2941,1.8695,2.0251,13.2706,8.1931,1.9458,,0.9794,,,,6.8898,37.9479,,3.4363,
2/23/1998,,5.4067,,29.75,4.5329,,5.8733,17.7713,,,,3.5086,6.3333,3.4538,,,15.4492,15.7115,,17.8607,13.5406,,15.1281,,15.6226,,10.5684,6.226,8.1789,4.5,15.3175,5.3291,12.3213,10.4368,,5.8102,16.3951,10.7155,22.7237,16.0082,7.7509,26.88,,4.4559,24.79,7.125,4.8018,11.4556,18.8002,23.9182,1.8849,2.0418,13.3038,8.3089,1.9583,,0.9936,,,,6.9441,38.6179,,3.4209,
2/24/1998,,5.4067,,29.31,4.4335,,5.9616,17.6722,,,,3.4979,6.3526,3.4202,,,15.2565,15.6719,,18.1411,13.9094,,14.7618,,14.841,,10.4578,6.1576,8.7952,4.5625,15.1391,5.2384,12.2122,10.4596,,5.7059,16.2689,10.6153,22.7883,15.7055,7.4704,26.5,,4.1161,24.7224,7.25,4.8286,11.3499,18.8002,24.0293,1.8819,1.9781,13.1292,8.4265,1.9333,,0.9652,,,,6.834,38.357,,3.4851,
2/25/1998,,5.49,,29.44,4.637,,5.9494,18.0036,,,,3.4504,6.3156,3.4538,,,15.519,15.4277,,18.2591,14.2379,,14.8896,,15.1668,,10.415,6.1412,8.5038,4.5625,15.2929,5.3399,12.3437,10.532,,5.9273,16.5657,10.7899,22.8907,15.882,7.5212,26.44,,4.2946,25.3196,7.2825,4.8619,11.3499,19.4046,24.2941,1.9161,2.0386,13.5116,8.7402,1.9553,,1.0078,,,,7.0175,39.0626,,3.4684,
2/26/1998,,6.0625,,29.13,4.6871,,6.0255,18.1368,,,,3.4795,6.4074,3.4848,,,15.5023,15.7973,,18.1706,14.2379,,14.8129,,14.882,,10.4578,6.4313,8.8264,4.5,15.1505,5.3399,12.3735,10.4825,,5.8722,16.1836,10.8643,22.7237,16.3368,7.5599,25.94,,4.2116,25.8098,7.5,4.9296,11.5085,19.4583,24.3966,1.9563,2.1536,13.4557,8.6823,1.9927,,1.0578,,,,6.9999,39.0033,,3.5892,
2/27/1998,,6.4167,,30.25,4.7364,,5.9494,18.2359,,,,3.5746,6.4267,3.4848,,,15.7984,15.6719,,18.2001,13.8505,,15.2345,,14.5562,,10.3472,6.4395,8.7259,4.625,15.2226,5.2601,12.4829,10.6502,,5.7492,15.9925,11.1003,22.7883,16.543,7.3444,26.25,,4.1877,25.8492,7.4225,4.8888,11.4556,19.6376,24.1318,1.9533,2.1363,13.4994,8.7757,1.9428,,1.0504,,,,7.0454,39.8198,,3.6611,
3/2/1998,,6.3542,,30,4.7221,,6.0945,18.3907,,,,3.527,6.2963,3.5183,,,15.8682,15.3024,,18.3231,13.9094,,15.3921,,14.7271,,10.415,6.3628,9.321,5,15.5302,5.3055,12.4058,10.6273,,6.0011,15.822,11.0098,22.8584,16.1276,7.2549,26.25,,4.2116,25.4943,7.5625,4.8351,11.3499,19.7273,23.9182,1.9161,2.1974,13.5867,8.5068,1.9268,,1.022,,,,6.9911,39.2655,,3.7819,
3/3/1998,,5.9792,,30.5,4.8462,,6.1016,18.3907,,,,3.527,6.2593,3.4538,,,16.4631,15.7973,,18.3526,13.8319,,15.1792,,14.6815,,10.4828,6.449,9.4549,4.9375,15.7333,5.2601,12.4506,10.6731,,6.0749,16.3337,11.1941,22.923,16.2398,7.318,26.13,,4.2288,25.3534,7.4075,4.8018,11.4028,20.355,23.8157,1.9097,2.1768,13.9796,8.4135,1.9613,,1.0578,,,,6.9999,39.0033,,3.7896,
3/4/1998,,6.12,,30.5,5.3432,,6.1777,18.5827,,,,3.5562,6.3526,3.5003,,,16.2536,15.5861,,18.2936,13.4011,,14.7873,,14.6952,,10.5684,6.5079,9.569,5.19,15.6858,5.2384,12.5128,11.1496,,6.0503,17.1422,11.3493,22.7883,16.3368,7.3302,26.81,,4.3185,26.6211,7.375,4.7276,11.2353,20.2653,23.9182,1.9065,2.1331,14.0459,8.6357,1.9333,,1.0504,,,,7.0366,39.8973,,3.8538,
3/5/1998,,6.25,,30.38,5.0848,,6.0316,18.7376,,,,3.5362,6.2415,3.4202,,,16.1643,15.3815,,18.2936,13.2832,,14.8129,,14.6655,,10.547,6.4313,9.3971,4.969,15.7561,5.273,12.6844,11.0771,,6.1486,16.9307,11.3849,22.826,16.2034,7.2041,27,,4.3605,26.9028,7.2825,4.5933,11.1825,20.0429,23.7047,1.894,2.0823,13.7945,8.589,1.9238,,1.1214,,,,6.9911,39.7483,,3.8538,
3/6/1998,,6.3958,,32.31,5.2486,,6.1899,19.1433,,,,3.5178,6.2415,3.5003,,,16.7425,15.7577,,18.2638,13.8666,,14.864,,15.0509,,10.4578,6.4737,9.8734,5.03,15.8396,5.2839,13.0102,11.1724,,6.3946,16.9511,11.5853,23.5316,16.3156,7.3058,26.63,,4.4378,27.7479,7.375,4.6675,11.0679,20.6455,23.9182,1.8906,2.1164,14.0774,8.7178,1.9553,,1.164,,,,7.176,40.3086,,3.7896,
3/9/1998,,6.9583,,32.25,5.3082,,6.2853,19.4747,,,,3.4795,6.1482,3.5829,,,16.5665,16.0414,,18.3233,14.1955,,14.7064,,15.1376,,10.547,6.5188,9.9297,5,15.7921,5.375,13.0575,11.1991,,6.5667,16.7601,11.5789,24.0002,16.4126,7.318,26.31,,4.432,28.2775,7.36,4.6406,10.9093,20.7352,24.183,1.9437,2.1569,14.1437,8.8336,1.9708,,1.1356,,,,7.2409,40.0821,,3.6932,
3/10/1998,,6.9258,,33.44,5.0895,,6.2213,19.2022,,,,3.4412,6.2593,3.6474,,,16.7927,16.0876,,18.2638,14.4871,,15.5497,,15.4933,,10.547,6.5614,9.7775,5.44,15.7086,5.3969,13.0575,11.2449,,6.6592,17.016,11.8537,24.1725,16.6188,7.4196,26.44,,4.5217,27.4324,7.375,4.6062,10.9093,20.7818,25.1483,2.0182,2.1806,14.1647,9.207,2.0457,,1.1214,,,,7.2954,40.5291,,3.7497,
3/11/1998,,6.6358,,33.63,5.0498,,6.2152,18.815,,,,3.412,6.2415,3.5984,,,16.4967,15.8368,,18.2936,14.6236,,15.6008,,15.8491,,10.6612,6.5271,9.4062,5.375,16.1946,5.4206,13.4007,11.363,,6.6405,16.9511,11.7147,23.5693,16.9432,7.446,26.81,,4.4979,26.976,7.39,4.5869,10.407,20.8033,24.8835,2.0058,2.2546,14.4056,9.2892,2.1052,,1.1498,,,,7.2409,40.5291,,3.814,
3/12/1998,,6.5417,,34.75,5.239,,6.2284,19.0473,,,,3.527,6.4904,3.5984,,,16.0246,15.8368,,18.2638,14.6236,,15.4688,,15.8491,,10.8396,6.5188,9.4351,5.405,16.2079,5.3641,13.6643,11.3402,,6.8373,17.1865,12.0089,23.7042,16.9614,7.3302,26.94,,4.3719,27.0775,7.1875,4.6869,10.4401,21.4526,25.5242,2.0058,2.2141,14.6571,9.3471,2.1392,,1.1782,,,,7.1112,40.4576,,3.8217,
3/13/1998,,6.5575,,34.31,5.4378,,6.2284,18.8739,,,,3.527,6.6667,3.5829,,,16.5581,16.0018,,17.9519,14.5833,,15.3367,,15.7921,,10.8735,6.5532,9.1779,5.565,16.2895,5.3404,13.6171,11.1991,,6.7084,17.2275,11.705,24.6159,16.5642,7.2671,26.88,,4.2765,26.869,7.125,4.6869,10.2809,21.4526,25.3106,2.049,2.1871,14.9626,9.418,2.1736,,1.2139,,,,6.9918,40.7139,,3.814,
3/16/1998,,6.5833,,36,5.4824,,6.2152,18.7779,,,,3.5945,6.9452,3.5829,,,16.8123,16.6221,,18.1351,14.6019,,15.3367,,15.8491,,10.7592,6.6988,9.3788,5.75,16.3142,5.5117,13.6022,11.5803,,6.7448,17.4833,11.9087,24.3461,16.07,7.2041,27.44,,4.307,27.3986,7.095,4.7343,10.387,21.5207,26.0025,2.0118,2.1839,15.0168,9.3825,2.2486,,1.1997,,,,7.2954,40.8629,,3.8294,
3/17/1998,,6.6567,,35,5.472,,6.1777,19.5707,,,,3.5654,7.3052,3.6138,,,17.1084,16.9916,,18.1054,14.6019,,15.6008,,15.8491,,11.0735,6.5271,9.1018,5.845,16.0883,5.4315,13.6171,11.7442,,6.8314,17.7596,11.6597,24.2436,15.9184,7.1655,27.63,,4.2469,27.3254,6.9075,4.9021,10.2809,22.2596,25.0971,2.0431,2.2141,15.0063,9.278,2.2926,,1.2208,,,,7.2777,41.3516,,3.8384,
3/18/1998,,7.1092,,34.75,5.418,,6.2913,19.5521,,,,3.5178,7.4444,3.6293,,,17.1782,17.4865,,17.9816,14.5057,,15.6008,,15.5937,,11.3414,6.5106,8.9983,5.815,15.851,5.4206,13.5549,11.7442,,6.7084,17.4185,11.9442,24.0063,15.9002,7.1919,27.38,,4.39,28.2043,6.875,4.9764,9.945,21.8794,24.986,2.0927,2.2141,14.8963,9.1977,2.2831,,1.1714,,,,7.3514,40.6781,,3.7497,
3/19/1998,,7,,33.75,5.3384,,6.3106,20.2676,,,,3.4212,7.5556,3.6629,,,17.4408,17.1566,,18.0162,14.3506,,15.8649,,15.5207,,11.7665,6.501,8.9405,5.875,15.7447,5.3969,13.5549,11.4354,,6.794,17.398,11.8602,23.4344,15.6152,7.1411,28.69,,4.192,27.6071,7.0625,4.8214,10.166,22.1018,25.8402,2.0863,2.2076,14.8858,9.093,2.2551,,1.1997,,,,7.3691,40.0821,,3.7973,
3/20/1998,,7,,32.94,5.3432,,6.406,20.6145,,,,3.3737,7.5926,3.7919,,,17.7704,17.5657,,18.3827,14.1768,,15.6008,,15.678,,11.8308,6.501,9.1216,5.78,15.6251,5.3531,13.5076,11.9119,,6.979,17.5038,11.705,23.0622,15.6152,7.0639,29.81,,4.2398,27.5395,7.095,4.802,10.2809,23.2926,25.5242,2.0679,2.2481,14.8526,9.2556,2.2301,,1.2208,,,,7.4516,40.2311,,3.9347,
3/23/1998,,6.9842,,32.94,5.2931,,6.5004,20.5184,,,,3.2403,7.6667,3.7765,,,17.6139,17.5657,,18.4768,13.7114,,15.6519,,15.2083,,11.6093,6.4845,9.0547,5.905,15.5074,5.1819,13.3062,11.5803,,6.8501,17.5038,11.6403,23.1971,15.6152,7.0395,30.5,,4.1987,27.1845,7.25,4.7612,10.608,24.0314,25.789,2.0366,2.2038,14.678,8.9995,2.1456,,1.2281,,,,7.5813,40.6423,,3.8384,
3/24/1998,,7.0208,,32.94,5.3782,,6.5329,20.5184,,,,3.2203,7.5007,3.8875,,,17.7368,17.5657,,18.5709,13.9038,,16.1247,,15.1376,,11.7665,6.5875,9.2647,5.815,15.5548,5.273,13.3062,11.8166,,6.8865,17.8893,12.0865,23.4344,15.9184,7.0008,32.94,,4.2762,27.2183,6.89,4.8892,10.776,24.0099,26.3186,2.0366,2.2649,15.0377,9.0219,2.2016,,1.2707,,,,7.6727,40.8271,,3.9347,
3/25/1998,,6.8075,,32.5,5.2685,,6.4821,20.9459,,,,3.2403,7.2963,3.7429,,,17.7201,17.7769,,18.2638,14.1179,,14.732,,14.9095,,11.8094,6.4584,9.4351,5.845,15.5434,5.2839,13.1818,12.5333,,7.0222,17.398,12.2676,22.0534,16.07,6.9744,32.25,,4.2102,26.9028,6.75,4.8483,11.439,24.4798,25.8402,2.0863,2.2951,15.0604,9.3734,2.2581,,1.3201,,,,7.6918,41.0119,,3.9257,
3/26/1998,,6.8958,,32.75,5.204,,6.4821,20.9644,,,,3.3446,7.5378,3.9055,,,18.0162,17.5261,,18.3827,13.8852,,14.864,,15.3086,,11.7665,6.4501,9.3407,5.78,15.5074,5.3531,13.1669,12.6285,,7.1265,17.4833,12.2062,21.9833,16.7916,7.0639,31.13,,4.1862,26.7281,7.0475,4.9096,11.3859,24.7058,25.789,2.0803,2.3253,15.1373,9.4202,2.2486,,1.3059,,,,7.6918,40.7139,,3.8615,
3/27/1998,,7.0833,,33.5,5.2533,,6.545,20.3822,,,,3.3262,7.4444,4.001,,,18.1726,16.8662,,18.4471,14.1955,,14.7873,,15.1079,,11.5879,6.4323,9.4168,5.69,15.5548,5.3295,13.0425,12.5066,,6.9731,17.3332,14.0486,21.4114,17.398,7.013,31.81,,4.192,26.7958,6.9375,4.8483,11.1031,24.817,25.5242,2.0679,2.3086,15.3119,9.2444,2.2891,,1.2775,,,,7.683,40.7913,,3.8615,
3/30/1998,,7.1567,,32.56,5.2637,,6.4375,21.0016,,,,3.2587,7.797,4.0165,,,17.8765,16.6221,,18.5115,14.1365,,14.6809,,15.0806,,11.4986,6.4501,9.5873,5.69,15.5302,5.273,12.9331,12.6514,,6.9052,17.1865,13.6905,21.1741,18.0045,6.95,31.25,,4.103,27.0098,6.86,4.9495,10.997,24.7058,25.5754,2.0927,2.4236,15.2246,9.2089,2.2176,,1.1782,,,,7.6918,40.5291,,3.7973,
3/31/1998,,7.1275,,33.88,5.3034,,6.5075,21.4476,,,,3.2679,7.8711,4.0165,,,18.1027,16.4967,,18.8779,13.9627,,14.8384,,15.4226,,11.7879,6.5353,9.7105,5.815,15.5188,5.2274,12.7938,13.1279,,6.9052,17.6744,13.641,21.3413,18.1924,6.9622,31.5,,4.2341,27.2916,6.89,5.0032,10.8821,25.2438,25.6779,2.1921,2.4469,15.366,9.1042,2.2766,,1.1714,,,,7.7464,40.9404,,3.8615,
4/1/1998,,7.5108,,33.5,5.686,,6.6719,22.1073,,,,3.1636,7.76,4.001,,,17.8234,16.4571,,18.6303,14.0589,,15.1792,,15.8491,,11.7201,6.5271,9.5492,5.97,15.8756,5.3058,13.3211,12.8191,,6.8255,17.8893,13.2867,21.7135,18.6291,6.9378,31.81,,4.2226,27.0098,6.9375,5.057,11.1649,25.7818,25.5754,2.1856,2.4874,15.6489,9.1977,2.3455,,1.1997,,,,7.6918,40.7913,,4.0465,
4/2/1998,,7.9217,,33.19,5.5913,,6.6343,22.2993,,,,3.297,7.8711,3.9701,,,17.6838,16.4571,,18.6303,14.1582,,15.4432,,15.735,,11.6772,6.6136,9.9769,6.03,16.2079,5.4315,13.7116,13.105,,6.7448,17.7187,13.9038,21.2766,19.0657,6.9236,31.69,,4.2762,27.0437,6.875,5.1442,11.271,25.3765,25.0971,2.2045,2.4944,15.5197,9.2332,2.2956,,1.2139,,,,7.6727,40.4933,,4.0388,
4/3/1998,,7.75,,33.69,5.7257,,6.545,22.9187,,,,3.3645,8.4637,4.1301,,,18.2256,16.7475,,18.665,14.273,,15.2345,,15.8924,,11.5665,6.5532,10.0058,6.125,16.2192,5.4552,13.8981,13.2232,,6.8619,17.7187,14.1171,21.0392,19.2537,7.0395,31.38,,4.3116,27.0437,6.6875,5.071,11.3859,25.7352,25.1996,2.2914,2.5046,15.387,9.2332,2.2766,,1.2633,,,,7.7287,39.4146,,4.1428,
4/6/1998,,7.3858,,33,5.6263,,6.6343,23.4793,,,,3.3262,8.2785,4.0991,,,18.1726,16.8266,,18.4768,13.8666,,15.5241,,15.995,,11.1628,6.3814,9.9388,6.125,15.9459,5.2493,13.8981,12.9373,,6.6464,17.8245,13.7133,20.9043,18.7413,7.0252,31.5,,4.2944,27.0437,6.5625,5.1915,11.439,25.6885,25.3619,2.2726,2.3999,15.3119,8.964,2.2016,,1.2525,,,,7.7007,39.9688,,4.0388,
4/7/1998,,7.1667,,32.56,5.4673,,6.545,22.2033,,,,3.2403,7.9259,4.1095,,,18.2955,16.7871,,18.6947,14.0993,,15.2345,,15.7077,,11.1414,6.5106,9.5112,6.19,15.5074,5.273,13.7564,12.983,,6.5058,17.5038,13.4505,20.667,18.4593,7.0903,30.75,,4.2341,26.7619,6.4375,5.2249,11.6069,25.0178,25.1996,2.2418,2.3561,14.9958,8.7527,2.1516,,1.3059,,,,7.655,39.6708,,3.9026,
