Date,AAL,ALK,ALLE,AME,AOS,ARNC,BA,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLS,FTV,GD,GE,GWW,HII,HON,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LHX,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROL,ROP,RSG,RTN,SNA,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WAB,WM,XYL,XLI
8/20/2014,38.7624,43.728,50.444,51.3652,23.2452,34.9812,112.6719,92.7898,61.2385,128.1643,17.13,28.1384,61.4709,37.1613,76.3558,65.1557,74.1687,55.2944,59.8575,38.3941,19.8625,40.5742,144.1192,70.4755,,112.6107,21.9357,221.9775,96.369,83.1721,25.95,56.2051,79.5532,72.6761,39.526,52.5998,107.0461,63.4892,152.7206,30.2381,19.38,127.8839,41.1768,117.9181,95.4378,53.5997,106.9642,42.5817,35.0507,45.6858,105.6547,12.3633,146.5201,35.1632,87.4495,115.5842,83.0414,154.9695,38.6061,49.25,94.5199,85.4583,116.7,98.1209,63.3472,82.3717,41.2194,35.5111,49.1173
8/21/2014,37.7217,42.6983,50.079,51.3362,23.0942,34.9812,112.8046,93.0224,61.2028,127.2331,17.175,27.9197,61.4243,36.6018,76.6581,64.6793,74.0743,55.363,59.5599,38.2171,19.9764,40.5461,144.0427,70.4108,,112.7931,21.994,224.3764,96.903,83.3197,25.53,56.2505,79.4818,72.6474,39.6754,53.0878,106.8031,64.0299,152.5377,29.9221,19.4961,127.7954,40.6713,117.7892,94.379,52.7786,106.2832,42.5878,37.0738,45.6767,105.5918,12.38,146.326,35.2077,87.3771,115.6757,83.0596,156.1262,38.6953,48.01,94.7796,85.1209,116.27,98.4339,63.9151,82.2642,41.2371,35.2962,49.0722
8/22/2014,38.0463,43.125,49.9157,51.1719,23.0424,35.1951,112.7692,92.4538,61.0512,126.3716,17.1075,27.9926,61.2566,37.0604,75.3688,64.1595,73.81,55.3973,59.3558,38.571,19.9851,40.6024,142.9998,69.8842,,112.9481,21.761,223.616,96.4158,82.9897,25.39,55.7606,78.982,72.3612,39.4909,52.5901,106.1768,64.0028,152.5812,30.5255,19.4878,127.4682,39.9719,117.3936,94.6482,52.3077,105.466,42.2107,36.0772,45.5851,104.7462,12.355,145.9765,35.0207,87.3771,114.7577,82.5153,156.1431,38.5169,48.46,94.699,84.5673,117.23,97.8347,63.5664,82.0981,40.9987,34.9412,48.9006
8/25/2014,37.6358,43.4961,50.3959,51.3942,23.1367,35.1951,113.5389,93.0224,61.1493,126.2585,17.26,28.0199,61.5641,37.1613,75.68,64.7731,74.3669,55.5259,59.764,38.9062,20.0508,40.6211,143.3155,70.263,,113.468,21.8026,225.9244,96.6594,83.2068,25.21,56.0872,79.2676,72.9433,39.2448,52.9902,106.289,63.8316,153.7834,30.7841,19.5127,127.9723,39.9045,117.78,94.711,52.6494,106.2559,42.5087,35.9576,45.6217,105.5558,12.3342,146.7919,34.994,87.8204,115.538,82.6967,159.2163,38.5962,48.51,94.5826,84.6798,117.98,97.6647,63.397,82.577,41.0517,35.3336,49.0902
8/26/2014,37.3207,42.9302,50.3095,51.1429,23.1509,35.4947,113.7778,93.1,61.0512,125.4579,17.16,28.102,61.5269,36.5926,73.9549,64.3328,74.1215,55.1315,59.5174,38.7759,20.0333,40.837,142.8276,70.4477,,113.9331,21.6444,225.2183,96.0411,82.9463,25.33,55.3706,78.6429,72.1512,39.0076,53.2537,106.0646,64.102,153.8531,30.5734,19.4546,127.8839,39.7191,117.09,94.693,52.291,105.2299,41.7789,36.1968,45.5759,104.6653,12.3633,146.423,35.0474,87.4314,114.776,82.4971,158.6506,38.4276,48.22,94.511,84.2646,118.33,98.094,63.8354,82.0883,41.4314,35.1747,48.9277
8/27/2014,37.2252,43.1343,49.9541,51.0559,23.1697,35.7514,113.4239,93.5221,60.846,126.3455,17.14,28.2022,61.3498,36.8311,74.5596,64.174,73.6873,55.2258,59.3218,38.6827,19.8493,40.6493,142.6554,70.0967,,113.0758,21.7443,222.6926,96.6875,82.9984,25.22,55.3252,78.9642,71.6073,39.1394,53.1073,107.0928,63.7415,153.7747,30.8703,19.4961,127.3002,39.609,117.412,95.8506,52.241,105.6767,41.7485,36.0374,45.6767,104.6743,12.3342,146.3939,35.083,86.9972,114.7118,82.2975,158.8786,38.1699,48.22,94.7259,84.23,117.64,97.5664,63.5664,81.9906,41.4667,34.9692,48.9006
8/28/2014,37.3971,43.1621,49.5123,51.1912,23.132,35.4519,112.4595,93.6083,60.7033,125.9626,17.2075,28.1931,61.3964,36.5835,74.6663,63.8839,74.0554,55.1057,59.1518,38.3568,19.8099,40.4987,141.4785,70.2075,,112.5286,21.6444,222.2943,95.8239,82.7639,25.01,54.9079,78.5626,72.2085,39.2712,52.9999,106.9246,63.9127,152.8251,30.6979,19.4961,127.3355,39.5751,117.3752,95.6352,52.2576,104.6281,41.6694,36.1071,45.5117,104.6743,12.3259,145.9862,34.9406,86.8886,114.9688,82.352,158.7013,37.6841,48.32,94.492,84.2819,117.1,97.5843,63.6461,81.7072,41.3431,34.8104,48.8283
8/29/2014,37.1212,42.9859,49.397,51.1623,23.1509,35.4519,112.1852,93.9702,60.8817,126.2759,17.215,28.3214,61.6387,36.2992,74.773,63.7171,74.3481,54.8999,59.3558,38.4593,19.8362,40.6587,141.4881,70.1151,,112.401,21.6195,222.8737,95.8521,82.7031,25.01,54.6086,78.7232,72.094,39.2097,52.6096,107.8313,64.3363,152.7374,30.6596,19.4629,127.3532,39.8038,117.6898,96.0121,52.3577,105.3119,41.4018,36.2168,46.025,104.8902,12.3675,146.1609,35.0118,87.16,114.7118,83.0051,158.7182,37.6741,47.61,94.6989,84.1868,117.65,96.5736,63.955,81.4629,41.4755,34.8104,48.7832
9/2/2014,38.6669,44.7484,50.2038,51.0946,23.3018,35.6658,111.0174,93.8409,60.9798,125.6146,17.29,28.4588,62.0953,37.5373,74.4885,63.8984,74.2914,55.1486,59.7469,38.7945,19.7924,41.0539,143.8992,71.1776,,111.8629,21.5113,223.9871,98.3209,82.9376,25.01,54.6267,78.866,72.5425,38.7967,52.3266,108.5884,63.9848,152.5618,31.5216,19.5624,127.5478,39.5921,118.9386,96.0211,52.2993,105.7678,41.1706,36.8347,46.6484,105.4029,12.6169,145.8406,34.8694,87.2867,115.1524,83.0868,158.8532,38.1005,49.99,95.5445,84.723,118.84,97.5216,64.234,82.6356,41.7316,35.5578,48.9457
9/3/2014,37.3684,44.099,50.127,51.0076,23.2829,36.2221,111.4244,93.4446,59.9809,125.4318,17,28.5046,61.8437,35.6022,73.9549,63.9927,74.4519,55.1315,59.3558,38.9621,19.8712,40.8845,145.1526,70.8635,,113.9331,21.5945,226.1779,96.0774,82.9028,25.39,54.3546,78.6429,72.5425,38.8406,52.0143,108.1771,64.0118,152.2985,31.2055,19.4795,127.194,39.3295,118.3466,96.8735,51.9242,105.2299,41.0855,37.0738,46.6025,104.7822,12.5629,145.2387,34.8427,87.4314,115.7492,83.3317,159.2923,37.694,49.03,95.8953,84.7403,118.22,97.6647,64.0347,82.1958,41.7625,35.3616,48.8825
9/4/2014,36.7288,44.1825,50.2615,51.1236,23.4433,36.5858,110.9997,93.7548,60.3664,124.9445,16.855,28.5962,62.0301,36.0332,73.9016,63.8839,74.5085,55.4316,58.9817,39.2601,20.6642,41.2421,145.4683,70.5032,,113.7233,21.6028,227.7983,94.9697,82.4947,24.89,54.3183,78.7946,73.4204,38.611,51.6142,108.8782,63.2819,151.8947,31.2438,19.6868,127.0083,39.0754,117.6898,97.4119,51.9492,106.7161,40.7571,36.7948,46.795,105.223,12.5837,144.4815,34.8249,87.8566,115.6849,83.2861,158.5831,37.3965,50.42,96.48,85.1728,118.3,97.6826,64.0447,81.9515,41.7091,35.3896,48.9006
9/5/2014,36.1368,43.728,50.4055,51.3652,23.3395,36.9709,110.3184,93.5135,60.752,124.1091,16.9025,28.8528,62.1233,35.969,73.617,63.9202,75.3864,55.8089,58.8117,39.6698,20.5941,41.3644,146.6738,70.7988,,114.4073,21.7193,225.8429,96.3214,83.0331,24.88,54.5723,78.7946,73.4108,38.9377,52.0241,109.8245,64.129,153.2465,31.445,19.6453,127.5301,39.5667,117.9766,98.3002,51.3574,107.637,40.9456,36.9044,46.96,105.4119,12.6585,145.1998,34.905,88.4447,116.603,83.87,159.2078,38.0112,50.73,96.8759,85.5102,118.51,97.2176,64.4033,81.9808,41.8604,35.2869,49.0631
9/8/2014,36.4996,43.9042,50.1558,51.2396,23.3018,36.3933,113.2292,92.9707,60.5278,123.5522,16.765,28.5779,61.8064,35.8039,73.7415,63.3256,74.3953,55.7232,58.5396,39.1484,20.4101,41.4209,146.0041,70.3738,,114.6991,21.7027,225.2636,97.0536,82.7118,24.68,54.6086,78.5358,73.2295,39.0172,52.4827,108.7751,64.002,153.4133,31.4737,19.9273,128.1403,39.5328,117.9951,97.4837,51.2407,107.2085,40.7023,36.9941,46.8409,104.8542,12.6751,144.7727,34.9139,89.1142,115.336,83.7331,158.5662,37.7237,51.13,96.669,85.1296,118.3,97.1281,63.9849,82.4108,41.985,35.313,49.018
9/9/2014,36.2419,43.2271,49.6948,50.6597,23.1131,36.6072,113.4327,92.5314,59.9899,123.0822,16.775,28.4955,61.8344,35.6022,73.1369,62.9122,73.7345,55.8346,58.0124,39.0739,20.2786,41.0257,144.6628,69.3113,,115.146,21.5529,223.4893,98.1989,82.0344,24.4,54.1822,78.3484,72.5711,38.8406,52.2485,108.2504,63.2672,153.5625,31.5216,19.72,127.76,39.0245,118.8554,97.6093,50.6988,107.947,40.9456,36.7649,46.2175,104.2785,12.6128,143.8699,34.9139,89.8741,114.7485,83.6693,158.5915,37.0991,50.84,96.6779,84.5155,115.56,97.1907,64.0048,81.287,41.8426,35.0318,48.8644
9/10/2014,36.8338,44.0526,49.8965,51.0076,23.1226,36.7998,113.4416,91.2649,59.8285,122.1772,16.925,28.4038,61.8996,36.2717,72.8968,62.8397,74.197,55.7489,57.9019,39.1018,20.3575,41.0539,144.4329,69.182,,116.2039,21.5945,223.2177,99.7383,82.2775,24.49,54.5541,78.6518,71.5882,39.1144,52.1314,107.9318,63.3579,153.2553,32.2017,19.6371,127.9192,38.7704,120.2523,96.9004,50.4738,107.9926,40.8665,36.7848,46.4375,104.1796,12.6294,143.8213,34.9584,91.2855,115.0239,83.9703,158.8701,37.4957,51.74,96.597,84.4376,115.2,97.0387,64.4432,81.1111,42.1007,34.9849,48.9006
9/11/2014,36.366,43.9321,50.0021,50.911,23.1839,36.1579,112.9284,90.9719,60.0616,121.8291,16.91,28.7337,61.9276,36.2808,72.9857,63.108,74.0271,55.4487,57.6298,39.5767,20.1954,41.2515,146.1286,69.5054,,115.4743,21.6528,223.1815,99.1563,82.2775,24.8,54.9185,79.0356,71.8172,39.6796,52.3559,108.3628,63.9022,152.9129,32.2208,19.8941,127.6628,38.6603,120.0395,97.4837,50.5738,107.9105,41.2315,36.9841,46.5842,104.4854,12.6211,143.3457,34.8783,91.3126,114.9596,84.0433,159.1572,37.1882,51.03,96.8938,84.7144,116.1,97.0476,64.5329,81.6584,42.0117,35.0693,48.9186
9/12/2014,35.9459,43.8486,48.936,50.4374,23.1461,35.7728,112.318,90.4808,60.223,120.5847,16.73,28.6695,61.8251,36.4001,72.8701,62.2016,73.6873,55.303,57.0432,39.4929,20.064,40.5834,147.3166,68.6092,,115.2737,21.5279,224.9105,98.7245,82.0691,24.47,54.5268,78.7678,71.9127,39.1497,52.1704,107.7163,63.2944,153.1148,32.4411,19.8029,127.3002,38.1605,120.2523,96.8107,50.132,107.3908,40.9882,36.4161,46.3459,103.8018,12.5629,142.8311,34.8516,91.1679,115.4279,83.8335,159.9255,36.1665,50.41,96.2641,84.8095,116.6,96.9045,64.3934,80.5345,41.6557,34.8256,48.7561
9/15/2014,35.3921,42.9117,48.8687,50.118,23.1037,35.0668,111.7517,90.343,60.1154,120.0104,16.88,28.8528,62.319,35.9507,73.5192,61.665,73.7439,55.14,56.9666,39.0925,20.064,40.3011,147.5753,68.0179,,115.6841,21.5696,224.8834,98.6213,82.1994,24.48,54.2627,78.8035,71.3019,39.0525,51.946,108.0162,62.5505,154.1418,32.4315,19.8029,127.7777,37.6099,120.7888,97.0619,49.6318,106.7708,40.9517,36.4161,46.4467,103.8827,12.5629,142.7535,34.8694,91.8374,115.0882,83.7331,160.4067,36.0673,49.56,96.2911,84.4376,116.29,96.8777,64.0247,80.6029,41.9405,34.8537,48.738
9/16/2014,36.2609,43.3662,49.1573,50.0696,23.5659,34.5747,112.6453,90.343,60.2499,119.6188,16.94,29.201,62.3097,36.2441,73.7415,61.8318,73.5646,55.2344,56.7201,39.2322,20.0727,40.32,148.1692,68.4891,,116.5048,21.8109,225.1097,99.2971,82.3818,24.4,54.709,79.1605,71.2161,39.2557,52.1119,110.9583,63.2127,155.5375,33.0733,20.0517,128.105,37.881,122.0469,97.9592,49.3484,106.6705,40.9699,36.6652,46.2725,104.6023,12.5462,143.5592,35.1186,92.0183,115.5288,83.8426,160.5587,36.6228,49.54,97.0828,84.7317,117.71,97.0745,64.2639,81.8245,42.0562,35.163,49.0089
9/17/2014,35.7645,42.8189,49.1188,50.1277,23.5424,34.8314,113.0346,89.5934,61.0389,119.4796,17.125,29.6316,62.3656,35.7122,74.3106,61.433,73.4041,55.3373,56.4225,39.3532,20.0552,40.941,153.0073,67.9902,,116.9517,21.8608,226.5852,100.4612,82.9723,24.22,54.5359,79.098,70.7198,39.132,51.4971,114.0691,63.2672,156.9508,32.9775,20.2673,128.5648,37.7031,122.639,100.2922,49.7235,106.324,40.9699,36.8546,46.3734,104.4674,12.5296,145.2581,34.9406,92.534,114.7485,84.1802,160.1619,36.4839,48.93,98.5761,85.9686,117.64,96.6183,64.5329,81.1795,42.1541,35.0599,49.1986
9/18/2014,36.3278,43.4497,48.6955,50.2922,23.5424,34.6603,113.7601,89.895,61.1733,120.7066,17.07,29.6774,62.6405,36.1708,74.8263,61.9261,73.423,55.5173,56.5925,39.4324,20.2874,40.367,152.26,68.1934,,117.9002,21.994,229.1018,100.9962,83.7105,24.25,54.7819,79.3658,70.5672,39.7767,51.7508,114.1815,63.7298,157.6267,33.7437,20.0766,129.8649,37.6862,122.5187,100.6332,50.082,106.9167,41.1706,36.9244,46.8409,105.8886,12.488,145.8406,34.9139,92.7149,115.0606,85.2658,160.4067,36.4442,49.9,98.4141,86.1762,118.7,97.0566,64.4033,81.7952,42.1897,35.4068,49.4334
9/19/2014,34.9721,42.8746,47.9644,50.4955,23.2263,34.6817,114.4413,88.3183,60.8057,119.993,16.86,29.7416,62.5893,35.4371,74.3729,61.8753,72.4695,55.7403,56.431,39.437,20.2545,40.1035,151.6852,67.9809,,118.0552,22.0611,229.4096,99.391,83.806,24.18,53.9894,79.0891,71.0157,39.6619,51.2531,113.7786,63.3851,158.6537,33.102,19.7614,129.7322,38.2114,123.6473,100.4986,49.8319,106.3423,41.2984,36.8845,46.5384,105.3579,12.4049,145.1707,34.9228,93.502,113.7019,85.0742,158.8955,36.5137,49.38,98.3782,86.0118,116.7,96.994,63.8255,81.844,42.1452,35.4068,49.3858
9/22/2014,33.9696,41.9377,47.3295,49.8082,22.9009,33.5905,113.7866,86.9312,59.8374,118.3831,16.725,29.3751,62.524,34.8043,74.4618,60.9109,71.62,55.0972,55.3257,38.5431,19.9983,39.3696,151.2349,67.3989,,116.7511,21.8849,227.5086,97.9642,82.2428,24.03,53.0147,78.3395,70.2618,39.4323,50.892,112.1202,61.9608,157.1176,32.7093,19.4297,128.8655,37.9064,122.0192,99.6013,49.4234,104.619,40.7936,37.014,46.1717,103.442,12.3259,143.2486,34.7893,92.6335,112.7563,83.5963,157.933,36.1566,47.79,97.6045,84.8874,114.85,95.2231,62.9188,80.5248,41.9316,34.9943,48.8323
9/23/2014,33.7309,40.908,47.0601,49.1402,22.7971,33.5905,112.6984,86.1472,59.5685,117.1213,16.475,29.0635,61.9089,34.575,74.0883,59.7289,71.0441,54.454,55.3852,38.3103,19.88,39.3131,151.3691,66.9646,,114.8815,21.8345,227.7802,97.2132,81.1051,23.72,52.8416,77.4024,69.5938,39.1674,49.7893,111.6048,61.5798,154.7914,31.8568,19.4546,127.6804,37.6946,119.1884,98.7579,48.7232,103.6616,40.6354,36.725,46.0434,102.7853,12.1679,142.6273,34.8249,90.996,111.93,83.4412,156.1937,35.8193,48.25,96.9748,84.1781,113.47,94.284,61.9822,79.2055,41.7625,35.0505,48.4331
9/24/2014,34.4851,41.5945,47.1371,49.692,22.9197,34.0184,113.7601,87.1897,59.7926,116.7906,15.745,29.3567,62.347,34.5383,74.4885,59.4171,71.2235,55.0628,55.8018,38.5989,20.2085,39.3884,152.6241,66.9277,,115.8026,21.759,228.7126,98.0111,81.4872,23.83,52.4955,77.2239,69.4221,39.1144,49.1257,113.3289,61.9064,156.5909,32.8817,19.5541,128.1315,37.6353,120.2523,100.0051,48.8816,104.5278,40.9213,36.8745,46.0342,101.9128,12.2428,143.666,35.0385,91.4212,112.8481,83.6419,155.7716,35.849,48.2,97.7754,84.8355,114.14,94.8654,62.1317,80.1534,42.1986,35.0412,48.6872
9/25/2014,33.6163,40.5555,46.3771,48.9659,22.8395,33.4407,112.4861,85.7337,58.7795,115.7725,15.635,29.1185,61.4989,33.6212,73.9194,58.4962,70.0907,53.5193,54.7985,37.9005,19.7223,38.5698,150.5643,65.6406,,114.006,21.4401,226.4313,97.7201,80.2454,23.6,51.6939,75.8227,69.5175,38.6728,48.3255,111.558,61.0355,155.757,32.2208,19.3468,126.0089,37.1779,119.2439,98.5246,48.123,102.8866,40.6232,36.0972,44.9342,100.2847,12.064,141.307,34.7982,90.6432,110.7457,82.392,154.1843,35.2539,47.01,96.4261,83.4948,110.98,93.4523,61.1055,78.1598,41.7447,34.2256,47.925
9/26/2014,34.3037,41.2049,46.5599,50.3503,22.8773,33.4407,113.8574,86.4832,59.4878,116.4164,15.625,29.6133,61.7598,33.4928,74.1861,59.1053,70.4211,54.0595,55.5297,38.1613,19.9326,39.1814,153.0744,66.1591,,116.4592,21.5073,228.1423,98.4523,81.027,23.71,52.3589,76.8357,70.8105,39.0614,48.4816,112.5043,61.4347,159.3911,32.4794,19.3551,125.9559,37.8132,122.0469,99.8795,47.9897,103.8257,41.0003,36.2267,45.2367,101.4991,12.1513,143.0738,34.727,91.8464,111.774,82.319,156.2022,36.4145,47.33,97.6765,84.3165,112.5,94.1231,61.1154,79.4596,41.9939,34.31,48.3696
9/29/2014,33.4445,40.6761,46.1751,49.3532,22.665,34.0826,113.9282,86.0094,59.5774,115.6072,15.7525,29.5583,61.4616,33.0159,73.7473,58.9675,70.1473,53.7422,55.0026,38.0868,19.8011,38.6074,155.3736,65.5573,,116.2677,21.331,228.1423,98.7527,81.2267,23.66,52.1585,76.5395,70.6149,39.1232,48.1303,114.0223,60.9266,159.198,32.2495,19.3385,125.7525,37.8641,122.0932,99.9782,47.6771,103.9716,40.2461,36.2168,45.1634,100.2757,12.2054,142.7244,34.7893,91.8238,111.4343,82.0909,156.1008,36.0673,46.75,97.6315,84.1954,112.52,93.98,60.7069,79.7136,42.1897,33.9819,48.297
9/30/2014,33.8741,40.3886,45.8288,48.6078,22.3018,34.4249,112.6984,85.3201,59.4609,114.8501,15.6575,29.3751,65.7858,33.1535,73.4338,58.2497,70.5533,53.6651,53.8802,37.7888,19.6697,38.6827,154.6743,65.298,,115.9029,21.4989,227.8073,97.8234,80.8706,23.35,51.3386,75.7676,70.6626,39.3616,47.6424,113.5631,60.2372,160.4445,32.3453,19.8361,125.3014,37.5506,121.8897,100.1397,47.4103,104.081,39.8326,36.1669,44.9159,98.8366,12.1721,142.0157,34.9865,92.4882,111.1589,81.0053,155.628,35.7003,46.79,97.5325,85.0171,111.1,94.445,60.6671,79.1957,42.3054,33.2694,48.2244
10/1/2014,32.8334,39.6465,45.9539,47.7558,22.0471,33.5905,110.3007,84.0967,58.4478,114.0495,15.59,28.4863,63.9779,32.0071,73.0397,57.6043,69.2883,52.6532,53.2936,37.0066,19.5032,37.8829,151.5032,65.298,,113.3494,21.1129,226.884,96.7251,79.6027,23.3,50.5826,74.5919,69.966,39.238,46.2078,109.4966,60.2372,156.152,31.1768,19.4878,123.0904,37.1271,118.4298,97.4926,46.856,101.8198,39.2973,34.981,44.2009,98.3958,11.9518,141.1031,33.9733,90.2766,108.8178,79.8284,153.9817,35.1944,45.47,95.1756,83.8321,104.43,92.8709,59.8899,76.5669,41.9672,32.6788,47.3171
10/2/2014,32.3943,39.8134,46.0501,47.7171,22.0801,32.8631,109.8584,83.9244,59.2636,115.7203,15.725,28.7154,63.6424,32.3556,73.183,57.7276,69.2506,53.2877,52.7494,37.4256,19.9216,38.1558,152.3558,64.6683,,111.0786,21.0793,228.8484,96.5937,79.1337,22.93,50.6828,74.547,71.1683,38.2047,45.7492,111.0988,59.9287,154.8002,31.0906,19.6453,122.6394,37.0339,117.3937,98.8117,47.5645,101.3274,39.3277,35.1604,44.1092,98.4408,11.9102,140.5983,34.2154,88.9023,108.7168,79.6094,153.1712,35.0952,46.13,95.4455,84.0224,105.45,92.3343,59.9597,76.1369,41.9405,32.8194,47.2627
10/3/2014,34.5902,40.9544,47.2718,48.4916,22.1131,33.3766,111.796,83.9072,60.2857,117.5651,15.825,29.2559,65.5528,33.8872,73.586,57.8581,69.8925,53.5278,53.6932,37.6072,20.0465,38.3345,155.9101,63.6776,,112.6654,21.3142,231.0843,97.5605,79.6461,23.26,51.3842,75.0586,72.2371,38.4167,46.1102,114.3408,59.4751,156.547,32.0197,19.6205,123.966,36.8137,118.8461,100.9204,48.2731,102.3304,39.6197,35.4793,44.8884,99.2143,11.9268,142.3069,34.3141,90.2675,110.9936,80.2845,156.3964,35.6011,48.28,98.5131,85.4496,109.16,93.3897,60.0394,77.1044,42.3678,32.8757,47.9069
10/6/2014,33.349,40.3422,46.7427,48.5787,22.3254,34.211,111.7075,84.4327,59.8285,118.4614,15.815,29.3842,65.1428,33.1168,74.1951,57.539,70.0152,53.5621,53.9142,37.6025,20.1406,38.2593,152.557,63.1313,,112.2733,21.1632,231.3288,95.6831,79.8545,22.44,51.621,75.0227,71.2733,37.931,46.1981,112.9541,59.7019,155.3005,31.6461,19.5044,124.1163,36.3563,118.1801,99.7,48.6065,102.3669,39.7413,35.1404,44.9159,97.8831,11.9144,142.5108,34.583,89.5576,110.9753,80.4944,155.189,35.115,46.94,98.3152,85.2507,107.06,93.2108,60.2386,76.3617,42.2876,33.3538,47.7617
10/7/2014,32.547,39.7021,44.8187,46.962,22.0707,34.3821,109.1063,81.5896,58.6629,112.7529,15.545,28.4955,64.0431,32.3464,71.6604,55.6609,68.5803,52.3101,52.4518,36.6713,19.6303,37.5159,149.5105,61.4275,,110.0663,20.8192,226.0873,92.3788,77.9787,21.04,50.9652,73.3444,69.7417,37.4276,46.0224,109.5903,58.695,151.8771,30.8703,19.1312,121.7638,35.3652,115.2753,97.1337,47.3228,100.0327,38.8351,33.2668,44.0267,95.2386,11.8063,139.3752,34.1437,87.1639,108.5608,77.7483,153.2218,33.9147,45.49,95.6884,83.4083,99.27,90.7066,59.5611,74.544,41.5934,32.0133,46.6003
10/8/2014,31.5064,39.7578,45.444,47.9398,22.4527,34.3821,110.575,83.2696,59.425,116.5557,15.74,28.8528,66.1493,31.9246,72.8247,56.8429,69.6848,53.0133,53.4041,36.7458,20.0727,37.9205,153.5246,62.3627,,112.8752,21.1884,228.2962,93.3082,79.4203,22.61,52.4682,74.9509,70.9107,38.5845,46.8519,111.914,59.3663,154.8002,30.7554,19.4878,125.0626,36.4325,116.8942,97.9413,48.9733,102.4945,39.4615,34.7418,45.1176,97.1995,11.9559,143.0156,34.7355,88.2379,110.2683,78.7883,147.6242,34.4405,43.83,97.1727,84.8874,103.12,91.7888,60.2586,75.8047,42.3499,32.4632,47.4351
10/9/2014,30.5325,39.5908,44.9245,46.8555,22.0377,31.4724,108.6109,80.5557,58.4567,113.8754,15.575,28.1564,64.7327,30.9157,72.6814,55.1969,68.2499,51.161,50.6068,35.917,19.5821,37.0831,149.9416,60.1682,,111.3628,20.794,222.8284,91.9095,77.9613,22.21,50.865,73.3085,69.7083,37.5159,46.1102,108.3816,57.7061,153.2202,29.9987,18.9467,122.6128,34.9755,114.7295,94.6033,47.848,99.8685,38.1478,33.2668,44.2467,92.6031,11.8853,139.2536,34.3679,86.4358,108.1476,76.7903,151.5332,33.2402,45.04,94.7618,83.4948,97.91,89.3829,59.5113,73.7329,41.7625,31.2914,46.3372
10/10/2014,29.3868,39.3867,44.4917,45.8971,21.6273,31.4724,107.4961,80.2369,57.9367,110.8384,15.595,27.4326,63.894,30.1821,72.5292,54.9358,67.6458,50.9638,50.0966,35.7122,18.6358,36.2268,148.2555,59.3441,,111.1062,20.366,217.8857,89.4594,76.3373,21.96,49.7992,72.5097,68.7827,37.1185,45.5833,105.4769,56.1548,153.1499,29.2803,18.4472,118.3589,35.3228,114.7202,91.8486,47.0811,99.3671,37.8011,32.041,43.3943,90.4173,11.7023,137.844,34.3051,86.8909,106.2931,76.2521,149.0173,32.9228,43.74,91.1635,82.8461,93.74,89.3829,58.8537,72.1596,41.6735,30.4665,45.6567
10/13/2014,27.2864,38.5704,43.597,44.8225,21.316,31.0017,106.5671,78.9877,56.8832,108.7325,15.125,29.0452,62.8502,28.3387,73.1293,52.5211,66.749,50.3121,49.544,35.5818,18.0707,35.5117,144.9119,56.8256,,108.4023,20.0975,212.0106,86.709,74.392,22.65,48.7972,71.0737,68.0384,36.6857,45.1344,104.5212,55.8101,151.7542,27.6616,17.4566,117.5364,35.4499,112.3705,92.6113,46.3392,93.9966,37.2902,31.144,42.7618,88.6902,11.5028,134.7624,34.1347,85.4164,103.998,74.2176,146.6532,32.0201,40.55,88.2309,81.886,90.3,88.8195,58.8936,70.5178,41.5133,29.9134,44.949
10/14/2014,30.0838,39.6001,43.3469,44.6483,21.5094,30.5738,108.1951,79.9526,58.7974,110.9428,15.36,29.879,63.1298,30.072,75.5565,52.2238,67.2304,50.7408,50.2072,36.5223,18.005,35.5305,147.2687,57.6774,,108.714,20.2234,216.0752,88.1546,74.8522,22.96,49.2618,72.2763,70.1091,35.0519,45.5735,107.885,56.0823,154.5895,28.7344,17.4399,118.6684,35.6786,114.8868,93.7239,47.5729,94.9996,37.5943,30.5261,43.0276,90.8221,11.6358,137.6885,34.3589,87.8829,105.3016,75.3306,145.7498,33.5576,43.17,90.102,82.8634,92.45,89.5439,59.4117,71.1335,41.3798,30.654,45.575
10/15/2014,30.2556,38.9507,43.9818,45.142,21.8112,31.0231,106.3371,79.7717,60.1602,111.7869,15.3,30.218,63.428,29.696,76.067,52.2528,66.4281,50.8952,50.1391,36.8296,17.9524,35.9633,147.3645,56.6311,,108.1365,20.3744,216.5007,87.5914,73.9143,22.96,49.1343,72.6443,70.2809,34.3984,45.593,108.2879,56.9532,153.7819,28.7535,17.365,118.7038,35.4245,112.204,94.3969,47.5729,93.8781,37.0104,30.576,42.8443,90.6511,11.6982,136.5803,34.063,86.8362,105.1547,74.1811,145.066,33.4783,42.55,89.6882,83.4256,93.43,88.6943,58.9534,72.0227,41.1928,31.2164,45.4662
