Date,A,ABBV,ABC,ABMD,ABT,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,CVS,DGX,DHR,DVA,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TFX,TMO,UHS,UNH,VAR,VRTX,WAT,WCG,XRAY,ZBH,ZTS,XLV
7/6/2016,43.2511,56.3208,77.0143,111.44,38.3746,227.4537,81.25,121.12,143.3871,126.8038,44.5508,164.9661,247.48,68.3204,23.67,72.7952,104.6,58.6423,128.2053,34.715,177.5267,88.6526,76.9121,79.1447,76.68,103.5,78.2395,74.8025,34.7,69.8588,176.2555,93.57,140.79,82.48,68.31,223.4798,113.3054,131.97,74.2974,186.4464,82.3006,54.1143,366.61,43.54,14.21,32.1501,51.7624,90.0293,371.57,60.7569,116.8009,174.7842,147.6503,131.9903,136.1112,73.1666,89.66,142.65,105.44,61.5068,118.8106,47.1951,69.5495
7/7/2016,43.2025,56.3742,76.8245,113.53,38.8727,228.4423,81.89,123.34,143.8833,124.2316,44.6768,166.0207,247.27,68.5239,23.66,72.2947,104.41,59.4603,126.9062,34.5,178.356,88.1358,76.95,79.2233,76.92,103.75,78.0022,75.6078,35.5,69.7961,159.3723,93.86,140.06,83.53,68.99,225.0998,113.1853,131.97,73.6475,185.7856,82.3383,53.7667,366.75,43.7,14.3,32.0694,51.9006,90.262,371.45,60.2245,116.7431,175.8542,147.6008,133.4062,134.6007,74.1216,90.05,142.47,104.23,61.2715,119.0448,46.8026,69.4445
7/8/2016,44.2334,57.023,77.7067,114.15,39.3708,230.9186,82.93,124.42,148.0273,126.8326,45.1902,168.3888,251.3,69.6339,23.9,73.1501,105.03,60.4677,129.5043,35.465,181.6833,89.2802,77.8973,79.3804,78.07,104.72,78.9878,76.8059,35.93,70.8706,154.8773,94.96,141.25,85.7,71.41,226.2798,113.4994,135.3,73.9631,187.3306,83.157,54.2881,373.03,44.54,14.92,32.3832,53.2427,90.8924,378.35,61.3273,117.9584,178.7599,151.1953,135.8022,135.05,75.1562,88.96,146.53,106.61,62.144,121.8448,47.5975,70.3032
7/11/2016,44.1556,57.1918,77.9533,115.94,39.587,228.7015,83.37,125.3,147.182,126.2663,45.0352,169.0694,252.54,69.7357,23.77,73.769,103.41,59.949,128.2752,35.8,181.9531,89.3725,78.4562,78.6146,78.44,104.48,78.714,76.7568,35.61,71.2863,150.8131,94.6,139.64,85,70.82,224.5664,113.5733,135.55,73.4803,187.9719,83.2982,54.2789,375.32,44.55,15.07,32.4101,53.2526,90.8342,375.74,61.1086,118.3057,179.6041,150.8487,135.8814,134.1419,75.8725,90.1,145.78,105.96,62.4871,122.0302,47.3914,70.1123
7/12/2016,45.2546,58.2228,79.8505,117.76,39.9254,230.0644,84.37,125.35,148.8175,126.5734,45.3839,168.4463,253.36,70.4849,23.64,74.4151,103.41,60.5874,128.9048,36.215,178.396,89.0218,78.6362,78.8699,77.85,106.27,79.0608,76.9925,35.71,70.9412,151.5085,94.22,148.99,84.97,71.06,225.1031,113.5641,136.25,73.9724,189.9347,83.684,54.5167,379.11,45.16,15.69,32.4908,54.0421,92.1045,368.75,60.8615,118.4697,178.3967,152.8687,135.1982,133.7021,76.2793,89.63,147.61,105.37,61.8891,122.4009,47.9606,70.4558
7/13/2016,45.1379,58.0717,80.5619,117.505,39.6904,231.4753,83.06,123.47,147.4944,128.3586,45.3549,168.6764,251.19,70.8364,23.63,74.8792,101.76,60.2084,130.0939,36.14,178.6857,90.1015,78.7214,79.5571,77.99,106.49,78.2577,78.1218,35.8,71.0235,157.9621,93.65,145.86,82.56,71.06,224.2798,113.638,135.9,73.6846,191.8198,83.5241,54.471,379.43,45.3,15.77,32.5536,55.0093,92.5991,364.5,61.2512,118.1706,177.3757,153.2846,135.2576,135.2508,76.3942,87.78,147.92,108.16,61.7421,122.5082,48.2747,70.4272
7/14/2016,45.5172,57.0406,81.5294,117.78,39.9835,234.3931,83.25,125.15,149.5342,128.5218,45.4808,169.242,252.87,71.0122,23.78,75.5072,101.42,60.6473,129.914,36.025,178.8156,89.9447,79.1572,79.4,77.73,107.03,78.0661,76.9041,36.53,71.1569,157.9327,93.21,147.23,82.14,72.82,225.1998,113.8043,136.32,74.8266,192.4222,83.5993,54.5625,385.17,45.38,15.62,33.1005,55.2267,90.7954,365.27,61.8882,117.9681,176.7671,156.1859,133.7626,134.639,76.5357,88.15,149.27,108.3,62.0166,123.2107,49.05,70.7325
7/15/2016,45.3908,56.7717,81.15,117.14,39.8133,232.7614,82.42,125.58,150.0304,128.9057,45.3064,167.8519,260.3,70.2999,23.58,74.9521,102.85,60.4278,131.5728,35.665,178.2761,89.6032,78.9109,79.4393,77.73,105.27,79.0973,77.2969,36.35,70.8157,155.602,93.49,148.71,83.83,71.67,223.4598,113.638,136.19,74.4831,191.5574,83.157,54.5442,385.09,45.45,15.45,32.966,54.7227,91.833,373.81,61.603,117.7559,175.7069,155.5027,133.8913,135.1074,76.4119,90.21,148.83,108.85,61.7225,122.3619,48.7555,70.6752
7/18/2016,45.5172,56.9868,81.6053,117.47,39.8039,234.6042,82.87,125.46,149.7088,129.5679,45.0933,167.2,261.5,70.2629,23.58,75.7256,102.7,60.7371,133.0317,36.055,177.4367,89.4002,78.6646,79.4589,77.51,105.75,79.3346,78.1218,36.44,70.949,156.3364,93.76,149.57,84.13,72.37,223.5131,113.7673,136.42,74.2324,192.1015,82.997,53.9862,384.47,45.53,15.4,32.8494,54.5745,89.6705,381.54,62.6297,117.3122,175.5008,155.5126,134.4557,134.5529,76.4738,89.42,148.93,109.07,61.5362,121.7765,48.7948,70.7038
7/19/2016,45.6923,56.7717,81.501,116.59,39.5296,232.8862,82.98,124.16,149.3045,126.7462,44.7543,167.315,259.82,69.8097,23.75,75.3707,102.26,60.4777,130.2038,35.895,177.0071,89.8201,78.7688,79.4,77.35,105.91,77.9748,77.9352,36.5,70.7882,150.206,94.06,148.68,82.82,72.14,223.9664,115.7167,136.8,74.251,192.3639,83.1758,53.6569,385.04,44.93,14.95,32.8494,54.4263,90.2329,377.15,62.278,117.4472,175.54,155.1066,134.5349,136.3119,76.4031,87.43,148.79,108.61,61.5754,121.4838,48.4513,70.5512
7/20/2016,45.7215,56.8524,82.184,118.24,40.3335,237.0229,83.41,126.93,150.0029,130.019,45.2386,168.523,262.41,70.0409,24.26,75.7984,104.62,61.8842,133.0117,36.225,178.1661,89.9128,79.1572,79.9007,77.62,106.71,79.0882,79.0842,36.82,70.9255,155.1319,95.25,152.59,86.88,73.22,234.3498,115.6151,138.12,74.5388,192.8206,83.5241,53.7758,389.47,47.2,15.29,32.8853,54.9895,91.9785,384.7,62.8674,118.026,175.756,156.1463,134.6537,136.723,77.0309,91.15,150.58,109.54,61.9872,123.4058,49.3149,71.1904
7/21/2016,45.3908,57.2827,81.3966,116.01,40.7023,237.8772,82.72,127.3,150.8666,133.4069,44.6574,167.641,282.45,69.8374,23.92,75.1796,107.45,61.8343,140.2164,36.5,176.2774,89.8664,79.593,79.8025,77.58,106.26,79.6175,79.1824,36.45,70.4784,167.9804,94.26,151.31,87.79,72.89,230.3164,115.6243,137.88,74.6502,190.9355,82.7618,53.7758,385.26,46.86,15.39,32.9122,54.535,88.7493,389.52,62.6392,118.2189,174.8136,154.6709,135.9507,136.5796,76.6949,93.21,149.46,107.52,61.2421,122.2351,49.207,71.4003
7/22/2016,45.3033,57.211,81.4441,116.25,40.8252,238.9713,84.59,125.8,152.2265,137.1884,44.8705,166.5001,287.78,70.0039,23.92,75.5254,107.52,61.7944,145.8922,37.695,177.4466,89.4956,80.5213,79.7534,77.91,106.25,78.9878,78.9075,36.52,70.8471,172.4069,94.44,150.76,86.41,74.03,229.7898,115.5135,138.82,75.7551,191.0035,81.9712,53.8033,387.08,46.59,15.2,32.9391,54.6733,89.6608,391.34,62.6772,112.8847,174.5682,155.3542,136.8616,137.3635,76.969,93.89,149.4,108.54,61.497,121.4448,49.3247,71.5434
7/25/2016,44.8753,57.6682,81.0172,114.62,41.0522,237.8868,84.17,127.46,153.0443,134.3475,44.6574,165.6468,287.35,69.8929,23.7,75.4071,107.93,61.9141,140.1065,37.63,175.9076,87.169,80.0003,79.8025,77.94,106.52,80.8131,78.2691,36.57,70.5216,169.4298,93.07,150.64,86.43,74.08,228.7898,115.3841,137.84,76.1172,190.4594,81.8018,53.5654,383.64,47.28,15.31,32.975,54.1397,89.719,394.9,62.278,111.8237,172.919,155.4433,135.2873,135.4898,76.6065,95.77,148.44,107.94,61.2225,120.3424,49.0598,71.4671
7/26/2016,45.6631,57.7848,81.3018,114.27,41.2319,238.9426,85.61,126.65,154.0642,132.0537,46.5076,167.8039,287.04,69.4304,23.98,76.1169,106.18,62.0936,139.9066,34.435,179.0156,86.9929,80.4455,79.6356,78.18,108.35,73.9684,78.2299,36.83,70.9373,170.3601,93.7,150.1,86.96,75.45,228.8731,115.6243,138,76.2194,190.7218,83.0535,53.3825,387.98,46.48,15.15,33.0198,54.782,88.0317,398.27,62.6962,112.3156,174.2933,157.3346,136.9111,135.4611,77.5703,94.98,155.09,108.74,61.8303,120.6058,48.9911,71.3431
7/27/2016,45.9646,58.1883,81.0267,115.97,41.2981,249.7787,85.15,129.78,156.8299,128.4738,46.8079,167.3246,288.35,70.7347,23.66,75.8439,108.11,61.7944,138.028,33.705,179.2355,85.9547,79.8677,79.3705,76.55,114.44,74.6437,76.58,37.2,70.2,168.5092,92.77,162.25,88.72,75,227.6931,115.2733,137.6,77.4357,191.3436,82.3288,53.602,391.02,46.93,15.17,33.0377,55.1476,88.5747,415.09,61.9167,110.7627,171.5349,157.3445,129.3071,135.442,78.2601,96.01,157.4,106.25,61.3597,119.6887,48.9224,71.6674
7/28/2016,46.2078,58.0269,80.4576,115.03,42.0357,245.2868,85.28,130.4,157.3813,127.5524,46.7111,168.6956,289.03,69.0604,24.34,75.1341,111.26,62.0837,135.8896,34.98,180.8244,86.5665,80.815,79.6945,76.76,112.99,74.1418,76.4818,38.27,70.3059,168.6463,93.21,166.42,88.12,77.92,230.0298,114.9869,138.51,76.9993,187.9622,82.2724,53.4465,397.69,46.72,16.1,32.8763,54.9302,88.3226,411.04,62.4586,110.8881,177.2579,157.2653,128.6933,136.4744,83.1502,96.21,157.06,106.74,61.8597,124.3619,49.1285,71.6006
7/29/2016,46.7913,59.3807,80.8085,117.97,42.3194,242.7818,89.15,128.6,158.0704,126.0552,46.5173,168.7339,289.93,69.1992,24.28,76.0805,112.19,62.2333,128.8648,35.275,182.3535,85.9455,81.8097,79.9497,77.54,114.52,72.5264,75.7453,38.49,70.9725,168.9793,93.79,166.35,90.21,77.64,231.9198,115.6983,139.56,76.9621,189.0505,82.47,53.6569,411.21,46.79,17.29,33.0736,56.2444,88.6232,425.12,65.4817,112.1613,177.0027,157.2851,128.2477,136.895,83.7781,97,158.93,106.8,62.7812,127.9424,49.5308,71.7438
8/1/2016,46.5579,60.0173,81.1405,119.5,42.8301,244.615,89.69,133.5,160.0276,122.4753,46.9823,169.4817,301.83,70.4757,24.43,74.9976,114.69,62.0637,126.6964,34.72,182.4934,86.6592,81.696,80.0086,77,114.23,73.4299,74.1642,38.98,70.6431,167.6376,93.51,170.65,90,78.61,231.2898,115.8553,139.63,77.2314,186.6504,82.8747,53.6569,410.74,46.74,17.76,33.4501,56.0172,88.342,434,66.4038,112.8751,177.0223,157.998,126.9507,137.1914,83.8665,98.2,159.58,106.88,62.9675,127.8644,49.4621,72.2017
8/2/2016,45.8868,59.8738,84.8305,118.91,42.622,240.6702,90.38,133.61,160.0184,120.5077,46.9629,169.1461,330.11,69.4212,24.17,77.2818,114.29,61.7944,124.0384,34.43,181.8538,90.8953,80.7487,79.4491,76,113.58,72.6177,73.6928,39.03,70.5686,166.0609,105.88,166.92,88.95,77.56,230.1631,115.3472,139.38,77.3614,188.0496,82.4794,53.3551,400.32,46.53,17.18,32.6343,55.2464,88.8365,434.9,65.957,111.6019,176.6493,154.9086,124.0398,136.8664,83.5305,99.14,157.21,111.91,63.3596,127.4058,48.7948,71.925
8/3/2016,45.7993,59.6856,85.2668,118.58,42.5085,242.3786,91.95,137.66,159.3568,122.7248,46.6142,168.523,321.34,69.1899,23.84,77.027,116.14,66.1335,124.508,35.77,181.1842,90.3113,81.1371,79.4982,76.08,113.36,73.0923,74.3508,39,70.4627,169.89,107.97,165.05,90.81,77.04,229.2431,114.4695,140.13,76.8043,189.614,81.5665,52.7331,398.98,48.41,17.53,31.9081,55.0883,91.3966,441.37,65.4056,110.753,176.7278,154.4729,126.6735,136.5891,83.6985,100.44,157.2,111.26,63.8596,127.2497,50.2571,71.7247
8/4/2016,45.5464,59.2642,84.4036,121.41,42.3761,243.2617,91.72,135.43,158.6585,121.717,46.5754,164.4484,314.56,69.6709,24.14,76.0623,116.27,66.1335,128.1853,35.635,181.6539,89.885,81.2792,79.6356,75.91,112.98,72.8002,73.899,38.68,64.1294,170.2328,107.98,165.66,90.12,77.38,231.1964,114.4325,140.09,76.5258,188.9727,81.6512,52.9068,396.14,48.55,17.46,31.7815,55.0587,89.4475,433.4,65.6908,110.782,176.5708,154.8888,126.4061,136.4266,83.8488,100.28,157.45,111.24,62.4381,127.718,50.4533,71.6197
8/5/2016,46.1883,59.6587,84.7546,120.25,42.8017,243.6456,91.83,137.11,159.5681,122.7152,46.5561,166.5576,315.96,58.5339,24.14,76.7722,115.53,66.702,128.4051,35.475,182.7532,90.2557,81.1655,80.0086,76.96,113.23,73.3843,74.4784,38.97,65.4745,175.2566,109.05,166.53,90.84,77.78,231.1098,114.7836,140.76,75.7273,189.1476,81.9618,58.4134,398.93,48.46,17.58,32.0437,54.199,90.3299,423,66.4038,110.8302,176.9438,155.9681,125.9903,136.6943,84.2291,102.43,157.25,113.33,60.7715,128.1961,50.1393,71.7915
8/8/2016,45.9355,59.4793,84.1095,120.26,42.5747,238.3283,91.8,136.08,158.3552,122.6,46.4786,166.3563,313.65,55.7774,23.88,76.2443,113.63,67.1609,128.2952,35.145,181.1742,90.0796,80.455,79.7927,75.36,112.4,72.7728,74.8811,38.41,65.1059,173.9737,108.62,166.46,88.04,76.56,230.9464,114.2385,139.35,75.7644,189.5752,81.8395,57.4987,398.45,48.53,17.26,31.5826,53.9421,90.6111,421.04,67.0883,110.753,175.9916,154.9878,125.624,135.8722,84.0169,102.47,157.39,113.13,59.703,128.4497,49.8547,71.1809
8/9/2016,46.1494,59.8559,84.0621,123.33,42.6315,241.0061,93.16,135,158.1163,123.2815,46.6433,166.9603,314.42,56.9892,24.15,76.2625,113.8,66.7419,127.0761,35.205,182.0337,90.3299,81.0139,79.7141,72.31,113.39,72.3987,74.773,38.69,64.5294,173.4645,110.98,165.59,86.48,76.48,232.2264,114.0353,139.97,75.6716,190.7315,82.5735,57.1603,400.05,49.92,17.38,31.7182,54.0706,92.2112,419.24,67.1834,111.3607,176.561,155.1462,124.9111,135.5758,83.8842,102.83,158.27,114.83,59.9284,129.8449,49.9823,71.3526
8/10/2016,46.2078,59.56,83.3791,123.46,42.3761,242.0427,93.37,132.67,157.3353,122.9935,47.0792,167.7464,308.87,56.0364,23.88,76.035,112.53,66.7719,127.5058,35.045,181.1043,90.0147,80.8624,79.7338,70.11,114.03,72.0062,75.1069,38.55,65.1843,175.9813,109.89,165.98,83.49,76.81,231.0798,113.9706,140.15,74.7988,190.1096,82.15,57.2975,401.87,48.79,17.04,31.7634,53.8927,83.3964,415.48,66.708,111.4379,177.8469,154.4828,124.9705,135.9295,84.1937,99.7,158.51,114.94,60.0559,125.7765,50.8459,71.1093
8/11/2016,46.8108,60.0263,84.3751,124.09,42.6031,242.8489,94.63,133.67,158.4379,123.0415,47.4957,169.4146,314.49,56.3972,23.86,76.0896,113.81,66.8916,126.5265,34.79,182.1236,89.9128,81.5255,80.0479,70.09,113.92,72.6177,75.7355,38.85,65.6706,176.3632,110.96,168.02,81.21,76.75,231.8464,114.3494,140.98,75.2723,191.0521,82.63,58.203,403.4,48.71,17.21,31.7815,54.0706,83.2024,421.35,67.0313,111.4379,178.5243,155.9186,125.5646,136.3501,84.1318,101.21,159.3,117.26,60.2323,126.3424,51.1011,71.5243
8/12/2016,46.8205,60.2414,84.3372,123.69,42.5936,239.576,95.65,133.44,158.9801,124.9514,47.0695,166.7973,313.94,56.0827,23.89,76.0805,113.39,66.2831,133.2116,35.12,180.6945,90.3113,81.2697,79.9007,69.15,113.6,72.6998,75.2641,38.68,64.8863,177.1173,110.78,166.99,81.05,76.4,230.3064,113.8412,140.05,74.9546,189.7112,82.3853,57.9469,399.93,48.46,17.16,31.6278,53.7642,85.297,421.54,66.9457,111.4765,178.5046,153.9679,125.119,136.5891,83.9373,101.53,158.25,115.91,59.8206,126.1863,51.0127,71.3431
8/15/2016,47.1123,60.4208,84.7925,123.39,42.6977,243.8375,96,136.07,161.3323,124.0877,46.8951,167.0178,313.39,55.5277,23.97,75.7074,114.62,66.4427,132.5321,35.48,181.8638,90.4504,81.1655,79.7436,68.33,114.19,72.6907,76.0301,39,64.4784,175.9128,111.92,173.36,80.55,76.51,230.9964,113.0005,139.77,74.992,190.5663,82.7335,57.9195,403.33,48.75,17.64,31.7453,53.9619,85.6171,422.87,67.1263,111.1485,178.9275,154.4432,125.0596,135.3846,83.8577,102.48,159.14,115.87,59.7716,126.7424,51.4053,71.4671
8/16/2016,46.9567,59.838,84.8589,122.46,42.4802,243.0121,94.71,133.76,159.096,124.126,46.7304,165.6468,313.42,54.9542,23.87,75.2433,112.17,65.8143,131.7327,34.75,181.2042,90.4318,80.7582,79.2233,68.26,112.75,72.3257,74.7436,38.51,63.8706,175.9128,110.94,169.65,77.855,76.11,228.6798,111.1712,138.89,74.5996,189.4877,82.1312,57.6633,399.86,48.53,17.525,31.456,54.0607,85.9759,413.64,65.995,109.4605,176.7343,153.453,121.4655,134.8684,82.8054,100,158.23,115.75,58.9089,125.1717,51.1207,70.8279
8/17/2016,47.1026,59.9187,84.3751,121.76,42.2532,243.1177,93.03,133.06,161.0828,124.3276,46.4786,165.9632,313.82,53.9274,23.9,75.3343,112.55,65.1958,132.2023,34.085,179.7052,90.4226,80.2277,79.5374,67.2,112.71,73.649,72.6911,38.08,63.2941,175.1783,110.81,169.15,76.48,75.3,227.6331,112.0766,138.24,74.8518,190.2359,81.9995,57.892,401.1,48.9,17.66,31.7724,54.2583,86.8292,411.68,65.4124,109.1422,178.6915,153.1559,119.6438,135.4707,82.8673,99.89,158.49,114.3,58.5461,124.6643,51.3268,70.971
8/18/2016,45.4394,59.8649,84.7166,121.52,41.9506,242.7626,94.71,132.43,161.4894,124.222,46.5076,166.5289,313.38,54.2789,23.96,75.0067,112.13,64.9864,132.5221,34.715,181.2542,90.0796,80.6918,79.0858,67.65,114.95,73.5486,73.3196,38.38,63.2902,175.7659,110.84,172.37,76.16,75.26,228.5398,111.5408,138.71,74.5435,188.9241,81.9524,58.203,405.49,49.32,17.72,31.8176,54.3077,88.0511,410.87,66.4535,109.7209,180.7273,151.8488,119.7032,135.9104,83.0795,99.1,159.1,115.52,58.8304,124.8985,51.317,70.9996
8/19/2016,46.3148,60.1607,84.6024,121.43,41.8371,242.9641,94.82,132.135,160.4452,124.3084,46.4495,166.6727,316.81,54.8432,24.17,74.3696,112.16,64.5475,132.9018,35.04,183.7426,89.9128,80.4361,79.2625,64.48,118.07,73.9228,73.1723,38.34,63.251,174.3165,111.17,171.67,76.11,75.05,229.2231,111.5315,138.05,73.8708,188.3606,81.9148,57.956,407.97,48.66,17.26,31.6278,54.6437,89.0499,404.3,66.9311,109.7402,179.6061,152.0766,120.0893,135.7861,83.6101,98.01,160.26,116.04,59.5755,124.6643,51.5623,70.9424
8/22/2016,46.2759,60.0801,84.5071,120.67,41.7709,243.348,94.4,136.53,161.1198,124.5003,46.4786,167.2575,316.81,54.8154,24.12,74.7609,114.2,64.4577,133.2515,35.32,184.0724,90.8397,80.6161,79.4491,65.17,116.99,73.8497,73.4473,38.45,63.7176,176.6864,110.46,173.75,81.98,76.59,230.7498,110.7968,138.43,74.0857,188.1662,82.1783,58.1298,408.72,47.9,17.83,31.5012,54.446,88.7493,418.65,66.6541,110.0971,179.4291,152.4825,120.3764,135.8339,84.2026,100.96,160.78,115.63,59.2814,125.1326,50.2767,71.0855
8/23/2016,46.5093,59.3269,84.7357,121.07,41.5156,243.0313,93.61,137.42,161.166,123.9245,46.4786,167.6889,318.17,55.3704,24.11,74.6426,114.01,64.4377,132.9018,34.965,185.6713,90.163,80.0287,79.5472,65.45,117.16,74.3517,73.6241,38.79,62.9412,176.138,110.68,172.79,81.9,76.01,231.9864,111.0851,138.07,74.3473,187.2917,82.63,58.1573,410.6,45.62,18.16,31.7272,55.2761,88.7687,420.61,64.3043,109.5859,179.1439,153.0371,120.2774,135.7574,84.0699,100.99,161.82,114.45,59.0265,126.6058,50.2963,71.1522
8/24/2016,45.42,58.3317,84.1644,117.4,40.8252,233.4909,92.41,132.12,157.8761,122.4753,45.5874,166.0974,309.33,54.1957,23.63,73.7872,110.6,64.338,131.273,34.37,184.9018,90.0703,79.053,79.1349,64.51,114.3,73.4664,72.6911,38.34,62.6784,175.5994,109.76,169.54,82.44,75.41,228.5298,110.4062,136.32,73.2915,183.6965,81.5477,57.3798,402.94,43.15,17.58,31.4831,53.448,85.331,405.25,64.9539,108.6309,177.5014,149.7793,119.1586,133.7117,83.5305,96.71,157.99,113.46,58.7912,124.6839,49.6879,70.036
8/25/2016,45.9646,58.0269,81.422,116.94,40.5131,226.8107,92.02,129.17,157.3124,121.9954,45.6261,166.9507,306.85,54.3529,23.77,72.2219,107.91,64.3081,129.3145,33.85,183.6926,86.928,78.7878,79.0466,64.24,114.77,73.0831,73.6732,38.43,63.0667,173.6212,109.91,169.48,80.1,75.68,228.8164,110.276,135.42,72.8897,178.1093,80.3619,57.0047,405.02,42.85,17.34,31.4379,53.4381,85.9429,400.25,65.3742,109.2965,177.9243,149.8684,118.9309,131.2548,83.6897,96.38,158.11,113.35,59.5853,125.0351,49.5308,69.4445
8/26/2016,46.023,57.9283,81.6506,118.76,40.6455,228.3655,92.67,129.63,158.9204,119.9127,45.7036,168.2258,308.17,54.3622,23.97,72.2128,108.79,64.4776,127.5558,33.83,183.8025,86.446,78.6078,79.7141,63.68,115.26,72.8002,72.9268,38.8,64.0627,173.7093,110.15,172.21,81.04,75.69,228.4298,110.7131,136.04,73.1046,177.6138,81.5007,57.4895,409.45,43.03,17.43,31.4831,53.4283,86.0692,402.97,65.9377,110.3865,179.3799,150.8685,118.2675,130.6048,84.3352,97.09,158.21,112.51,60.1539,126.3522,49.8154,69.7116
8/29/2016,46.3148,57.8386,82.1838,120.71,40.9009,227.137,93.45,127.99,158.4953,119.1833,45.9264,169.9323,306.13,54.3529,24.3,72.595,107.95,64.8367,128.3951,33.74,186.4409,86.2792,79.8866,80.3424,64.41,116.1,71.34,73.6142,38.73,64.4,173.2686,112.09,170.42,81.33,77.42,229.1831,111.5315,137.74,73.441,178.702,82.31,57.6359,408.07,43.22,17.32,31.7453,53.7642,86.4869,399.38,64.8584,112.1613,181.4059,152.0072,120.0002,131.2261,85.1664,96.94,158.9,113.45,60.6539,127.4058,49.8154,69.8643
8/30/2016,45.8479,57.5248,81.9267,119.34,40.5037,227.4633,93.19,128.22,157.8022,120.3734,45.5583,170.3925,307.86,52.9469,24.21,72.5495,107.02,64.5874,128.1253,34.425,186.261,86.0104,79.1383,79.7141,64.66,115.33,71.1119,74.7534,38.46,64.2392,174.7768,113.06,168.99,80.98,77.14,229.1764,111.113,137.63,72.6654,178.119,81.7359,57.3615,404.33,42.75,17.51,31.5374,53.1219,88.4101,395.22,64.2088,111.8334,181.4649,151.6607,119.9309,130.8438,85.2372,95.8,157.52,112.99,60.2912,126.7034,49.8056,69.6258
8/31/2016,45.6923,57.471,82.8122,117.94,39.7377,225.1118,92.9,125.86,157.1553,120.0471,45.3936,169.8939,305.63,53.0857,23.82,72.504,106.74,64.3779,128.1653,34.145,185.8013,86.5758,78.4562,79.9203,64.63,115.16,71.5317,74.1936,38.42,64.2314,175.0118,112.68,168.34,81.1,77.3,228.8064,110.9921,136.93,72.6467,179.6664,81.9053,57.4347,403.07,42.36,17.85,31.465,52.618,88.381,392.55,63.7026,111.5633,180.0684,150.7002,119.4354,130.0599,85.0073,94.51,157.31,112.7,60.2519,126.4497,50.1491,69.4159
9/1/2016,45.702,57.4082,82.9836,117.63,40.0025,228.2024,93.76,125.63,157.22,118.3963,44.8593,169.7118,306.03,52.5029,24.33,72.5313,106.37,64.8467,127.5458,33.67,185.2516,86.548,78.0204,79.9497,64.19,115.87,70.6555,73.8106,38.46,63.9137,172.8769,113.16,168.56,80.81,77.42,229.8964,110.7503,136.13,72.1609,178.3526,81.8583,57.5353,404.72,41.92,18.11,31.3565,52.6279,88.6335,393.4,64.1133,111.1485,181.0617,149.4723,117.741,129.7635,84.795,94.75,156.1,112.7,60.4382,125.2204,50.1589,69.2346
9/2/2016,45.7118,57.4889,83.2598,117.43,39.8039,226.4747,95.78,123.67,156.8873,119.2409,44.9565,169.9994,313.59,52.1237,24.26,72.5586,105.49,64.6073,128.0854,34.31,185.8013,86.9836,78.6646,79.7043,64.78,115.85,70.1719,75.1364,38.51,64.4275,173.6604,114.09,167.9,82.02,76.96,229.4564,110.9735,137.71,71.8058,178.0704,82.1783,57.6085,401.55,39.97,18.45,31.4379,52.8255,88.1478,388.64,64.056,111.5054,182.5271,149.7001,119.6039,130.5952,85.2549,95.11,156.19,114.28,60.4872,126.2448,50.3061,69.311
9/6/2016,45.6631,57.9283,83.4407,117.98,39.8701,229.5077,95.26,125.85,157.8761,119.2984,44.6359,170.5459,310.67,52.6879,24.33,73.5415,106.71,64.7968,127.4858,32.65,188.1797,86.5387,78.9488,78.0452,64.06,117.54,71.0754,74.7829,38.5,64.4353,173.1217,113.95,170.18,83.75,76.54,231.0398,111.3734,138.37,73.3569,179.7345,82.0371,57.8463,404.81,40.4,18.93,31.4379,53.1318,89.43,398.31,64.4476,112.7497,183.4713,149.5218,118.5832,129.9834,85.3256,95.78,156.69,112.98,59.9971,126.7717,50.3356,69.559
9/7/2016,45.8188,58.251,83.555,119.04,39.6242,228.8358,96.29,125.09,157.6821,121.4099,44.5874,171.054,312.3,52.3272,24.41,73.86,106.96,64.8367,126.6464,33.52,188.4396,86.7704,79.8203,77.898,64.33,116.47,71.3857,76.7273,38.67,64.4784,172.5146,114.76,169.58,82.45,77.69,230.0231,111.2432,140.46,73.4316,179.9973,81.0772,57.5078,406.8,40.31,19.68,31.5012,53.8334,87.7982,399.89,64.5718,111.0906,185.0842,149.0267,121.0903,129.644,86.0154,95.6,159.23,114.49,59.9284,126.8009,51.0716,69.559
9/8/2016,45.7312,57.4351,83.0979,119.87,39.5769,231.9744,95.4,130.06,157.9963,123.1657,44.7525,169.9859,307.73,52.5492,24.48,73.4505,107.65,63.9789,127.5757,33.835,186.6207,86.307,79.6972,77.5544,64.43,117.33,72.0884,76.58,38.5,64.3608,172.7692,114.2,170.07,81.56,77.85,230.3831,111.113,139.12,74.6463,178.1288,81.1807,57.8463,402.54,40.57,19.61,31.3927,54.199,88.0993,401.83,64.056,110.8013,185.2415,149.1752,120.4462,130.0762,85.7766,97.31,159.49,113.94,59.1638,126.8302,50.4533,69.6162
