Date,APA,APC,BHGE,COG,COP,CVX,CXO,DVN,EOG,FANG,FTI,HAL,HES,HFC,HP,KMI,MPC,MRO,NBL,NOV,OKE,OXY,PSX,PXD,SLB,VLO,WMB,XEC,XOM,XLE
12/22/2014,57.8966,79.4234,,29.6404,61.4191,93.2108,96.9604,56.8733,91.9049,60.7026,46.0353,36.5252,67.7988,31.5665,56.7309,34.9689,38.3368,26.145,47.6364,61.3831,38.4656,65.9475,62.0232,149.0805,75.5799,41.8676,35.1171,109.148,78.7937,69.7202
12/23/2014,59.4317,79.9835,,29.7084,62.7708,94.8083,99.6743,58.0828,93.2101,61.3239,45.8131,36.7093,69.2695,32.2435,55.0922,35.2719,38.8155,26.5426,45.7945,61.5683,38.9292,67.6699,63.1813,151.5965,76.0765,42.3134,35.1863,110.9546,79.8575,70.5682
12/24/2014,58.1782,78.8822,,29.3298,61.958,94.4089,99.6344,56.8922,90.9285,59.818,45.7164,36.5436,68.3595,32.4748,54.5567,35.3561,38.9209,26.2282,45.3457,61.2905,39.1842,67.1311,62.7807,150.0054,75.85,42.682,34.8939,109.3237,79.1736,70.0524
12/26/2014,58.0965,78.9866,,29.0094,61.7371,94.2259,100.4026,57.478,90.7061,60.0466,46.0353,36.5713,68.3043,32.869,54.5081,35.9368,39.404,26.1357,44.1489,61.7721,38.5274,66.976,63.2596,150.4032,75.911,43.1106,35.1094,108.2788,78.6924,70.035
12/29/2014,57.8058,79.5943,,28.99,61.9403,94.2841,100.1831,57.7804,91.1992,60.0168,46.847,36.8198,68.7731,32.4748,55.3599,36.1977,39.9925,26.4317,44.7193,61.8647,38.7979,66.6985,63.4076,152.4518,76.1027,42.8706,35.1171,107.6832,78.5742,70.2885
12/30/2014,57.1972,79.3189,,28.9026,61.7813,94.1094,99.1654,57.6954,89.6233,59.5098,45.8421,36.3872,68.1389,32.6205,54.3215,35.7685,39.8081,26.2837,44.2518,61.3553,38.6047,66.4454,63.4947,149.2396,75.3098,42.6134,34.9247,104.7145,78.532,69.729
12/31/2014,56.9247,78.3315,,28.7472,61.0127,93.3356,99.5246,57.8371,89.0142,59.4204,45.2623,36.2031,67.8539,32.1149,54.6947,35.6086,39.6412,26.1635,44.3453,60.6885,38.4733,65.8006,62.4324,148.0264,74.4125,42.4334,34.5785,103.5133,78.0508,69.2044
1/2/2015,57.9784,78.1321,,29.223,60.889,93.6684,100.7818,57.6009,89.1785,59.5695,44.953,36.3503,68.1481,32.9375,54.6298,36.0294,40.2473,26.4502,43.8311,60.6515,38.5738,65.8332,62.9462,149.0606,74.639,43.1535,34.7939,104.3727,78.3716,69.5279
1/5/2015,54.4177,71.97,,27.621,57.9912,89.9244,95.8928,55.4654,83.8031,56.9354,43.1943,35.6324,64.8482,31.5151,53.1208,35.0531,39.1273,25.2201,39.6331,57.8824,36.3638,63.3925,59.141,139.0563,72.6177,41.379,33.4166,98.3279,76.2272,66.6517
1/6/2015,53.8273,71.4383,,27.2327,55.597,89.8828,93.9672,54.3315,81.4151,57.0249,42.2957,35.2826,63.8463,31.1467,51.6443,34.363,38.7408,24.841,39.1749,57.1693,34.8493,62.8538,57.4866,138.6883,71.1976,40.8732,32.9626,96.5994,75.822,65.6725
1/7/2015,53.2278,72.5777,,27.4657,55.968,89.8079,91.7822,54.5867,80.9026,57.8996,40.8559,36.2307,63.6992,30.4869,48.2371,34.8174,39.0614,25.1461,39.0254,57.2248,34.5943,62.862,57.7391,137.1668,71.1889,40.556,32.7857,95.7791,76.5902,65.8124
1/8/2015,55.2897,74.9229,,28.0191,57.3639,91.863,96.1822,56.5237,83.9964,60.7175,41.9671,37.0131,65.6111,31.438,49.3242,35.6338,39.9793,25.6548,40.3717,58.9289,34.9729,63.417,59.9856,140.6275,72.0514,42.8792,33.1011,98.1716,77.865,67.2899
1/9/2015,55.1262,75.1412,,29.1744,57.3551,90.0325,99.1954,57.0812,84.5572,61.468,40.7496,36.6357,65.3721,30.5983,49.3242,35.1877,38.8638,25.5716,40.7363,57.3082,33.783,63.2946,58.6098,141.7314,70.762,41.7047,32.6856,98.6794,77.7553,66.7566
1/12/2015,53.1007,71.2579,,28.5045,55.7207,88.0939,94.8652,55.8717,81.7051,59.1123,39.532,35.4759,62.8995,29.313,48.1641,35.0194,37.5155,24.2676,38.8197,54.2705,31.7584,61.1804,55.9367,134.1834,68.0001,40.6075,31.7623,93.8651,76.261,64.8333
1/13/2015,53.1007,71.97,,28.7958,55.1641,86.6961,96.7609,55.6449,82.2368,60.8716,39.1165,35.2457,62.2193,27.8735,49.4864,34.4135,35.5128,23.9439,39.7733,53.6871,31.0862,61.1967,53.5508,137.127,67.7649,39.3902,31.5007,94.7538,75.9824,64.3175
1/14/2015,54.0726,73.4417,,28.6502,55.3231,86.4465,100.4326,55.2764,84.9898,64.9072,38.8266,35.2918,63.6441,26.9224,49.673,34.6912,34.0942,24.0086,40.0632,53.5204,32.7012,61.613,51.7397,141.443,68.2964,38.4558,31.9547,93.6503,75.7629,64.5185
1/15/2015,54.4995,71.6662,,27.9414,54.2541,85.4231,100.2829,54.6717,83.8178,63.0683,37.6477,34.3621,62.4307,25.8685,48.8212,34.3125,33.7517,23.5554,40.1847,52.5943,32.6857,62.0293,51.4523,140.5281,66.763,37.7786,32.0316,89.7343,75.1044,63.6968
1/16/2015,56.5432,74.4861,,28.1938,55.7295,87.4616,104.7628,57.3552,87.4793,65.2352,38.7686,36.019,64.361,26.4254,51.4902,34.9521,34.0635,24.6005,42.5315,53.9742,33.1416,63.719,52.9674,149.1402,70.8578,38.9187,32.3163,96.6287,76.9279,65.7687
1/20/2015,54.8719,73.8405,,27.9803,55.8267,88.5848,105.4312,56.3536,86.53,62.4322,37.609,36.6633,63.9474,27.4365,50.1598,35.1962,35.3196,23.9901,42.9241,54.002,33.7598,63.6782,55.3968,146.5645,70.1173,39.8702,32.3856,96.3065,76.9026,65.8474
1/21/2015,56.842,76.6604,,28.1744,57.0194,89.9909,108.2449,58.2056,87.7021,68.1277,38.4401,37.4549,65.6387,27.4194,51.8553,35.3477,35.5523,24.5912,43.8778,55.317,35.0579,64.6823,57.6869,152.0937,71.6245,40.4532,32.9088,100.4079,77.5611,67.185
1/22/2015,58.1555,77.401,,27.7473,57.6908,90.6233,106.1596,57.8749,87.5277,67.5711,37.8023,37.5746,66.2453,28.2248,52.1392,35.415,36.8787,24.8132,43.7002,54.4743,34.3857,64.3721,58.6098,151.6164,71.5635,41.1475,33.332,100.1052,78.4054,67.4997
1/23/2015,57.3528,77.325,,27.6502,57.1166,88.901,106.4789,56.845,87.9442,66.597,36.8167,37.7311,65.1056,29.0645,51.0765,35.5749,38.2797,24.5265,43.2607,52.9277,34.0457,64.3639,59.6634,152.0142,71.4415,42.9992,33.3551,97.8982,76.7338,67.0188
1/26/2015,58.8031,78.4834,,27.8735,58.1502,90.59,110.41,58.319,89.436,68.0979,36.9326,38.1637,65.8593,29.3987,52.1149,35.5749,38.7321,25.2201,44.4294,53.4741,34.7952,65.5638,59.559,154.1722,72.9052,43.8821,33.6628,100.5837,77.4682,67.9805
1/27/2015,58.9125,78.4739,,27.6502,57.9028,90.0741,112.3157,58.6781,90.085,68.5501,36.8746,38.2005,65.8225,29.5015,51.766,35.7095,38.9473,24.9427,44.4855,53.437,34.5325,64.821,60.6038,154.2617,73.6632,43.9164,33.8244,101.6677,76.7844,67.9368
1/28/2015,55.7475,75.1792,,26.3007,55.2878,86.2884,106.2195,55.2103,85.3386,65.6825,34.9517,36.3319,60.6843,29.6643,48.4074,34.809,39.2152,23.6294,43.0644,49.5751,33.0527,62.4456,59.5328,143.7502,70.3525,44.1564,32.7087,98.4255,74.2517,65.2616
1/29/2015,55.8479,76.0907,,25.8246,55.4998,85.6977,106.2195,55.4843,86.1232,68.2271,35.2512,36.424,60.3902,30.0156,46.6146,34.6407,39.5314,23.6479,44.4201,49.3251,33.7268,63.9231,61.3701,145.4507,71.3544,44.6451,33.5397,98.2791,73.9393,65.4802
1/30/2015,57.0701,77.6194,,25.7469,55.6412,85.3067,110.5995,56.9489,86.2394,68.575,36.2175,36.8106,62.0355,30.7782,48.3182,34.93,40.6645,24.6005,44.6351,50.4086,34.5106,65.3026,61.2308,149.6971,71.7813,45.3309,33.7475,100.779,73.8042,66.0484
2/2/2015,60.4083,78.5878,,26.5824,58.106,88.2437,115.7579,59.3773,89.62,69.3155,37.5897,38.2097,64.4162,31.7636,51.6768,35.415,41.2574,25.8028,46.4957,52.2238,35.4198,65.4332,63.3902,156.2506,73.7416,46.6682,34.4938,104.8902,75.6278,68.0679
2/3/2015,62.0775,81.2748,,26.7282,59.8465,91.1308,115.4585,60.5395,93.2912,69.2608,38.1502,39.8758,66.806,32.3377,55.0435,35.2959,42.0831,26.6259,46.9445,50.0845,36.666,67.0576,65.2014,160.7257,75.8674,46.6167,35.4556,110.7397,77.8819,69.93
2/4/2015,61.3934,78.8727,,25.8732,58.1944,90.149,109.5619,60.4734,92.2063,66.7212,37.3771,39.0198,66.1902,32.5691,53.3155,34.7173,42.2456,25.8768,44.7754,48.4638,35.6393,65.9965,64.8008,156.6385,73.6632,46.5396,34.9016,107.5269,77.215,68.7761
2/5/2015,62.3602,79.4518,,25.9023,59.6963,90.9477,112.7846,61.4183,93.175,68.6446,37.8313,39.9035,67.2564,32.9718,54.4188,35.3044,42.7331,26.2467,45.5046,49.3065,37.0109,67.0332,65.4887,157.7125,74.8568,47.1568,35.7018,109.6558,77.9748,69.7639
2/6/2015,62.3238,78.5214,,26.0675,59.6256,91.1973,114.2213,61.6734,92.7875,70.4039,37.2902,39.9127,67.0726,33.0146,55.1814,35.2363,43.427,25.8583,44.782,47.6303,36.7444,66.7311,66.2637,155.7832,75.0659,47.0282,35.6864,107.5074,77.8313,69.7814
2/9/2015,61.3113,79.243,,26.4464,59.9437,91.8796,111.7868,61.1631,92.9425,69.7081,37.5897,40.0507,67.8171,33.0832,56.447,35.0576,43.9935,26.182,44.0876,48.8805,36.2114,66.3312,66.1157,153.2672,75.2053,47.0196,35.4325,105.3883,77.8823,69.8514
2/10/2015,60.4266,80.0785,,27.3597,60.0674,91.6716,110.0009,60.6434,92.2741,68.9825,37.609,39.2131,66.9072,33.8543,53.8266,35.3555,44.8763,26.2467,44.9322,48.4823,36.1566,66.372,65.8893,152.2727,74.6795,47.9436,36.4328,104.2164,77.4145,69.8164
2/11/2015,59.0584,81.2843,,27.2917,59.9702,91.5052,110.7292,61.0403,90.2787,68.3662,39.5417,38.7989,66.9163,33.4945,53.5407,35.0662,44.3229,25.9692,44.9885,48.0563,35.796,65.2863,64.6006,146.1568,74.2501,47.8055,36.2712,104.402,77.0657,69.3268
2/12/2015,58.9034,82.8984,,27.1265,60.7565,93.1276,115.3388,62.1553,91.8285,72.531,38.4497,39.3696,68.672,34.6855,54.0735,35.5342,44.5337,26.6166,45.8425,48.6768,37.0579,66.9679,65.837,147.3203,75.328,48.8331,36.9098,108.5292,78.5713,70.236
2/13/2015,61.1563,84.9208,,27.3014,62.3995,94.7405,116.8454,62.8073,93.8821,73.0181,39.6673,40.6767,70.6206,35.808,57.0412,35.7128,45.6668,27.4675,47.663,49.4177,37.0893,67.8413,67.1606,156.9766,77.4487,50.6033,38.0178,109.5463,79.4219,71.7222
2/17/2015,60.9191,84.1897,,27.282,62.0334,94.4213,117.893,62.9773,93.4656,73.1274,41.5806,41.3026,71.0894,35.7052,58.32,35.8235,45.8169,27.5979,47.6818,51.0569,38.022,67.3678,67.406,156.7876,77.8956,50.7156,38.2025,110.0646,79.1497,71.9408
2/18/2015,59.9705,82.4807,,26.7379,60.4796,92.7748,117.9928,60.4261,92.3226,73.356,41.3197,40.8608,70.8688,35.868,57.9757,35.8915,46.1744,27.0297,47.5692,51.7144,37.7947,66.4209,66.5733,156.0816,76.8878,51.1819,37.4561,110.6514,77.4145,71.084
2/19/2015,60.7732,81.7496,,26.9225,60.2028,91.0191,118.1025,60.8608,90.8599,75.4037,40.2567,40.7227,70.2989,35.2767,57.5822,35.7469,46.6245,27.0204,46.6401,50.2327,37.2304,65.8006,67.8706,159.2738,76.2218,51.9677,38.0178,114.495,76.079,70.7518
2/20/2015,60.3992,81.1324,,27.2625,60.1671,91.2291,116.9551,60.3033,88.2251,74.6383,39.59,39.9127,70.1335,35.2253,57.1641,35.6278,46.5892,26.5174,46.0583,50.4457,37.3636,65.3843,67.7917,157.8815,75.2579,52.434,37.6793,113.3507,76.4873,70.4109
2/23/2015,60.3992,81.1989,,26.7962,59.7564,90.6075,116.8055,60.4261,89.0485,73.9127,39.4161,39.7838,69.7382,35.8851,55.418,35.7639,46.9334,26.5826,45.514,50.2882,37.1677,65.1394,69.536,155.3357,74.9599,53.9711,37.8178,113.1453,75.7132,70.1224
2/24/2015,61.0286,81.5502,,27.5929,59.9082,90.6915,113.0939,61.2671,88.7385,73.6344,39.8606,39.6917,70.3081,34.9768,55.172,35.883,46.4171,26.8527,46.612,50.6401,35.3493,65.0986,70.1233,156.4992,74.7584,53.1939,37.9332,112.1087,76.062,70.3147
2/25/2015,61.8677,82.0439,,29.06,60.3011,91.2123,116.5161,61.8435,90.114,74.5091,39.5707,40.2072,70.4552,36.2021,55.459,35.832,46.1876,27.067,46.7434,50.6957,35.5766,65.4741,69.3257,159.4627,74.6707,52.909,37.9947,114.4852,76.2151,70.6994
2/26/2015,59.9614,80.933,,28.0787,58.8009,89.9354,112.7147,59.1033,87.3049,72.7298,38.6333,39.3051,69.3338,38.0529,54.2703,35.0747,47.2379,26.0797,44.4067,49.3343,34.4636,63.9313,70.1759,155.1666,73.514,53.5134,37.5562,110.2113,75.407,69.388
2/27/2015,60.0526,79.9741,,28.1758,58.2205,89.6162,108.6739,58.1962,86.9078,70.7816,38.585,39.526,69.0121,37.6931,54.9753,34.896,46.3376,25.9493,44.3222,50.3345,34.6909,63.5721,68.7734,151.6761,73.7506,53.2716,37.7331,107.2675,75.3135,69.082
3/2/2015,60.007,77.8757,,28.3216,57.5061,88.961,113.6626,57.5064,86.2685,70.553,38.2951,39.7378,68.1205,35.251,53.8686,34.7428,44.9166,25.7723,43.5527,51.6681,34.542,63.4578,67.4937,153.8937,74.1537,50.6638,37.7254,107.4338,74.8881,68.6012
3/3/2015,60.8553,78.5973,,28.3604,57.8454,88.3394,114.5207,57.8749,87.5374,71.2587,38.2855,39.8487,68.4698,35.8594,55.1966,34.964,45.3535,25.8375,44.0876,50.4179,35.4512,63.6782,68.4491,158.6174,74.4078,51.8813,37.8178,108.2553,74.5309,68.8547
3/4/2015,60.682,79.1385,,27.9135,57.3722,88.3394,113.9021,58.4513,87.6536,71.378,38.1695,39.8117,68.7915,34.6512,54.6228,34.9215,45.0181,25.7164,44.3034,50.7328,35.2944,63.9394,68.3352,162.108,74.6094,51.0178,37.6254,107.6294,74.1566,68.7586
3/5/2015,59.6787,78.6543,,27.7095,56.5507,87.9781,113.2036,57.478,86.7819,70.7518,38.1598,39.6915,67.5598,35.3624,55.8443,34.7513,44.9034,25.4649,43.2336,49.6399,36.0468,63.2538,67.3885,159.5522,74.329,51.7777,36.9175,108.6563,73.7823,68.3477
3/6/2015,57.5808,77.6004,,27.1265,56.0685,86.9869,110.859,55.919,85.7938,69.4397,37.5317,39.1739,65.6203,34.3342,55.0737,34.3854,43.4647,24.9433,42.5955,48.6582,36.9404,61.6212,66.0562,155.3059,72.8305,50.7242,36.7713,107.0328,72.8382,67.1238
3/9/2015,56.012,76.9452,,26.7476,55.3362,87.3229,110.2404,54.8418,84.9705,69.1913,37.8603,38.8596,64.7287,33.7727,53.9096,34.1131,44.0296,24.4963,42.2483,47.834,36.8306,61.6459,66.8713,152.3623,72.1732,50.6033,37.1715,105.8201,72.4384,66.6429
3/10/2015,54.8628,75.2495,,26.1355,54.354,86.4492,106.3492,53.8496,83.4884,67.6804,36.7587,38.1849,63.6441,32.8744,52.7373,34.1131,42.4188,24.0492,41.5445,46.9357,36.3447,60.8383,64.8904,151.1391,71.2531,49.8866,36.6944,105.0083,71.6728,65.7162
3/11/2015,55.784,75.7258,,27.1265,54.738,86.9785,107.5764,54.8796,83.8371,69.6286,36.1499,38.1849,63.975,33.5741,52.8766,33.8749,42.7498,24.0212,41.6477,46.8801,36.1409,61.2009,65.3462,152.2926,71.2181,49.8607,36.025,105.38,71.4687,65.9086
3/12/2015,54.881,74.4874,,27.0585,54.7915,86.0376,106.5188,54.2439,83.0235,69.5193,35.4058,37.8891,63.2121,33.1249,51.8683,33.8408,42.2202,23.8536,41.5257,46.5436,36.3212,61.4646,65.0043,152.4219,70.9289,49.8952,36.1263,104.578,71.6388,65.4889
3/13/2015,54.1422,74.7065,,27.3208,55.0416,85.3656,105.2516,54.7467,82.7135,69.2608,35.4252,37.1403,63.4235,33.79,51.2288,33.9685,42.4541,24.0119,41.3192,45.8614,35.169,60.0306,65.425,153.7843,70.4732,50.5429,35.9471,104.402,71.3411,65.2441
3/16/2015,54.5709,76.8214,,27.418,55.7202,86.6341,108.0353,55.743,85.1448,69.5789,35.744,37.4546,63.7268,34.5847,52.5569,34.5641,43.2749,24.2261,42.802,45.4875,35.3728,60.2531,66.8713,156.1313,71.2093,51.5187,36.4145,105.2235,72.0981,66.1271
3/17/2015,53.896,76.6309,,27.2722,55.372,86.6677,105.6009,55.0788,84.0793,70.0461,34.9227,37.2328,63.2212,34.5156,52.4913,34.7428,43.1337,23.807,42.802,44.3567,35.8823,59.635,66.5733,155.6539,70.517,51.7259,36.4535,103.8641,71.5197,65.8736
3/18/2015,56.0941,78.6791,,27.6706,56.8275,89.633,107.1573,57.1567,87.8183,72.213,35.7827,38.4437,64.3652,35.958,54.8769,35.364,44.5768,24.5335,45.1574,45.4128,37.1755,60.9949,68.4754,157.3744,71.9016,53.5048,37.7546,108.1477,73.2124,67.7882
3/19/2015,54.6165,76.6213,,27.5151,56.0417,87.9949,105.96,55.2781,86.7237,71.0599,34.9903,38.4067,62.1788,35.3534,54.1473,35.3384,44.1576,23.9281,44.6507,44.7585,36.3839,59.2312,67.9407,157.8617,70.9902,52.5031,37.3417,104.8714,71.8004,66.7129
3/20/2015,54.3155,78.0694,,27.8746,57.0061,89.9102,107.9356,55.6576,87.8377,71.9048,35.5508,39.5806,63.046,35.2325,55.8771,35.8405,45.1284,24.3845,44.8947,46.4128,37.1285,59.9317,69.1241,162.655,72.182,53.1507,37.6143,108.1869,71.911,67.6876
3/23/2015,53.522,77.2024,,27.69,56.4614,88.9778,105.4911,55.0029,86.2103,71.1494,35.5315,39.1924,62.5662,35.5521,56.164,35.866,45.1991,24.133,43.5433,46.1324,38.1082,60.0471,68.8348,158.1302,71.8578,53.9625,38.2298,106.3286,72.668,67.45
3/24/2015,53.8412,77.5549,,28.0884,55.8542,87.5329,106,54.8796,86.0554,73.3262,35.9373,39.3126,62.8061,35.5693,55.8525,35.0747,44.8813,24.1237,43.0647,45.338,36.7993,59.7092,68.0459,157.1257,71.7263,53.5998,37.9182,107.4827,71.894,67.0011
3/25/2015,54.5709,78.4409,,28.4673,56.3006,88.7678,108.205,56.5874,87.1403,74.4693,36.3432,40.1722,63.7471,35.7162,56.6231,34.9981,45.4903,24.5987,43.8905,45.8333,36.8855,60.7559,69.2468,161.1533,72.9882,55.0764,38.222,109.1257,72.1832,67.8724
3/26/2015,54.5527,79.2602,,28.1564,56.4703,88.415,111.5175,56.9859,88.4964,76.3877,36.5171,39.9134,63.5626,35.0079,56.6559,35.1257,44.5194,24.5708,44.9885,45.7492,36.9639,60.7641,68.7559,163.1025,72.8743,54.731,38.3778,111.0817,71.7239,67.7932
3/27/2015,54.1878,78.298,,27.8455,56.1935,87.6001,112.585,56.1225,87.7214,74.7178,36.1886,39.9873,62.1511,34.1528,55.7459,35.1172,43.9766,24.1237,45.0448,46.0296,36.8777,59.9317,68.0284,162.7445,73.0057,53.4271,38.3934,110.0255,71.0944,67.2387
3/30/2015,55.483,79.8794,,28.409,57.1489,89.801,114.7302,57.6027,89.2519,77.163,36.2755,40.505,63.2489,35.2152,56.3443,35.7979,45.4109,24.6173,46.0302,46.581,37.6536,60.9701,69.7376,165.6192,74.031,55.0592,39.453,112.9791,72.8382,68.6821
3/31/2015,55.027,78.8886,,28.6908,55.5952,88.1881,115.6581,57.2232,88.816,76.3778,35.7634,40.5604,62.6124,34.7833,55.8033,35.7894,45.1858,24.3193,45.8894,46.7212,37.8104,60.1625,68.8962,162.645,73.1197,54.9383,39.414,112.5585,72.3023,68.2772
4/1/2015,55.3006,79.8889,,29.1668,56.2738,88.0285,117.8631,58.4281,88.3608,76.9294,35.7151,40.505,63.8209,34.8697,55.918,35.6703,44.9078,24.8129,45.8612,46.6558,37.8888,61.1844,70.0707,165.9972,73.8558,54.7915,38.9933,113.9473,71.8429,68.2596
4/2/2015,56.0394,80.5462,,29.8858,56.4167,88.4402,119.0803,59.3485,89.8041,78.4055,35.8987,40.6344,63.8393,32.6931,56.746,35.5001,42.8425,25.2134,46.8466,47.6745,37.6771,61.4399,68.5192,170.0357,73.9522,51.6396,39.1881,116.0402,71.7068,68.4005
4/6/2015,59.1405,81.7942,,29.6235,58.3901,89.8178,120.8862,60.1645,91.8964,78.9919,36.9519,42.4091,66.9114,32.7535,59.7219,35.7128,43.4868,25.9865,47.5317,49.254,38.3042,63.0552,68.8523,172.6617,75.2842,51.4064,39.1881,120.4999,72.4129,69.6326
4/7/2015,59.6878,81.3941,,29.9149,58.7473,91.1787,120.7266,60.0886,91.3152,79.474,36.7877,41.152,66.7453,32.4167,59.8613,35.7299,43.3544,26.2287,47.2032,49.3194,37.975,63.3025,68.1686,170.9508,75.5996,50.5947,39.3673,121.4388,72.9402,69.6766
4/8/2015,59.5145,82.0419,,29.7984,57.8722,89.5994,119.4794,59.8134,91.0924,77.5904,36.807,40.8747,66.2841,31.9848,58.4348,35.7809,43.5309,26.0424,46.856,49.2914,37.3636,63.1294,67.8531,169.5483,75.4682,50.6206,39.1803,119.4339,71.5027,69.1133
4/9/2015,60.6273,84.6902,,30.6825,59.8278,89.843,121.9239,61.6162,92.71,80.2394,37.9762,42.557,66.773,31.8466,60.6073,36.0277,44.0693,26.7969,47.785,50.983,37.685,64.1431,68.2037,173.6664,77.51,50.8796,39.5153,123.0525,72.0046,70.2222
4/10/2015,61.8768,85.8334,,30.119,59.4081,89.8094,120.6368,61.5403,93.5624,80.2642,37.5607,42.7604,67.4557,32.3389,59.9104,36.5297,44.3164,27.1787,47.785,50.8709,37.8182,64.654,68.6683,171.6073,78.0884,51.5791,39.64,122.2603,72.7786,70.5303
4/13/2015,61.5758,84.4807,,29.8761,59.2384,89.465,119.1701,61.2746,91.722,79.3796,36.9036,42.0024,67.0867,31.1469,59.0333,36.5723,42.8998,26.9179,47.4566,49.7026,37.348,64.0689,67.4323,171.0901,77.1332,49.6189,39.2037,121.3606,72.5915,69.8262
4/14/2015,63.6737,86.5289,,30.6048,61.0422,91.4307,121.9838,62.7737,93.5988,79.9064,37.4641,42.7049,68.8487,32.0107,62.0501,36.5978,43.2661,27.3836,48.5452,50.8055,38.5628,65.3546,68.2212,175.1983,77.8167,49.3857,39.5698,124.2164,73.6888,71.0847
4/15/2015,65.1239,90.0632,,31.8484,61.9709,92.7496,124.7575,63.5233,95.0543,81.9143,39.4934,44.6091,72.0407,32.5289,63.6569,36.9552,43.2617,28.5945,50.178,52.3382,40.0285,67.1759,69.1942,178.9881,80.6209,49.3166,40.3723,126.5929,74.9222,72.7833
4/16/2015,64.5858,89.4916,,32.0913,61.6226,92.5396,125.2863,63.1817,95.0931,82.8188,38.556,44.2116,71.9761,32.7535,62.1239,37.1679,44.1311,28.5945,49.3522,51.684,39.4564,67.0605,69.4571,179.2766,80.5245,50.3097,40.5749,125.8594,74.6245,72.6161
4/17/2015,64.1936,89.2439,,31.9358,60.4439,91.6575,124.4681,62.546,94.3459,82.0733,37.9859,43.3427,71.4595,32.7535,60.3695,37.3551,43.5662,28.4268,48.8924,51.0204,38.8293,66.3683,68.379,176.9887,81.3745,49.7052,40.2944,125.3802,73.944,72.088
4/20/2015,64.6861,89.2248,,31.965,61.2654,92.6488,125.1965,63.2576,94.8408,83.5643,38.1695,44.2301,71.6624,32.8485,60.6892,37.1934,43.8354,28.846,49.5118,51.4317,38.508,66.2364,69.5097,176.2725,81.0328,49.6275,40.6839,124.2359,74.2077,72.3609
4/21/2015,62.5808,88.1769,,31.829,60.7386,92.1784,122.9915,61.9388,93.7249,82.3118,36.4591,43.4906,69.1347,32.9867,59.0661,37.1083,44.1355,28.0636,47.9821,49.6559,37.6693,65.4782,69.685,172.6518,79.9987,50.3702,40.1619,121.5073,73.9014,71.5952
4/22/2015,62.0591,88.6342,,31.8192,60.6136,91.9852,123.3207,62.4606,94.802,81.4868,39.1938,43.5461,69.4483,33.4186,60.2793,37.4998,45.0711,28.2685,48.029,50.4036,38.3591,65.5936,70.9297,172.0152,80.7611,51.251,40.9488,120.4413,74.3948,72.0704
4/23/2015,62.5625,89.0343,,32.0427,60.9529,92.38,126.1942,62.9066,95.3551,81.467,40.0248,44.5259,69.9281,33.2545,61.755,37.9252,44.8769,28.4548,48.3387,52.1046,38.6099,65.9644,71.2015,174.2334,81.541,51.1473,40.941,120.9694,74.4628,72.5633
4/24/2015,60.7044,88.2627,,32.0913,60.2832,92.296,125.5557,63.0963,93.8511,79.3498,38.6623,44.3688,69.3838,34.3428,61.009,37.7295,45.5212,28.2499,47.3815,50.6559,38.5864,65.7419,71.517,173.179,80.2791,51.8554,40.9566,118.8373,73.978,72.1496
4/27/2015,61.0706,88.7485,,31.7901,59.8814,92.1532,124.7575,63.1533,94.4721,79.2504,39.474,44.7662,69.393,34.4724,62.2059,37.5338,45.4285,28.3244,46.7058,51.1139,38.069,65.4617,71.0612,170.5032,80.9101,51.2941,40.3333,117.7028,74.012,72.0704
4/28/2015,61.1346,89.2248,,32.6257,60.4886,93.346,125.7253,64.0262,95.5394,79.7474,39.648,44.9141,70.8045,34.4206,62.5912,37.1679,45.2388,28.6131,47.0061,48.5344,38.2846,65.6842,71.5345,171.2691,81.1993,50.6897,40.4502,120.1381,74.684,72.4313
4/29/2015,62.7548,89.4535,,32.7131,60.7743,93.8585,128.0201,65.4209,96.7815,82.456,41.0298,45.4872,71.93,34.2996,64.2799,37.0561,45.2476,29.0509,47.5035,49.4596,38.5624,66.0221,70.9999,173.9051,82.6189,50.0161,40.941,123.4242,74.7435,72.9945
4/30/2015,62.6083,89.644,,32.8588,60.6493,93.2956,126.3738,64.7188,96.0149,82.0733,42.6146,45.2469,70.9429,33.4963,63.9192,36.9528,43.5,28.9671,47.5973,50.8522,38.1735,66.0139,69.5185,171.866,82.9081,49.1353,39.8815,121.6638,74.3182,72.7657
5/1/2015,62.6815,89.4725,,32.9657,60.2207,91.5987,124.3185,65.0983,95.9664,81.3874,41.8802,45.3948,69.9096,34.2996,64.3291,37.1077,45.305,28.6597,47.1469,51.1513,38.6179,66.3435,71.5345,170.6524,81.4972,50.8624,39.8347,120.0892,75.5771,72.9329
5/4/2015,62.7456,89.2915,,33.3543,59.8457,90.9939,126.4536,65.4968,96.4419,82.4411,41.397,45.478,68.9041,33.6432,63.5421,36.8496,44.6827,28.9484,47.8507,51.1606,38.1894,65.9562,70.8596,167.4395,81.4797,50.1802,39.6477,120.4608,75.7983,72.7481
5/5/2015,62.1873,85.0904,,33.0143,60.0064,90.7251,120.7665,63.2386,91.7357,79.2802,41.9188,44.4057,68.1753,33.7727,63.6241,36.6947,44.9387,27.9146,46.7246,51.7775,38.0544,64.7942,70.509,162.1874,80.656,50.1025,38.5648,116.5977,75.373,71.85
